LGA_CODE16,Year,PD,rsPD,MI,rsMI,LI,rsLI,HS,rsHS,UR,rsUR,ELD,rsELD,INF,rsINF,SP,rsSP,UC,rsUC,ASS,rsASS,WD,rsWD,LA,rsLA,SL,rsSL,IND,rsIND,MH,rsMH,CD,rsCD,RD,rsRD,MP,rsMP,ALC,rsALC,OB,rsOB,OW,rsOW,SMO,rsSMO
49399,2013,NA,NA,NA,NA,NA,NA,70.3,0.7625231910946196,4.5600000000000005,0.297196261682243,NA,NA,NA,NA,11.436581141499177,0.7030075187969925,21.8,0.0550098231827112,2.3200000000000003,0.0691588785046729,NA,NA,39.07781862099716,0.9814126394052045,9.18,0.6990654205607477,19.1,0.8859813084112149,NA,NA,NA,NA,50.42,0.8812615955473099,10.1,0.05048543689320388,15.067458215289442,0.0974264705882353,38.57826846704917,0.8970588235294118,34.64710923092108,0.5606617647058824,19.2452710320693,0.5625
50080,2013,NA,NA,NA,NA,NA,NA,61.48,0.38961038961038963,4.98,0.394392523364486,NA,NA,NA,NA,10.20967262992861,0.5601503759398496,27.58,0.5363457760314342,5.4,0.6598130841121496,NA,NA,26.898706691718015,0.44981412639405205,5.5200000000000005,0.5869158878504673,3.24,0.5214953271028038,NA,NA,NA,NA,29.82,0.5788497217068646,30.74,0.5689320388349515,21.027618173799468,0.7224264705882353,27.694594103513506,0.22058823529411764,33.276772086949535,0.19669117647058823,17.27568665547517,0.28860294117647056
50210,2013,NA,NA,NA,NA,NA,NA,56.36,0.2634508348794063,6.92,0.7570093457943925,NA,NA,NA,NA,11.95142033144204,0.7518796992481203,31.2,0.8271119842829077,3.68,0.27102803738317754,NA,NA,20.83696119343843,0.16171003717472118,13.299999999999999,0.7626168224299066,2.7199999999999998,0.4523364485981308,NA,NA,NA,NA,22.94,0.2504638218923933,49.68,0.974757281553398,18.237885598713692,0.3474264705882353,28.684088905894296,0.25,37.13221057429235,0.9025735294117647,19.048441503230286,0.5220588235294118
50250,2013,NA,NA,NA,NA,NA,NA,60.74,0.3692022263450835,1.82,0.014953271028037384,NA,NA,NA,NA,7.02427164748957,0.15601503759398497,26.34,0.3831041257367387,0.64,0.001869158878504673,NA,NA,24.29462009013416,0.2825278810408922,8.82,0.6953271028037383,8.74,0.7906542056074767,NA,NA,NA,NA,84.92,0.9536178107606679,3.06,0.011650485436893204,18.237885598713692,0.3474264705882353,28.684088905894296,0.25,37.13221057429235,0.9025735294117647,19.048441503230286,0.5220588235294118
50280,2013,NA,NA,NA,NA,NA,NA,50.62,0.17625231910946196,4.36,0.27476635514018694,NA,NA,NA,NA,10.333667820759045,0.5789473684210527,31.5,0.8487229862475442,2.74,0.10093457943925234,NA,NA,23.44972711606776,0.2379182156133829,5.86,0.6018691588785047,1.12,0.205607476635514,NA,NA,NA,NA,31.4,0.640074211502783,34.34,0.7631067961165049,28.13351272537869,0.9779411764705882,25.858791800883846,0.17095588235294118,33.841127632343,0.3180147058823529,17.73737516727423,0.35110294117647056
50350,2013,NA,NA,NA,NA,NA,NA,50.3,0.17068645640074212,5.86,0.577570093457944,NA,NA,NA,NA,11.257495851517126,0.6785714285714286,27.32,0.5049115913555993,4.74,0.5158878504672897,NA,NA,28.680698780816996,0.6096654275092936,13.84,0.7738317757009345,2.66,0.44485981308411215,NA,NA,NA,NA,28.04,0.4842300556586271,38.519999999999996,0.8660194174757282,19.766897270289448,0.53125,23.664359270820384,0.11948529411764706,37.32774605000772,0.9117647058823529,18.043689845201254,0.38235294117647056
50420,2013,NA,NA,NA,NA,NA,NA,44.84,0.12430426716141002,5.88,0.5869158878504673,NA,NA,NA,NA,9.086448066626984,0.4116541353383459,24.78,0.22789783889980353,4.5,0.4523364485981308,NA,NA,28.019952801533687,0.5427509293680297,27.18,0.8766355140186916,1.3,0.2411214953271028,NA,NA,NA,NA,32.199999999999996,0.6753246753246753,34.18,0.7475728155339806,16.910465750913175,0.22426470588235295,21.307660704873335,0.08639705882352941,36.40657343294063,0.8216911764705882,15.217280409506063,0.17463235294117646
50490,2013,NA,NA,NA,NA,NA,NA,49.660000000000004,0.16326530612244897,6.640000000000001,0.7177570093457943,NA,NA,NA,NA,10.323652949160879,0.5714285714285714,23,0.09823182711198428,4.28,0.39626168224299063,NA,NA,29.82522690777698,0.6933085501858736,26.080000000000002,0.8691588785046729,2.8,0.4635514018691589,NA,NA,NA,NA,40.08,0.8385899814471243,31.12,0.5902912621359223,18.064970894716698,0.3272058823529412,23.171041620561468,0.11397058823529412,35.94588080718669,0.7555147058823529,18.18614863274293,0.39338235294117646
50560,2013,NA,NA,NA,NA,NA,NA,65.64,0.5602968460111317,5.08,0.4261682242990654,NA,NA,NA,NA,6.454996028129615,0.10338345864661654,20.32,0.023575638506876228,6.859999999999999,0.9009345794392524,NA,NA,30.58040668783606,0.7639405204460966,3.7,0.4355140186915888,4.96,0.6579439252336449,NA,NA,NA,NA,16.58,0.04823747680890538,27.900000000000002,0.4,21.53111065050197,0.7867647058823529,33.833596091848925,0.6011029411764706,33.77115622803116,0.30514705882352944,21.925928020638633,0.8308823529411765
50630,2013,NA,NA,NA,NA,NA,NA,65.64,0.5602968460111317,3.66,0.13457943925233645,NA,NA,NA,NA,9.065103739303716,0.40789473684210525,29.5,0.7367387033398821,2.08,0.05420560747663551,NA,NA,22.43614490158553,0.20631970260223048,5.1000000000000005,0.5439252336448598,3.62,0.5551401869158878,NA,NA,NA,NA,31.279999999999998,0.6363636363636364,34.76,0.7786407766990291,21.73638499046198,0.7996323529411765,30.0984797904382,0.31985294117647056,34.58402119232803,0.5459558823529411,18.276408834200367,0.4099264705882353
50770,2013,NA,NA,NA,NA,NA,NA,61.96,0.4025974025974026,4.48,0.28598130841121494,NA,NA,NA,NA,6.115916871594581,0.08270676691729323,29.080000000000002,0.7013752455795678,4.46,0.4355140186915888,NA,NA,27.565816421522996,0.5018587360594795,3.22,0.36822429906542054,1.26,0.2261682242990654,NA,NA,NA,NA,19.96,0.12244897959183673,27.96,0.4058252427184466,26.00084826329646,0.9558823529411765,31.214069525297543,0.39889705882352944,34.378426843682064,0.48161764705882354,18.22666315325337,0.3952205882352941
50840,2013,NA,NA,NA,NA,NA,NA,60.7,0.36363636363636365,4.94,0.38317757009345793,NA,NA,NA,NA,9.817881635763275,0.5056390977443609,26.88,0.444007858546169,5,0.5700934579439252,NA,NA,28.128089988717676,0.550185873605948,3.2,0.36261682242990656,1.42,0.26542056074766357,NA,NA,NA,NA,20.76,0.15769944341372913,34.4,0.7650485436893204,26.00084826329646,0.9558823529411765,31.21406952529755,0.40808823529411764,34.37842684368207,0.49080882352941174,18.22666315325337,0.3952205882352941
50910,2013,NA,NA,NA,NA,NA,NA,66.3,0.5862708719851577,6.02,0.6242990654205608,NA,NA,NA,NA,6.653491436100132,0.12406015037593984,25.72,0.3143418467583497,7.2,0.930841121495327,NA,NA,30.35473788328388,0.7397769516728625,2.14,0.19626168224299065,10.4,0.8168224299065421,NA,NA,NA,NA,27.54,0.4619666048237477,19.48,0.1262135922330097,26.00084826329646,0.9558823529411765,31.21406952529755,0.40808823529411764,34.37842684368207,0.49080882352941174,18.22666315325337,0.3952205882352941
50980,2013,NA,NA,NA,NA,NA,NA,57.78,0.2857142857142857,5.48,0.508411214953271,NA,NA,NA,NA,15.060315447412226,0.9041353383458647,28.400000000000002,0.6326129666011788,2.26,0.06355140186915888,NA,NA,23.693373153405602,0.24535315985130113,10.22,0.7140186915887851,28.740000000000002,0.914018691588785,NA,NA,NA,NA,56.88,0.8998144712430427,22.42,0.20776699029126214,21.886468161621487,0.8180147058823529,30.054442595262387,0.3069852941176471,32.183054636182966,0.06985294117647059,22.390446821052247,0.8805147058823529
51080,2013,NA,NA,NA,NA,NA,NA,60.76,0.37105751391465674,5.26,0.47102803738317756,NA,NA,NA,NA,9.787533417757144,0.5018796992481203,29.64,0.7485265225933202,3.7800000000000002,0.2841121495327103,NA,NA,22.935238649108964,0.22676579925650558,3.34,0.3850467289719626,12.94,0.8523364485981308,NA,NA,NA,NA,26.64,0.4174397031539889,21.84,0.1883495145631068,20.89814428584974,0.6948529411764706,28.86555884983659,0.2665441176470588,35.966643083939466,0.7591911764705882,17.658090582529024,0.3327205882352941
51120,2013,NA,NA,NA,NA,NA,NA,62.08,0.40816326530612246,4.720000000000001,0.33084112149532713,NA,NA,NA,NA,5.792906280711159,0.07330827067669173,NA,NA,5.36,0.6429906542056075,NA,NA,30.97311192941013,0.7936802973977695,2.84,0.30654205607476637,3.7399999999999998,0.5719626168224299,NA,NA,NA,NA,27.52,0.4601113172541744,16.22,0.08155339805825243,20.89814428584974,0.6948529411764706,28.86555884983659,0.2665441176470588,35.966643083939466,0.7591911764705882,17.658090582529024,0.3327205882352941
51190,2013,NA,NA,NA,NA,NA,NA,64.04,0.4897959183673469,6.92,0.7570093457943925,NA,NA,NA,NA,13.10203763022685,0.8421052631578947,25.78,0.32612966601178783,5.36,0.6429906542056075,NA,NA,30.076824453274632,0.7156133828996283,8.18,0.6710280373831776,3.2600000000000002,0.5271028037383177,NA,NA,NA,NA,35.9,0.7717996289424861,31.62,0.6194174757281553,19.38564046095792,0.48713235294117646,28.996838428313286,0.28125,32.191098976988926,0.07169117647058823,18.31150796823464,0.4338235294117647
51260,2013,NA,NA,NA,NA,NA,NA,58.46,0.2987012987012987,5.16,0.4523364485981308,NA,NA,NA,NA,10.263523259351876,0.5657894736842105,30.299999999999997,0.7799607072691552,3.98,0.32897196261682243,NA,NA,22.758947874720725,0.21933085501858737,4.1000000000000005,0.4766355140186916,1.6400000000000001,0.31588785046728973,NA,NA,NA,NA,30.419999999999998,0.5974025974025974,33.52,0.7145631067961165,22.486036333445806,0.8419117647058824,27.8011821401465,0.22426470588235295,33.51903378904766,0.23713235294117646,16.398163212907757,0.24816176470588236
51310,2013,NA,NA,NA,NA,NA,NA,28.480000000000004,0.027829313543599257,3.98,0.18317757009345795,NA,NA,NA,NA,5.913313727770219,0.07706766917293233,32.1,0.8781925343811395,3.3200000000000003,0.19626168224299065,NA,NA,23.48034181906269,0.23977695167286245,12.66,0.7588785046728972,0.24,0.020560747663551402,NA,NA,NA,NA,22.58,0.22263450834879406,34.440000000000005,0.7689320388349514,22.823867552922557,0.875,14.357319912034844,0.02022058823529412,35.711702353517815,0.7224264705882353,9.19140837136267,0.014705882352941176
51330,2013,NA,NA,NA,NA,NA,NA,39.44,0.10204081632653061,7.38,0.8186915887850468,NA,NA,NA,NA,8.637185551375966,0.35150375939849626,26.080000000000002,0.3575638506876228,3.38,0.20186915887850468,NA,NA,21.315922629258637,0.17100371747211895,34.9,0.9121495327102803,1,0.18691588785046728,NA,NA,NA,NA,29.240000000000002,0.5510204081632653,35.660000000000004,0.7980582524271844,15.722196281395103,0.125,19.85070721561664,0.07169117647058823,35.4516007026134,0.6727941176470589,11.824428034051834,0.07536764705882353
51400,2013,NA,NA,NA,NA,NA,NA,57.64,0.28014842300556586,5.12,0.4392523364485981,NA,NA,NA,NA,10.726614547356775,0.6221804511278195,35.64,0.95874263261296655,2.58,0.09532710280373832,NA,NA,14.33956140210956,0.022304832713754646,6.640000000000001,0.6504672897196262,2.24,0.405607476635514,NA,NA,NA,NA,22.72,0.23933209647495363,48.839999999999996,0.9689320388349515,22.6873109723326,0.8639705882352942,29.883370198851757,0.2977941176470588,33.45160704570579,0.2261029411764706,14.981663867576238,0.16727941176470587
51470,2013,NA,NA,NA,NA,NA,NA,64.28,0.5102040816326531,NA,NA,NA,NA,NA,NA,6.561559263227716,0.11278195488721804,26.5,0.40078585461689586,3,0.14392523364485982,NA,NA,34.04848484848485,0.929368029739777,3.58,0.4130841121495327,3.34,0.5364485981308411,NA,NA,NA,NA,27.299999999999997,0.4489795918367347,28.740000000000002,0.45048543689320386,22.6873109723326,0.8639705882352942,29.883370198851757,0.2977941176470588,33.45160704570579,0.2261029411764706,14.981663867576238,0.16727941176470587
51540,2013,NA,NA,NA,NA,NA,NA,68.96000000000001,0.712430426716141,5.699999999999999,0.5514018691588785,NA,NA,NA,NA,12.884711509829714,0.8195488721804511,24.52,0.19842829076620824,3.66,0.25981308411214954,NA,NA,30.377464788732397,0.7453531598513011,11.22,0.7383177570093458,18.78,0.8822429906542056,NA,NA,NA,NA,41.68,0.8478664192949907,22.220000000000002,0.2058252427184466,18.998470113154266,0.45588235294117646,27.94218418285742,0.22794117647058823,33.49905768929681,0.22977941176470587,27.835016706728975,0.9871323529411765
51610,2013,NA,NA,NA,NA,NA,NA,63.64,0.47866419294990725,3.64,0.1308411214953271,NA,NA,NA,NA,5.142665061521865,0.05263157894736842,31.98,0.8703339882121808,2.6799999999999997,0.09906542056074766,NA,NA,18.364695014997565,0.0762081784386617,2.64,0.2803738317757009,4.16,0.594392523364486,NA,NA,NA,NA,16.259999999999998,0.04081632653061224,37.54,0.8446601941747572,21.557330897455795,0.7886029411764706,30.735588040880472,0.3584558823529412,34.31465693466044,0.4319852941176471,20.412774167143446,0.7113970588235294
51680,2013,NA,NA,NA,NA,NA,NA,64.11999999999999,0.49536178107606677,4.5,0.2897196261682243,NA,NA,NA,NA,5.611408633560532,0.06954887218045112,30.2,0.7721021611001965,2.92,0.1252336448598131,NA,NA,16.103380887238618,0.048327137546468404,3.52,0.40373831775700936,1.6600000000000001,0.3177570093457944,NA,NA,NA,NA,11.540000000000001,0.0055658627087198514,52.08,0.9883495145631068,23.57985941400344,0.9007352941176471,31.799164750335116,0.4540441176470588,33.96351411750869,0.3474264705882353,19.401113864592368,0.5790441176470589
51750,2013,NA,NA,NA,NA,NA,NA,28.639999999999993,0.03153988868274583,4.3,0.2504672897196262,NA,NA,NA,NA,8.44171830119071,0.33458646616541354,24.28,0.1787819253438114,3.6,0.2411214953271028,NA,NA,31.53929395783506,0.8345724907063197,11.34,0.7401869158878505,0.42,0.05794392523364486,NA,NA,NA,NA,28.64,0.5120593692022264,25.419999999999998,0.3048543689320388,29.315966957344948,0.9816176470588235,13.98178849053242,0.0055147058823529415,35.583424642196974,0.7058823529411765,9.821068984639012,0.027573529411764705
51820,2013,NA,NA,NA,NA,NA,NA,49.48,0.15955473098330242,5.62,0.5308411214953271,NA,NA,NA,NA,9.598670936186137,0.4793233082706767,30.94,0.8094302554027505,3.62,0.2467289719626168,NA,NA,20.420100738447655,0.1449814126394052,20.060000000000002,0.8299065420560747,1.68,0.31962616822429907,NA,NA,NA,NA,24.22,0.313543599257885,46.58,0.9592233009708738,16.950286951051087,0.22977941176470587,25.543287888888074,0.15441176470588236,36.58312901789201,0.8492647058823529,15.192856027266886,0.17279411764705882
51890,2013,NA,NA,NA,NA,NA,NA,74.08,0.8942486085343229,7.220000000000001,0.7981308411214953,NA,NA,NA,NA,10.521214888639621,0.5958646616541353,28.7,0.6581532416502947,4.98,0.5663551401869159,NA,NA,27.74395940450987,0.516728624535316,3.58,0.4130841121495327,3.46,0.5495327102803739,NA,NA,NA,NA,21.66,0.17996289424860853,38.22,0.8621359223300971,24.610132750632662,0.9283088235294118,34.34607504542917,0.6617647058823529,34.418028065459474,0.49816176470588236,23.31714617148487,0.9319852941176471
51960,2013,NA,NA,NA,NA,NA,NA,71.4,0.8070500927643784,7.6,0.8392523364485981,NA,NA,NA,NA,12.592806586739854,0.7951127819548872,29.58,0.7406679764243614,2.4000000000000004,0.07663551401869159,NA,NA,27.306222172580334,0.483271375464684,6.3,0.6224299065420561,10.36,0.8149532710280374,NA,NA,NA,NA,39.32,0.8274582560296846,37.66,0.8485436893203884,24.610132750632662,0.9283088235294118,34.34607504542917,0.6617647058823529,34.418028065459474,0.49816176470588236,23.31714617148487,0.9319852941176471
52030,2013,NA,NA,NA,NA,NA,NA,68.46,0.6883116883116883,6.46,0.6878504672897197,NA,NA,NA,NA,6.453836930455636,0.10150375939849623,22.400000000000002,0.068762278978389,4.16,0.37383177570093457,NA,NA,33.35697712959894,0.9163568773234201,2.06,0.18130841121495328,2.68,0.44672897196261685,NA,NA,NA,NA,29.22,0.549165120593692,17.24,0.0970873786407767,20.093071150296012,0.5845588235294118,31.62360658661379,0.4319852941176471,34.67330940305344,0.5643382352941176,20.839680784662708,0.7444852941176471
52100,2013,NA,NA,NA,NA,NA,NA,63.440000000000005,0.4675324675324675,3.94,0.17383177570093458,NA,NA,NA,NA,5.368061809735982,0.06203007518796992,26.82,0.43222003929273084,4.12,0.36074766355140186,NA,NA,31.351171287341504,0.8197026022304833,1.8599999999999999,0.13457943925233645,3.02,0.48785046728971965,NA,NA,NA,NA,28.8,0.5250463821892394,21.4,0.170873786407767,22.44627153331396,0.8382352941176471,30.245515400093325,0.3272058823529412,33.74962883298158,0.2977941176470588,19.05494961644552,0.5257352941176471
52170,2013,NA,NA,NA,NA,NA,NA,26.70000000000001,0.01855287569573284,3.94,0.17383177570093458,NA,NA,NA,NA,6.835125448028673,0.13909774436090225,28,0.5972495088408645,2.98,0.13271028037383178,NA,NA,27.104485007782916,0.46654275092936803,6.300000000000001,0.6242990654205608,0.22000000000000003,0.018691588785046728,NA,NA,NA,NA,30.86,0.6196660482374768,25.759999999999998,0.32233009708737864,31.466383965921374,0.9871323529411765,14.313162390583889,0.007352941176470588,35.51783291822915,0.6819852941176471,10.415465621618058,0.04044117647058824
52240,2013,NA,NA,NA,NA,NA,NA,63.14,0.45083487940630795,4.18,0.22242990654205608,NA,NA,NA,NA,5.523036524230127,0.06578947368421052,26.779999999999998,0.4223968565815324,3.66,0.25981308411214954,NA,NA,26.08695652173913,0.38847583643122674,3.2800000000000002,0.37383177570093457,1.94,0.3514018691588785,NA,NA,NA,NA,30,0.5844155844155844,21.24,0.16310679611650486,20.89814428584974,0.6948529411764706,28.865558849836592,0.27205882352941174,35.966643083939466,0.7591911764705882,17.658090582529027,0.3400735294117647
52310,2013,NA,NA,NA,NA,NA,NA,65.72,0.5658627087198516,3.9,0.16448598130841122,NA,NA,NA,NA,5.176191058543999,0.05451127819548872,26.62,0.4106090373280943,3.9,0.308411214953271,NA,NA,25.62817845584836,0.35315985130111527,2.5,0.25794392523364484,1.72,0.3233644859813084,NA,NA,NA,NA,14.6,0.02040816326530612,35.120000000000005,0.7825242718446602,20.89814428584974,0.6948529411764706,28.865558849836592,0.27205882352941174,35.966643083939466,0.7591911764705882,17.658090582529027,0.3400735294117647
52380,2013,NA,NA,NA,NA,NA,NA,73.8,0.8886827458256029,8.739999999999998,0.9009345794392524,NA,NA,NA,NA,11.25,0.674812030075188,NA,NA,3.42,0.21495327102803738,NA,NA,48.52685268526853,1,2.34,0.2130841121495327,21.16,0.8953271028037383,NA,NA,NA,NA,33.36,0.7142857142857143,9.42,0.04466019417475728,20.89814428584974,0.6948529411764706,28.865558849836592,0.27205882352941174,35.966643083939466,0.7591911764705882,17.658090582529027,0.3400735294117647
52450,2013,NA,NA,NA,NA,NA,NA,62.98,0.437847866419295,4.48,0.28598130841121494,NA,NA,NA,NA,6.406781946270267,0.09774436090225563,24.76,0.22593320235756384,4.26,0.38878504672897196,NA,NA,27.498592330148387,0.49070631970260226,6.74,0.6523364485981309,2.1399999999999997,0.38691588785046727,NA,NA,NA,NA,28.599999999999998,0.5102040816326531,26.46,0.34951456310679613,15.827384929413114,0.12683823529411764,31.762611888959018,0.43933823529411764,34.34970074962354,0.45955882352941174,18.75153339971945,0.49264705882352944
52520,2013,NA,NA,NA,NA,NA,NA,56.5,0.27087198515769945,2.2199999999999998,0.026168224299065422,NA,NA,NA,NA,4.177969018932874,0.02631578947368421,27.64,0.5402750491159135,3.4,0.20747663551401868,NA,NA,27.506183598405723,0.4944237918215613,6.22,0.6149532710280374,4.66,0.6373831775700934,NA,NA,NA,NA,30.52,0.5992578849721707,22,0.2,21.24492605653676,0.7463235294117647,31.13187435397897,0.375,34.3478233272283,0.4375,20.313928949170734,0.6801470588235294
52590,2013,NA,NA,NA,NA,NA,NA,65.24000000000001,0.5435992578849722,4.2,0.22803738317757008,NA,NA,NA,NA,6.129255961701937,0.08458646616541353,24.52,0.19842829076620824,3.1,0.15700934579439252,NA,NA,27.08547598143735,0.4628252788104089,3.9799999999999995,0.4635514018691589,2.5,0.4336448598130841,NA,NA,NA,NA,28.2,0.4972170686456401,25.24,0.30097087378640774,23.57985941400344,0.9007352941176471,31.799164750335116,0.4540441176470588,33.96351411750869,0.3474264705882353,19.401113864592368,0.5790441176470589
52660,2013,NA,NA,NA,NA,NA,NA,64.84,0.5250463821892394,5.22,0.4654205607476635,NA,NA,NA,NA,10.109218639625745,0.543233082706767,33.160000000000004,0.9194499017681729,4.24,0.38317757009345793,NA,NA,18.63146654625124,0.08921933085501858,4.48,0.5065420560747663,1.8599999999999999,0.34392523364485983,NA,NA,NA,NA,22.200000000000003,0.20593692022263452,45.059999999999995,0.9378640776699029,21.382834199725277,0.7794117647058824,30.748046974358058,0.3602941176470588,33.93715862163611,0.33639705882352944,16.44320557400478,0.2536764705882353
52730,2013,NA,NA,NA,NA,NA,NA,52.82,0.20593692022263452,4.8,0.34579439252336447,NA,NA,NA,NA,11.13472009986441,0.6654135338345865,26.14,0.35952848722986247,4.5,0.4523364485981308,NA,NA,27.738301280328525,0.5148698884758365,3.8,0.44672897196261685,1.16,0.2130841121495327,NA,NA,NA,NA,27.48,0.4582560296846011,25.72,0.31844660194174756,27.557865108088105,0.9705882352941176,28.739595377856073,0.2555147058823529,34.00836784312716,0.36213235294117646,18.621889366763803,0.4724264705882353
52800,2013,NA,NA,NA,NA,NA,NA,74.66,0.9109461966604824,8.620000000000001,0.891588785046729,NA,NA,NA,NA,20.8802304842914,0.9586466165413534,27.96,0.5893909626719057,3.02,0.14766355140186915,NA,NA,24.119832343951433,0.26765799256505574,32.2,0.8990654205607477,54.58,0.9364485981308411,NA,NA,NA,NA,74.06,0.935064935064935,9.76,0.04854368932038835,27.557865108088105,0.9705882352941176,28.739595377856073,0.2555147058823529,34.00836784312716,0.36213235294117646,18.621889366763803,0.4724264705882353
52870,2013,NA,NA,NA,NA,NA,NA,64.2,0.5046382189239332,4.859999999999999,0.36074766355140186,NA,NA,NA,NA,7.356732567459257,0.20112781954887218,26.62,0.4106090373280943,4.12,0.36074766355140186,NA,NA,22.913089091042494,0.22490706319702602,4.88,0.5308411214953271,1.8599999999999999,0.34392523364485983,NA,NA,NA,NA,16.98,0.05194805194805195,38.12,0.8601941747572815,26.000848263296465,0.9613970588235294,31.214069525297543,0.39889705882352944,34.378426843682064,0.48161764705882354,18.22666315325337,0.3952205882352941
52940,2013,NA,NA,NA,NA,NA,NA,62.82,0.43042671614100186,3.8,0.15514018691588785,NA,NA,NA,NA,4.344581440622972,0.03383458646616541,31.94,0.8683693516699411,4.66,0.491588785046729,NA,NA,28.356076759061835,0.5743494423791822,1.64,0.07850467289719626,2.42,0.4261682242990654,NA,NA,NA,NA,26.919999999999998,0.43042671614100186,18.9,0.1203883495145631,26.000848263296465,0.9613970588235294,31.214069525297543,0.39889705882352944,34.378426843682064,0.48161764705882354,18.22666315325337,0.3952205882352941
53010,2013,NA,NA,NA,NA,NA,NA,50.42,0.1725417439703154,4.34,0.2635514018691589,NA,NA,NA,NA,4.365150163544454,0.03571428571428571,32.46,0.8978388998035364,4.72,0.508411214953271,NA,NA,30.565401573441687,0.7620817843866171,1.48,0.056074766355140186,2.2800000000000002,0.4130841121495327,NA,NA,NA,NA,25.74,0.3803339517625232,18.799999999999997,0.11650485436893204,26.000848263296465,0.9613970588235294,31.214069525297543,0.39889705882352944,34.378426843682064,0.48161764705882354,18.22666315325337,0.3952205882352941
53080,2013,NA,NA,NA,NA,NA,NA,73.48,0.8812615955473099,6.54,0.6934579439252336,NA,NA,NA,NA,16.35366730584851,0.924812030075188,NA,NA,4.300000000000001,0.4093457943925234,NA,NA,40.46367041198503,0.9869888475836431,5.300000000000001,0.5644859813084112,11.38,0.8299065420560747,NA,NA,NA,NA,35.300000000000004,0.7606679035250464,16.12,0.07961165048543689,26.000848263296465,0.9613970588235294,31.214069525297543,0.39889705882352944,34.378426843682064,0.48161764705882354,18.22666315325337,0.3952205882352941
53150,2013,NA,NA,NA,NA,NA,NA,34.78,0.0686456400742115,4.34,0.2635514018691589,NA,NA,NA,NA,7.937687369793872,0.26879699248120303,31.14,0.8231827111984283,3.32,0.19439252336448598,NA,NA,25.995970492440154,0.379182156133829,8.74,0.6934579439252336,0.5,0.07663551401869159,NA,NA,NA,NA,23.34,0.274582560296846,36.28,0.8155339805825242,29.814691187153937,0.9834558823529411,17.444737178858517,0.04411764705882353,36.40388850134513,0.8180147058823529,13.72834750247252,0.12316176470588236
53220,2013,NA,NA,NA,NA,NA,NA,64.67999999999999,0.5213358070500927,2.9400000000000004,0.056074766355140186,NA,NA,NA,NA,9.104732164304588,0.41353383458646614,26.34,0.3831041257367387,0.88,0.005607476635514018,NA,NA,21.426821353145908,0.17657992565055763,17.46,0.805607476635514,18,0.8785046728971962,NA,NA,NA,NA,79.34,0.948051948051948,9,0.036893203883495145,29.814691187153937,0.9834558823529411,17.444737178858517,0.04411764705882353,36.40388850134513,0.8180147058823529,13.72834750247252,0.12316176470588236
53290,2013,NA,NA,NA,NA,NA,NA,64.92,0.5287569573283859,4.44,0.2822429906542056,NA,NA,NA,NA,10.179284814596338,0.5545112781954887,28.44,0.6385068762278978,3.62,0.2467289719626168,NA,NA,25.570357418366694,0.3475836431226766,3.52,0.40373831775700936,4.22,0.6,NA,NA,NA,NA,32.82,0.6975881261595547,29.82,0.516504854368932,24.421167868466267,0.9246323529411765,26.81834590272416,0.19301470588235295,32.53701803213803,0.10477941176470588,22.865209059540312,0.9136029411764706
53360,2013,NA,NA,NA,NA,NA,NA,58.68,0.3042671614100185,3.7800000000000002,0.15140186915887852,NA,NA,NA,NA,7.637623470440808,0.22180451127819548,27.9,0.581532416502947,3,0.14392523364485982,NA,NA,26.02790421460101,0.3847583643122677,4.88,0.5308411214953271,1.9600000000000002,0.35887850467289717,NA,NA,NA,NA,44.06,0.8589981447124304,26.799999999999997,0.36310679611650487,24.421167868466267,0.9246323529411765,26.81834590272416,0.19301470588235295,32.53701803213803,0.10477941176470588,22.865209059540312,0.9136029411764706
53430,2013,NA,NA,NA,NA,NA,NA,42.519999999999996,0.1150278293135436,5.96,0.611214953271028,NA,NA,NA,NA,10.62566310924208,0.6033834586466166,24.1,0.16895874263261296,4.88,0.5476635514018692,NA,NA,32.581193550228306,0.895910780669145,15,0.7925233644859813,1.6,0.3121495327102804,NA,NA,NA,NA,34.94,0.7532467532467533,30.12,0.5398058252427185,29.253105296920406,0.9797794117647058,19.43160864572985,0.0661764705882353,36.24461315359561,0.8033088235294118,14.748059422289513,0.15992647058823528
53570,2013,NA,NA,NA,NA,NA,NA,67.3,0.62152133580705,5.18,0.45794392523364486,NA,NA,NA,NA,6.558051648120933,0.11090225563909774,24.66,0.2200392927308448,3.88,0.30467289719626167,NA,NA,23.70340575896549,0.24721189591078066,7.1000000000000005,0.6579439252336449,1.9,0.34953271028037386,NA,NA,NA,NA,19.54,0.1150278293135436,34.400000000000006,0.7669902912621359,23.57985941400344,0.9007352941176471,31.799164750335116,0.4540441176470588,33.96351411750869,0.3474264705882353,19.401113864592368,0.5790441176470589
53640,2013,NA,NA,NA,NA,NA,NA,60.019999999999996,0.3358070500927644,4.220000000000001,0.22990654205607478,NA,NA,NA,NA,7.038818994112901,0.15789473684210525,34.56,0.9489194499017681,3.86,0.30093457943925234,NA,NA,28.343531726512545,0.570631970260223,3.46,0.39065420560747666,9.52,0.8037383177570093,NA,NA,NA,NA,29.68,0.5714285714285714,25.06,0.29514563106796116,20.89814428584974,0.6948529411764706,28.86555884983659,0.2665441176470588,35.966643083939466,0.7591911764705882,17.658090582529024,0.3327205882352941
