SA4_CODE16,Year,Month,Week,asrRESP,asrAST,asrCVD,nDeaths
112,2018,01,19,56.1267701616772,NA,14.7950902077887,NA
112,2018,01,26,54.3765893718897,NA,16.7383378929905,NA
112,2018,02,02,63.5608544035234,8.59645568279886,18.5593242600882,NA
112,2018,02,09,74.8985160999139,10.0724828669915,19.3264820506545,NA
112,2018,02,16,75.3455558785591,12.9260525176495,15.7566951196383,NA
112,2018,02,23,80.7468417609375,13.1298786307156,16.244892577605,NA
112,2018,09,01,129.354937659866,11.2764803250789,18.5991574832971,NA
112,2018,09,08,132.002097863691,14.286267971558,19.6035964163647,NA
112,2018,09,15,113.665681865688,10.070576130365,23.4478552424432,NA
112,2018,09,22,115.095345185932,8.10984646547864,12.1173245265642,NA
112,2018,09,29,82.0548670818,10.0624512798163,20.3637820960394,NA
112,2018,10,06,76.8208721906571,NA,18.3181822100185,NA
112,2018,10,13,68.2882992665054,NA,11.566153409633,NA
112,2018,10,20,76.5510507005489,13.6829257071289,19.5906903450244,NA
112,2018,10,27,82.8978492045584,16.0456311511085,13.9144900604958,NA
112,2018,11,03,85.5189263059146,14.8777455236784,13.881341826846,NA
112,2018,11,10,88.5842201593771,17.031905435098,15.0066474133039,NA
112,2018,11,17,87.4938791101211,12.3834665733909,16.0190967298688,NA
112,2018,11,24,86.9280188347994,13.1719992156196,19.930434919439602,NA
112,2018,12,01,82.9733768277761,14.037792608223,12.2697022591053,NA
112,2018,12,08,84.0798514451967,12.4605267029845,13.5878645561507,NA
112,2018,12,15,89.0721711173084,10.6214560114431,18.8618062604903,NA
112,2018,12,22,95.478962516818,8.81612944612586,19.0058993934072,NA
112,2018,12,29,79.4262247334294,10.5068101262388,14.9927183650034,NA
112,2019,01,05,59.2362197108931,NA,17.155182056365,NA
112,2019,01,12,54.3853959952288,NA,15.1522938694716,NA
112,2019,01,19,56.1267701616772,NA,14.7950902077887,NA
112,2019,01,26,54.3765893718897,NA,16.7383378929905,NA
112,2019,02,02,63.5608544035234,8.59645568279886,18.5593242600882,NA
112,2019,02,09,74.8985160999139,10.0724828669915,19.3264820506545,NA
112,2019,02,16,75.3455558785591,12.9260525176495,15.7566951196383,NA
112,2019,02,23,80.7468417609375,13.1298786307156,16.244892577605,NA
112,2019,09,01,129.354937659866,11.2764803250789,18.5991574832971,43
112,2019,09,08,132.002097863691,14.286267971558,19.6035964163647,48
112,2019,09,15,113.665681865688,10.070576130365,23.4478552424432,42
112,2019,09,22,115.095345185932,8.10984646547864,12.1173245265642,28
112,2019,09,29,82.0548670818,10.0624512798163,20.3637820960394,36
112,2019,10,06,76.8208721906571,NA,18.3181822100185,40
112,2019,10,13,68.2882992665054,NA,11.566153409633,39
112,2019,10,20,76.5510507005489,13.6829257071289,19.5906903450244,40
112,2019,10,27,82.8978492045584,16.0456311511085,13.9144900604958,42
112,2019,11,03,85.5189263059146,14.8777455236784,13.881341826846,37
112,2019,11,10,88.5842201593771,17.031905435098,15.0066474133039,34
112,2019,11,17,87.4938791101211,12.3834665733909,16.0190967298688,33
112,2019,11,24,86.9280188347994,13.1719992156196,19.930434919439602,45
112,2019,12,01,82.9733768277761,14.037792608223,12.2697022591053,42
112,2019,12,08,84.0798514451967,12.4605267029845,13.5878645561507,40
112,2019,12,15,89.0721711173084,10.6214560114431,18.8618062604903,34
112,2019,12,22,95.478962516818,8.81612944612586,19.0058993934072,46
112,2019,12,29,79.4262247334294,10.5068101262388,14.9927183650034,39
112,2020,01,05,59.2362197108931,NA,17.155182056365,43
112,2020,01,12,54.3853959952288,NA,15.1522938694716,29
112,2020,01,19,56.1267701616772,NA,14.7950902077887,40
112,2020,01,26,54.3765893718897,NA,16.7383378929905,50
112,2020,02,02,63.5608544035234,8.59645568279886,18.5593242600882,39
112,2020,02,09,74.8985160999139,10.0724828669915,19.3264820506545,37
112,2020,02,16,75.3455558785591,12.9260525176495,15.7566951196383,46
112,2020,02,23,80.7468417609375,13.1298786307156,16.244892577605,41
113,2017,09,01,182.092537056198,14.683500564602,27.9243763100556,NA
113,2017,09,08,188.24369014154,19.4762654332354,25.7542539927204,NA
113,2017,09,15,159.12615482729,NA,26.4390138886205,NA
113,2017,09,22,138.573412755273,12.1805061212176,28.8537206770552,NA
113,2017,09,29,125.801761929644,19.2067185345508,27.2013182827742,NA
113,2017,10,06,84.5195930992373,NA,23.3520372556058,NA
113,2017,10,13,83.3200025825518,13.4412391643257,25.2699892013258,NA
113,2017,10,20,94.8115483245303,23.5397088484155,25.0899464966411,NA
113,2017,10,27,97.9383479977716,27.7729596677886,27.0307190138202,NA
113,2017,11,03,81.0099650558442,20.7674060040017,29.5459547826076,NA
113,2017,11,10,92.610757753925,23.2792494354858,21.6148669929949,NA
113,2017,11,17,73.5773960638629,NA,23.7955408451948,NA
113,2017,11,24,78.8433634602121,NA,20.506759371137,NA
113,2017,12,01,57.3941945991094,NA,24.0524494260258,NA
113,2017,12,08,56.5504612689847,NA,23.9820935874731,NA
113,2017,12,15,61.9661007173105,NA,20.1550291241165,NA
113,2017,12,22,87.5679978875297,NA,17.8379783975413,NA
113,2017,12,29,93.8109173544134,NA,21.1637844524752,NA
113,2018,01,05,65.1973357252072,NA,21.7911566205768,NA
113,2018,01,12,62.0550089722573,NA,17.7140723494249,NA
113,2018,01,19,54.7104548661389,NA,20.9330505313821,NA
113,2018,01,26,59.1043177866915,NA,23.762098930543,NA
113,2018,02,02,59.3231382161956,NA,22.613491822661,NA
113,2018,02,09,66.4426631844488,NA,29.1109231806147,NA
113,2018,02,16,72.2861688617545,15.4626471056789,12.5415448308688,NA
113,2018,02,23,63.6948672636796,NA,23.9673284814032,NA
113,2018,09,01,182.092537056198,14.683500564602,27.9243763100556,NA
113,2018,09,08,188.24369014154,19.4762654332354,25.7542539927204,NA
113,2018,09,15,159.12615482729,NA,26.4390138886205,NA
113,2018,09,22,138.573412755273,12.1805061212176,28.8537206770552,NA
113,2018,09,29,125.801761929644,19.2067185345508,27.2013182827742,NA
113,2018,10,06,84.5195930992373,NA,23.3520372556058,NA
113,2018,10,13,83.3200025825518,13.4412391643257,25.2699892013258,NA
113,2018,10,20,94.8115483245303,23.5397088484155,25.0899464966411,NA
113,2018,10,27,97.9383479977716,27.7729596677886,27.0307190138202,NA
113,2018,11,03,81.0099650558442,20.7674060040017,29.5459547826076,NA
113,2018,11,10,92.610757753925,23.2792494354858,21.6148669929949,NA
113,2018,11,17,73.5773960638629,NA,23.7955408451948,NA
113,2018,11,24,78.8433634602121,NA,20.506759371137,NA
113,2018,12,01,57.3941945991094,NA,24.0524494260258,NA
113,2018,12,08,56.5504612689847,NA,23.9820935874731,NA
113,2018,12,15,61.9661007173105,NA,20.1550291241165,NA
113,2018,12,22,87.5679978875297,NA,17.8379783975413,NA
113,2018,12,29,93.8109173544134,NA,21.1637844524752,NA
113,2019,01,05,65.1973357252072,NA,21.7911566205768,NA
113,2019,01,12,62.0550089722573,NA,17.7140723494249,NA
113,2019,01,19,54.7104548661389,NA,20.9330505313821,NA
113,2019,01,26,59.1043177866915,NA,23.762098930543,NA
113,2019,02,02,59.3231382161956,NA,22.613491822661,NA
113,2019,02,09,66.4426631844488,NA,29.1109231806147,NA
113,2019,02,16,72.2861688617545,15.4626471056789,12.5415448308688,NA
113,2019,02,23,63.6948672636796,NA,23.9673284814032,NA
113,2019,09,01,182.092537056198,14.683500564602,27.9243763100556,39
113,2019,09,08,188.24369014154,19.4762654332354,25.7542539927204,27
113,2019,09,15,159.12615482729,NA,26.4390138886205,28
113,2019,09,22,138.573412755273,12.1805061212176,28.8537206770552,22
113,2019,09,29,125.801761929644,19.2067185345508,27.2013182827742,29
113,2019,10,06,84.5195930992373,NA,23.3520372556058,33
113,2019,10,13,83.3200025825518,13.4412391643257,25.2699892013258,18
113,2019,10,20,94.8115483245303,23.5397088484155,25.0899464966411,24
113,2019,10,27,97.9383479977716,27.7729596677886,27.0307190138202,29
113,2019,11,03,81.0099650558442,20.7674060040017,29.5459547826076,27
113,2019,11,10,92.610757753925,23.2792494354858,21.6148669929949,18
113,2019,11,17,73.5773960638629,NA,23.7955408451948,16
113,2019,11,24,78.8433634602121,NA,20.506759371137,22
113,2019,12,01,57.3941945991094,NA,24.0524494260258,20
113,2019,12,08,56.5504612689847,NA,23.9820935874731,16
113,2019,12,15,61.9661007173105,NA,20.1550291241165,26
113,2019,12,22,87.5679978875297,NA,17.8379783975413,20
113,2019,12,29,93.8109173544134,NA,21.1637844524752,22
113,2020,01,05,65.1973357252072,NA,21.7911566205768,28
113,2020,01,12,62.0550089722573,NA,17.7140723494249,20
113,2020,01,19,54.7104548661389,NA,20.9330505313821,27
113,2020,01,26,59.1043177866915,NA,23.762098930543,19
113,2020,02,02,59.3231382161956,NA,22.613491822661,25
113,2020,02,09,66.4426631844488,NA,29.1109231806147,19
113,2020,02,16,72.2861688617545,15.4626471056789,12.5415448308688,28
113,2020,02,23,63.6948672636796,NA,23.9673284814032,18
114,2017,09,01,98.6486097149221,NA,19.9697746192112,NA
114,2017,09,08,114.830637567852,NA,18.1182803802767,NA
114,2017,09,15,96.9248119732476,NA,19.1049587153855,NA
114,2017,09,22,76.1403605805931,NA,20.9192329240942,NA
114,2017,09,29,85.1157279986849,NA,13.8754069615509,NA
114,2017,10,06,42.5391327469274,NA,21.8259137762408,NA
114,2017,10,13,47.6241450924709,NA,15.3894714410035,NA
114,2017,10,20,46.9943009825576,NA,16.6971436360519,NA
114,2017,10,27,54.5152218840237,NA,20.1311216202893,NA
114,2017,11,03,51.7127776823238,NA,14.3629989493998,NA
114,2017,11,10,47.4072694880441,NA,13.6238798597387,NA
114,2017,11,17,53.9538363015326,NA,14.4665868756247,NA
114,2017,11,24,51.7671187677999,NA,18.3116035673854,NA
114,2017,12,01,54.0242226801378,NA,15.3833368275731,NA
114,2017,12,08,46.4857627659864,NA,12.9837191008958,NA
114,2017,12,15,49.9251937187547,NA,16.974666659716,NA
114,2017,12,22,63.6992863460906,NA,11.7779503979317,NA
114,2017,12,29,63.0488843641642,NA,16.8089378718378,NA
114,2018,01,05,46.4604652782598,NA,11.7139150345772,NA
114,2018,01,12,40.2280776724133,NA,14.2402915418016,NA
114,2018,01,19,44.9464678967089,NA,14.4407167026052,NA
114,2018,01,26,41.1864146687438,NA,11.2569685703143,NA
114,2018,02,02,36.9809608173749,NA,12.6271564535091,NA
114,2018,02,09,50.4898223426597,NA,15.9250823326316,NA
114,2018,02,16,44.9939257407067,NA,16.3246580250377,NA
114,2018,02,23,49.4808748188789,NA,17.36663312837,NA
114,2018,09,01,98.6486097149221,NA,19.9697746192112,NA
114,2018,09,08,114.830637567852,NA,18.1182803802767,NA
114,2018,09,15,96.9248119732476,NA,19.1049587153855,NA
114,2018,09,22,76.1403605805931,NA,20.9192329240942,NA
114,2018,09,29,85.1157279986849,NA,13.8754069615509,NA
114,2018,10,06,42.5391327469274,NA,21.8259137762408,NA
114,2018,10,13,47.6241450924709,NA,15.3894714410035,NA
114,2018,10,20,46.9943009825576,NA,16.6971436360519,NA
114,2018,10,27,54.5152218840237,NA,20.1311216202893,NA
114,2018,11,03,51.7127776823238,NA,14.3629989493998,NA
114,2018,11,10,47.4072694880441,NA,13.6238798597387,NA
114,2018,11,17,53.9538363015326,NA,14.4665868756247,NA
114,2018,11,24,51.7671187677999,NA,18.3116035673854,NA
114,2018,12,01,54.0242226801378,NA,15.3833368275731,NA
114,2018,12,08,46.4857627659864,NA,12.9837191008958,NA
114,2018,12,15,49.9251937187547,NA,16.974666659716,NA
114,2018,12,22,63.6992863460906,NA,11.7779503979317,NA
114,2018,12,29,63.0488843641642,NA,16.8089378718378,NA
114,2019,01,05,46.4604652782598,NA,11.7139150345772,NA
114,2019,01,12,40.2280776724133,NA,14.2402915418016,NA
114,2019,01,19,44.9464678967089,NA,14.4407167026052,NA
114,2019,01,26,41.1864146687438,NA,11.2569685703143,NA
114,2019,02,02,36.9809608173749,NA,12.6271564535091,NA
114,2019,02,09,50.4898223426597,NA,15.9250823326316,NA
114,2019,02,16,44.9939257407067,NA,16.3246580250377,NA
114,2019,02,23,49.4808748188789,NA,17.36663312837,NA
114,2019,09,01,98.6486097149221,NA,19.9697746192112,28
114,2019,09,08,114.830637567852,NA,18.1182803802767,34
114,2019,09,15,96.9248119732476,NA,19.1049587153855,33
114,2019,09,22,76.1403605805931,NA,20.9192329240942,27
114,2019,09,29,85.1157279986849,NA,13.8754069615509,36
114,2019,10,06,42.5391327469274,NA,21.8259137762408,30
114,2019,10,13,47.6241450924709,NA,15.3894714410035,31
114,2019,10,20,46.9943009825576,NA,16.6971436360519,41
114,2019,10,27,54.5152218840237,NA,20.1311216202893,26
114,2019,11,03,51.7127776823238,NA,14.3629989493998,21
114,2019,11,10,47.4072694880441,NA,13.6238798597387,23
114,2019,11,17,53.9538363015326,NA,14.4665868756247,35
114,2019,11,24,51.7671187677999,NA,18.3116035673854,31
114,2019,12,01,54.0242226801378,NA,15.3833368275731,22
114,2019,12,08,46.4857627659864,NA,12.9837191008958,27
114,2019,12,15,49.9251937187547,NA,16.974666659716,30
114,2019,12,22,63.6992863460906,NA,11.7779503979317,23
114,2019,12,29,63.0488843641642,NA,16.8089378718378,32
114,2020,01,05,46.4604652782598,NA,11.7139150345772,26
114,2020,01,12,40.2280776724133,NA,14.2402915418016,32
114,2020,01,19,44.9464678967089,NA,14.4407167026052,37
114,2020,01,26,41.1864146687438,NA,11.2569685703143,31
114,2020,02,02,36.9809608173749,NA,12.6271564535091,27
114,2020,02,09,50.4898223426597,NA,15.9250823326316,18
114,2020,02,16,44.9939257407067,NA,16.3246580250377,27
114,2020,02,23,49.4808748188789,NA,17.36663312837,28
115,2017,09,01,27.2006823749544,NA,14.057432637633,NA
115,2017,09,08,28.4279706605767,NA,7.67645116531195,NA
115,2017,09,15,27.6983548453336,NA,9.57377562183639,NA
115,2017,09,22,26.2857860735671,NA,11.2511426924879,NA
115,2017,09,29,26.0390837080946,NA,9.17421542875206,NA
115,2017,10,06,15.9796824175307,NA,10.885515972127,NA
115,2017,10,13,18.5408927574366,NA,14.3227771073714,NA
115,2017,10,20,22.5644190548836,NA,NA,NA
115,2017,10,27,20.8593529444937,NA,9.54112410015027,NA
115,2017,11,03,17.8496027939535,NA,NA,NA
115,2017,11,10,22.2692870364012,NA,7.52374006223784,NA
115,2017,11,17,15.7795211623941,NA,8.84187862444918,NA
115,2017,11,24,16.1697832228854,NA,NA,NA
115,2017,12,01,23.166516406578,NA,8.25229065508006,NA
115,2017,12,08,18.4751841136782,NA,10.9152164529839,NA
115,2017,12,15,18.4848017346229,NA,NA,NA
115,2017,12,22,17.8292342825287,NA,NA,NA
115,2017,12,29,24.0321938532623,NA,NA,NA
115,2018,01,05,16.3359295485739,NA,10.90264814466,NA
115,2018,01,12,13.0689958596387,NA,12.972991259242,NA
115,2018,01,19,14.3900196248598,NA,NA,NA
115,2018,01,26,16.2177705297302,NA,8.30203955676672,NA
115,2018,02,02,12.6127218998132,NA,9.5033135376487,NA
115,2018,02,09,15.2461623163699,NA,NA,NA
115,2018,02,16,20.3453955859497,NA,7.77672992683588,NA
115,2018,02,23,19.0000521999085,NA,8.66950494472387,NA
115,2018,09,01,27.2006823749544,NA,14.057432637633,NA
115,2018,09,08,28.4279706605767,NA,7.67645116531195,NA
115,2018,09,15,27.6983548453336,NA,9.57377562183639,NA
115,2018,09,22,26.2857860735671,NA,11.2511426924879,NA
115,2018,09,29,26.0390837080946,NA,9.17421542875206,NA
115,2018,10,06,15.9796824175307,NA,10.885515972127,NA
115,2018,10,13,18.5408927574366,NA,14.3227771073714,NA
115,2018,10,20,22.5644190548836,NA,NA,NA
115,2018,10,27,20.8593529444937,NA,9.54112410015027,NA
115,2018,11,03,17.8496027939535,NA,NA,NA
115,2018,11,10,22.2692870364012,NA,7.52374006223784,NA
115,2018,11,17,15.7795211623941,NA,8.84187862444918,NA
115,2018,11,24,16.1697832228854,NA,NA,NA
115,2018,12,01,23.166516406578,NA,8.25229065508006,NA
115,2018,12,08,18.4751841136782,NA,10.9152164529839,NA
115,2018,12,15,18.4848017346229,NA,NA,NA
115,2018,12,22,17.8292342825287,NA,NA,NA
115,2018,12,29,24.0321938532623,NA,NA,NA
115,2019,01,05,16.3359295485739,NA,10.90264814466,NA
115,2019,01,12,13.0689958596387,NA,12.972991259242,NA
115,2019,01,19,14.3900196248598,NA,NA,NA
115,2019,01,26,16.2177705297302,NA,8.30203955676672,NA
115,2019,02,02,12.6127218998132,NA,9.5033135376487,NA
115,2019,02,09,15.2461623163699,NA,NA,NA
115,2019,02,16,20.3453955859497,NA,7.77672992683588,NA
115,2019,02,23,19.0000521999085,NA,8.66950494472387,NA
115,2019,09,01,27.2006823749544,NA,14.057432637633,24
115,2019,09,08,28.4279706605767,NA,7.67645116531195,20
115,2019,09,15,27.6983548453336,NA,9.57377562183639,24
115,2019,09,22,26.2857860735671,NA,11.2511426924879,28
115,2019,09,29,26.0390837080946,NA,9.17421542875206,12
115,2019,10,06,15.9796824175307,NA,10.885515972127,14
115,2019,10,13,18.5408927574366,NA,14.3227771073714,16
115,2019,10,20,22.5644190548836,NA,NA,29
115,2019,10,27,20.8593529444937,NA,9.54112410015027,21
115,2019,11,03,17.8496027939535,NA,NA,22
115,2019,11,10,22.2692870364012,NA,7.52374006223784,22
115,2019,11,17,15.7795211623941,NA,8.84187862444918,28
115,2019,11,24,16.1697832228854,NA,NA,18
115,2019,12,01,23.166516406578,NA,8.25229065508006,23
115,2019,12,08,18.4751841136782,NA,10.9152164529839,20
115,2019,12,15,18.4848017346229,NA,NA,26
115,2019,12,22,17.8292342825287,NA,NA,20
115,2019,12,29,24.0321938532623,NA,NA,21
115,2020,01,05,16.3359295485739,NA,10.90264814466,29
115,2020,01,12,13.0689958596387,NA,12.972991259242,18
115,2020,01,19,14.3900196248598,NA,NA,18
115,2020,01,26,16.2177705297302,NA,8.30203955676672,19
115,2020,02,02,12.6127218998132,NA,9.5033135376487,20
115,2020,02,09,15.2461623163699,NA,NA,21
115,2020,02,16,20.3453955859497,NA,7.77672992683588,16
115,2020,02,23,19.0000521999085,NA,8.66950494472387,21
116,2017,09,01,53.2468320648202,6.28830902238432,24.7294220259076,NA
116,2017,09,08,54.3341727072595,8.2277544099018,19.786803226018,NA
116,2017,09,15,51.6861646833886,6.36751933754453,18.414007214159,NA
116,2017,09,22,49.6090123954099,5.35413418718601,21.0335162494965,NA
116,2017,09,29,49.8961326403742,5.93618091778864,12.9412128395834,NA
116,2017,10,06,35.974644678403,NA,20.9812828422176,NA
116,2017,10,13,42.8545780570587,6.15006186878903,18.1611559841388,NA
116,2017,10,20,38.292069939688,5.25080375141975,16.8793546558861,NA
116,2017,10,27,44.4042253059694,8.11455628396593,14.2225220286849,NA
116,2017,11,03,36.4746824277733,7.43316003262266,15.6782083476537,NA
116,2017,11,10,42.7331385708334,7.60150088946618,20.5257460917126,NA
116,2017,11,17,39.2244667088124,6.1289554984522,16.0828017300069,NA
116,2017,11,24,32.5712027466651,6.33799576840806,18.6180953195578,NA
116,2017,12,01,34.3015888444312,NA,17.4129280416193,NA
116,2017,12,08,30.8691486647997,6.65982771531663,19.6603899723452,NA
116,2017,12,15,30.8106552259045,NA,20.4452426679876,NA
116,2017,12,22,37.5240972686152,5.71090834520391,13.1013001986227,NA
116,2017,12,29,38.5505593660589,NA,15.5080491375746,NA
116,2018,01,05,31.1634925730008,7.06786189482753,18.5295668790886,NA
116,2018,01,12,26.7145335620904,NA,14.0482975533819,NA
116,2018,01,19,29.6672785140295,NA,16.366443657141,NA
116,2018,01,26,32.9235088525138,6.54844950313511,18.0174486547087,NA
116,2018,02,02,35.3876325784728,7.90672873096569,15.9226569799807,NA
116,2018,02,09,38.5955047632739,11.4428390797362,18.6808919704226,NA
116,2018,02,16,39.5556851420874,9.63792236255846,16.6730709652291,NA
116,2018,02,23,37.2152124830793,6.68845888349462,23.3793326157216,NA
116,2018,09,01,53.2468320648202,6.28830902238432,24.7294220259076,NA
116,2018,09,08,54.3341727072595,8.2277544099018,19.786803226018,NA
116,2018,09,15,51.6861646833886,6.36751933754453,18.414007214159,NA
116,2018,09,22,49.6090123954099,5.35413418718601,21.0335162494965,NA
116,2018,09,29,49.8961326403742,5.93618091778864,12.9412128395834,NA
116,2018,10,06,35.974644678403,NA,20.9812828422176,NA
116,2018,10,13,42.8545780570587,6.15006186878903,18.1611559841388,NA
116,2018,10,20,38.292069939688,5.25080375141975,16.8793546558861,NA
116,2018,10,27,44.4042253059694,8.11455628396593,14.2225220286849,NA
116,2018,11,03,36.4746824277733,7.43316003262266,15.6782083476537,NA
116,2018,11,10,42.7331385708334,7.60150088946618,20.5257460917126,NA
116,2018,11,17,39.2244667088124,6.1289554984522,16.0828017300069,NA
116,2018,11,24,32.5712027466651,6.33799576840806,18.6180953195578,NA
116,2018,12,01,34.3015888444312,NA,17.4129280416193,NA
116,2018,12,08,30.8691486647997,6.65982771531663,19.6603899723452,NA
116,2018,12,15,30.8106552259045,NA,20.4452426679876,NA
116,2018,12,22,37.5240972686152,5.71090834520391,13.1013001986227,NA
116,2018,12,29,38.5505593660589,NA,15.5080491375746,NA
116,2019,01,05,31.1634925730008,7.06786189482753,18.5295668790886,NA
116,2019,01,12,26.7145335620904,NA,14.0482975533819,NA
116,2019,01,19,29.6672785140295,NA,16.366443657141,NA
116,2019,01,26,32.9235088525138,6.54844950313511,18.0174486547087,NA
116,2019,02,02,35.3876325784728,7.90672873096569,15.9226569799807,NA
116,2019,02,09,38.5955047632739,11.4428390797362,18.6808919704226,NA
116,2019,02,16,39.5556851420874,9.63792236255846,16.6730709652291,NA
116,2019,02,23,37.2152124830793,6.68845888349462,23.3793326157216,NA
116,2019,09,01,53.2468320648202,6.28830902238432,24.7294220259076,26
116,2019,09,08,54.3341727072595,8.2277544099018,19.786803226018,34
116,2019,09,15,51.6861646833886,6.36751933754453,18.414007214159,26
116,2019,09,22,49.6090123954099,5.35413418718601,21.0335162494965,26
116,2019,09,29,49.8961326403742,5.93618091778864,12.9412128395834,26
116,2019,10,06,35.974644678403,NA,20.9812828422176,26
116,2019,10,13,42.8545780570587,6.15006186878903,18.1611559841388,25
116,2019,10,20,38.292069939688,5.25080375141975,16.8793546558861,26
116,2019,10,27,44.4042253059694,8.11455628396593,14.2225220286849,30
116,2019,11,03,36.4746824277733,7.43316003262266,15.6782083476537,29
116,2019,11,10,42.7331385708334,7.60150088946618,20.5257460917126,26
116,2019,11,17,39.2244667088124,6.1289554984522,16.0828017300069,30
116,2019,11,24,32.5712027466651,6.33799576840806,18.6180953195578,16
116,2019,12,01,34.3015888444312,NA,17.4129280416193,37
116,2019,12,08,30.8691486647997,6.65982771531663,19.6603899723452,20
116,2019,12,15,30.8106552259045,NA,20.4452426679876,39
116,2019,12,22,37.5240972686152,5.71090834520391,13.1013001986227,35
116,2019,12,29,38.5505593660589,NA,15.5080491375746,33
116,2020,01,05,31.1634925730008,7.06786189482753,18.5295668790886,17
116,2020,01,12,26.7145335620904,NA,14.0482975533819,19
116,2020,01,19,29.6672785140295,NA,16.366443657141,26
116,2020,01,26,32.9235088525138,6.54844950313511,18.0174486547087,31
116,2020,02,02,35.3876325784728,7.90672873096569,15.9226569799807,27
116,2020,02,09,38.5955047632739,11.4428390797362,18.6808919704226,28
116,2020,02,16,39.5556851420874,9.63792236255846,16.6730709652291,29
116,2020,02,23,37.2152124830793,6.68845888349462,23.3793326157216,30
117,2017,09,01,54.3816363039935,NA,13.7859025526707,NA
117,2017,09,08,60.7654487017433,NA,15.0025941822225,NA
117,2017,09,15,58.4867892519748,NA,19.4961459578955,NA
117,2017,09,22,55.4348461359191,NA,16.5298427648888,NA
117,2017,09,29,48.691992030258,NA,10.7928777780172,NA
117,2017,10,06,45.7174260360029,NA,16.7702924871422,NA
117,2017,10,13,36.351373763151,NA,11.4408707354699,NA
117,2017,10,20,36.5167679825973,NA,11.8213751086649,NA
117,2017,10,27,36.9255377634624,NA,11.7522924658497,NA
117,2017,11,03,37.0262863869482,NA,14.7220707482636,NA
117,2017,11,10,33.0129987257262,NA,11.2308000850626,NA
117,2017,11,17,36.6801188379537,NA,10.0816349083892,NA
117,2017,11,24,27.8309427231945,NA,16.4892723196061,NA
117,2017,12,01,34.1313871510559,NA,14.1301710829845,NA
117,2017,12,08,36.9421200320579,NA,8.75327698708969,NA
117,2017,12,15,31.6804211649915,NA,8.5350035000657,NA
117,2017,12,22,43.2967495256561,NA,7.9871014084155,NA
117,2017,12,29,39.0096290554508,NA,10.1653498121379,NA
117,2018,01,05,26.0108575101868,NA,6.53211252173596,NA
117,2018,01,12,20.7924008070672,NA,9.97317585817441,NA
117,2018,01,19,24.8344757828134,NA,11.9664147773073,NA
117,2018,01,26,28.6768853492217,NA,9.52960129832679,NA
117,2018,02,02,36.0532385140792,NA,13.6160146765034,NA
117,2018,02,09,38.1751902675809,NA,14.534527791458,NA
117,2018,02,16,36.2783804472866,NA,13.4792112284849,NA
117,2018,02,23,35.0370574684699,NA,10.593282470935,NA
117,2018,09,01,54.3816363039935,NA,13.7859025526707,NA
117,2018,09,08,60.7654487017433,NA,15.0025941822225,NA
117,2018,09,15,58.4867892519748,NA,19.4961459578955,NA
117,2018,09,22,55.4348461359191,NA,16.5298427648888,NA
117,2018,09,29,48.691992030258,NA,10.7928777780172,NA
117,2018,10,06,45.7174260360029,NA,16.7702924871422,NA
117,2018,10,13,36.351373763151,NA,11.4408707354699,NA
117,2018,10,20,36.5167679825973,NA,11.8213751086649,NA
117,2018,10,27,36.9255377634624,NA,11.7522924658497,NA
117,2018,11,03,37.0262863869482,NA,14.7220707482636,NA
117,2018,11,10,33.0129987257262,NA,11.2308000850626,NA
117,2018,11,17,36.6801188379537,NA,10.0816349083892,NA
117,2018,11,24,27.8309427231945,NA,16.4892723196061,NA
117,2018,12,01,34.1313871510559,NA,14.1301710829845,NA
117,2018,12,08,36.9421200320579,NA,8.75327698708969,NA
117,2018,12,15,31.6804211649915,NA,8.5350035000657,NA
117,2018,12,22,43.2967495256561,NA,7.9871014084155,NA
117,2018,12,29,39.0096290554508,NA,10.1653498121379,NA
117,2019,01,05,26.0108575101868,NA,6.53211252173596,NA
117,2019,01,12,20.7924008070672,NA,9.97317585817441,NA
117,2019,01,19,24.8344757828134,NA,11.9664147773073,NA
117,2019,01,26,28.6768853492217,NA,9.52960129832679,NA
117,2019,02,02,36.0532385140792,NA,13.6160146765034,NA
117,2019,02,09,38.1751902675809,NA,14.534527791458,NA
117,2019,02,16,36.2783804472866,NA,13.4792112284849,NA
117,2019,02,23,35.0370574684699,NA,10.593282470935,NA
117,2019,09,01,54.3816363039935,NA,13.7859025526707,24
117,2019,09,08,60.7654487017433,NA,15.0025941822225,19
117,2019,09,15,58.4867892519748,NA,19.4961459578955,24
117,2019,09,22,55.4348461359191,NA,16.5298427648888,18
117,2019,09,29,48.691992030258,NA,10.7928777780172,20
117,2019,10,06,45.7174260360029,NA,16.7702924871422,13
117,2019,10,13,36.351373763151,NA,11.4408707354699,25
117,2019,10,20,36.5167679825973,NA,11.8213751086649,17
117,2019,10,27,36.9255377634624,NA,11.7522924658497,24
117,2019,11,03,37.0262863869482,NA,14.7220707482636,20
117,2019,11,10,33.0129987257262,NA,11.2308000850626,18
117,2019,11,17,36.6801188379537,NA,10.0816349083892,16
117,2019,11,24,27.8309427231945,NA,16.4892723196061,27
117,2019,12,01,34.1313871510559,NA,14.1301710829845,11
117,2019,12,08,36.9421200320579,NA,8.75327698708969,15
117,2019,12,15,31.6804211649915,NA,8.5350035000657,20
117,2019,12,22,43.2967495256561,NA,7.9871014084155,17
117,2019,12,29,39.0096290554508,NA,10.1653498121379,18
