SA2_MAIN16,Year,BP,rsBP,BC,rsBC,CS,rsCS,VD,rsVD
120011383,2015,NA,NA,NA,NA,NA,NA,NA,NA
120011384,2015,NA,NA,NA,NA,NA,NA,NA,NA
120011385,2015,NA,NA,NA,NA,NA,NA,NA,NA
120011386,2015,NA,NA,NA,NA,NA,NA,NA,NA
120021387,2015,NA,NA,NA,NA,NA,NA,NA,NA
120021388,2015,NA,NA,NA,NA,NA,NA,NA,NA
120021389,2015,NA,NA,NA,NA,NA,NA,NA,NA
120031390,2015,NA,NA,NA,NA,NA,NA,NA,NA
120031391,2015,NA,NA,NA,NA,NA,NA,NA,NA
120031392,2015,NA,NA,NA,NA,NA,NA,NA,NA
120031393,2015,NA,NA,NA,NA,NA,NA,NA,NA
120031394,2015,NA,NA,NA,NA,NA,NA,NA,NA
120031395,2015,NA,NA,NA,NA,NA,NA,NA,NA
120031396,2015,NA,NA,NA,NA,NA,NA,NA,NA
120031575,2015,NA,NA,NA,NA,NA,NA,NA,NA
120031576,2015,NA,NA,NA,NA,NA,NA,NA,NA
121011398,2015,NA,NA,NA,NA,NA,NA,NA,NA
121011399,2015,NA,NA,NA,NA,NA,NA,NA,NA
121011400,2015,NA,NA,NA,NA,NA,NA,NA,NA
121011401,2015,NA,NA,NA,NA,NA,NA,NA,NA
121011402,2015,NA,NA,NA,NA,NA,NA,NA,NA
121021403,2015,NA,NA,NA,NA,NA,NA,NA,NA
121021404,2015,NA,NA,NA,NA,NA,NA,NA,NA
121021406,2015,NA,NA,NA,NA,NA,NA,NA,NA
121021577,2015,NA,NA,NA,NA,NA,NA,NA,NA
121021578,2015,NA,NA,NA,NA,NA,NA,NA,NA
121021579,2015,NA,NA,NA,NA,NA,NA,NA,NA
121031407,2015,NA,NA,NA,NA,NA,NA,NA,NA
121031408,2015,NA,NA,NA,NA,NA,NA,NA,NA
121031409,2015,NA,NA,NA,NA,NA,NA,NA,NA
121031410,2015,NA,NA,NA,NA,NA,NA,NA,NA
121031411,2015,NA,NA,NA,NA,NA,NA,NA,NA
121031412,2015,NA,NA,NA,NA,NA,NA,NA,NA
121041413,2015,NA,NA,NA,NA,NA,NA,NA,NA
121041414,2015,NA,NA,NA,NA,NA,NA,NA,NA
121041415,2015,NA,NA,NA,NA,NA,NA,NA,NA
121041416,2015,NA,NA,NA,NA,NA,NA,NA,NA
121041417,2015,NA,NA,NA,NA,NA,NA,NA,NA
122011418,2015,NA,NA,NA,NA,NA,NA,NA,NA
122011419,2015,NA,NA,NA,NA,NA,NA,NA,NA
122021420,2015,NA,NA,NA,NA,NA,NA,NA,NA
122021421,2015,NA,NA,NA,NA,NA,NA,NA,NA
122021422,2015,NA,NA,NA,NA,NA,NA,NA,NA
122021423,2015,NA,NA,NA,NA,NA,NA,NA,NA
122031424,2015,NA,NA,NA,NA,NA,NA,NA,NA
122031425,2015,NA,NA,NA,NA,NA,NA,NA,NA
122031426,2015,NA,NA,NA,NA,NA,NA,NA,NA
122031427,2015,NA,NA,NA,NA,NA,NA,NA,NA
122031428,2015,NA,NA,NA,NA,NA,NA,NA,NA
122031429,2015,NA,NA,NA,NA,NA,NA,NA,NA
122031430,2015,NA,NA,NA,NA,NA,NA,NA,NA
122031431,2015,NA,NA,NA,NA,NA,NA,NA,NA
122031432,2015,NA,NA,NA,NA,NA,NA,NA,NA
123011433,2015,NA,NA,NA,NA,NA,NA,NA,NA
123011434,2015,NA,NA,NA,NA,NA,NA,NA,NA
123011435,2015,NA,NA,NA,NA,NA,NA,NA,NA
123021436,2015,NA,NA,NA,NA,NA,NA,NA,NA
123021437,2015,NA,NA,NA,NA,NA,NA,NA,NA
123021438,2015,NA,NA,NA,NA,NA,NA,NA,NA
123021439,2015,NA,NA,NA,NA,NA,NA,NA,NA
123021440,2015,NA,NA,NA,NA,NA,NA,NA,NA
123021441,2015,NA,NA,NA,NA,NA,NA,NA,NA
123021442,2015,NA,NA,NA,NA,NA,NA,NA,NA
123021443,2015,NA,NA,NA,NA,NA,NA,NA,NA
123021444,2015,NA,NA,NA,NA,NA,NA,NA,NA
123031445,2015,NA,NA,NA,NA,NA,NA,NA,NA
123031446,2015,NA,NA,NA,NA,NA,NA,NA,NA
123031447,2015,NA,NA,NA,NA,NA,NA,NA,NA
123031448,2015,NA,NA,NA,NA,NA,NA,NA,NA
124011449,2015,NA,NA,NA,NA,NA,NA,NA,NA
124011450,2015,NA,NA,NA,NA,NA,NA,NA,NA
124011451,2015,NA,NA,NA,NA,NA,NA,NA,NA
124011452,2015,NA,NA,NA,NA,NA,NA,NA,NA
124011453,2015,NA,NA,NA,NA,NA,NA,NA,NA
124011454,2015,NA,NA,NA,NA,NA,NA,NA,NA
124011455,2015,NA,NA,NA,NA,NA,NA,NA,NA
124021456,2015,NA,NA,NA,NA,NA,NA,NA,NA
124031457,2015,NA,NA,NA,NA,NA,NA,NA,NA
124031458,2015,NA,NA,NA,NA,NA,NA,NA,NA
124031459,2015,NA,NA,NA,NA,NA,NA,NA,NA
124031460,2015,NA,NA,NA,NA,NA,NA,NA,NA
124031461,2015,NA,NA,NA,NA,NA,NA,NA,NA
124031462,2015,NA,NA,NA,NA,NA,NA,NA,NA
124031463,2015,NA,NA,NA,NA,NA,NA,NA,NA
124031464,2015,NA,NA,NA,NA,NA,NA,NA,NA
124031465,2015,NA,NA,NA,NA,NA,NA,NA,NA
124041466,2015,NA,NA,NA,NA,NA,NA,NA,NA
124041467,2015,NA,NA,NA,NA,NA,NA,NA,NA
124041468,2015,NA,NA,NA,NA,NA,NA,NA,NA
124051469,2015,NA,NA,NA,NA,NA,NA,NA,NA
124051470,2015,NA,NA,NA,NA,NA,NA,NA,NA
124051580,2015,NA,NA,NA,NA,NA,NA,NA,NA
124051581,2015,NA,NA,NA,NA,NA,NA,NA,NA
125011473,2015,NA,NA,NA,NA,NA,NA,NA,NA
125011475,2015,NA,NA,NA,NA,NA,NA,NA,NA
125011582,2015,NA,NA,NA,NA,NA,NA,NA,NA
125011583,2015,NA,NA,NA,NA,NA,NA,NA,NA
125011584,2015,NA,NA,NA,NA,NA,NA,NA,NA
125011585,2015,NA,NA,NA,NA,NA,NA,NA,NA
125011586,2015,NA,NA,NA,NA,NA,NA,NA,NA
125011587,2015,NA,NA,NA,NA,NA,NA,NA,NA
125021476,2015,NA,NA,NA,NA,NA,NA,NA,NA
125021477,2015,NA,NA,NA,NA,NA,NA,NA,NA
125021478,2015,NA,NA,NA,NA,NA,NA,NA,NA
125031479,2015,NA,NA,NA,NA,NA,NA,NA,NA
125031480,2015,NA,NA,NA,NA,NA,NA,NA,NA
125031481,2015,NA,NA,NA,NA,NA,NA,NA,NA
125031482,2015,NA,NA,NA,NA,NA,NA,NA,NA
125031483,2015,NA,NA,NA,NA,NA,NA,NA,NA
125031484,2015,NA,NA,NA,NA,NA,NA,NA,NA
125031485,2015,NA,NA,NA,NA,NA,NA,NA,NA
125031486,2015,NA,NA,NA,NA,NA,NA,NA,NA
125031487,2015,NA,NA,NA,NA,NA,NA,NA,NA
125041489,2015,NA,NA,NA,NA,NA,NA,NA,NA
125041490,2015,NA,NA,NA,NA,NA,NA,NA,NA
125041491,2015,NA,NA,NA,NA,NA,NA,NA,NA
125041492,2015,NA,NA,NA,NA,NA,NA,NA,NA
125041493,2015,NA,NA,NA,NA,NA,NA,NA,NA
125041494,2015,NA,NA,NA,NA,NA,NA,NA,NA
125041588,2015,NA,NA,NA,NA,NA,NA,NA,NA
125041589,2015,NA,NA,NA,NA,NA,NA,NA,NA
126011495,2015,NA,NA,NA,NA,NA,NA,NA,NA
126011496,2015,NA,NA,NA,NA,NA,NA,NA,NA
126021497,2015,NA,NA,NA,NA,NA,NA,NA,NA
126021498,2015,NA,NA,NA,NA,NA,NA,NA,NA
126021499,2015,NA,NA,NA,NA,NA,NA,NA,NA
126021500,2015,NA,NA,NA,NA,NA,NA,NA,NA
126021501,2015,NA,NA,NA,NA,NA,NA,NA,NA
126021503,2015,NA,NA,NA,NA,NA,NA,NA,NA
126021590,2015,NA,NA,NA,NA,NA,NA,NA,NA
126021591,2015,NA,NA,NA,NA,NA,NA,NA,NA
127011504,2015,NA,NA,NA,NA,NA,NA,NA,NA
127011505,2015,NA,NA,NA,NA,NA,NA,NA,NA
127011506,2015,NA,NA,NA,NA,NA,NA,NA,NA
127011592,2015,NA,NA,NA,NA,NA,NA,NA,NA
127011593,2015,NA,NA,NA,NA,NA,NA,NA,NA
127011594,2015,NA,NA,NA,NA,NA,NA,NA,NA
127011595,2015,NA,NA,NA,NA,NA,NA,NA,NA
127011596,2015,NA,NA,NA,NA,NA,NA,NA,NA
127011597,2015,NA,NA,NA,NA,NA,NA,NA,NA
127021509,2015,NA,NA,NA,NA,NA,NA,NA,NA
127021510,2015,NA,NA,NA,NA,NA,NA,NA,NA
127021511,2015,NA,NA,NA,NA,NA,NA,NA,NA
127021512,2015,NA,NA,NA,NA,NA,NA,NA,NA
127021513,2015,NA,NA,NA,NA,NA,NA,NA,NA
127021514,2015,NA,NA,NA,NA,NA,NA,NA,NA
127021515,2015,NA,NA,NA,NA,NA,NA,NA,NA
127021516,2015,NA,NA,NA,NA,NA,NA,NA,NA
127021517,2015,NA,NA,NA,NA,NA,NA,NA,NA
127021518,2015,NA,NA,NA,NA,NA,NA,NA,NA
127021519,2015,NA,NA,NA,NA,NA,NA,NA,NA
127021520,2015,NA,NA,NA,NA,NA,NA,NA,NA
127021521,2015,NA,NA,NA,NA,NA,NA,NA,NA
127031522,2015,NA,NA,NA,NA,NA,NA,NA,NA
127031523,2015,NA,NA,NA,NA,NA,NA,NA,NA
127031524,2015,NA,NA,NA,NA,NA,NA,NA,NA
127031598,2015,NA,NA,NA,NA,NA,NA,NA,NA
127031599,2015,NA,NA,NA,NA,NA,NA,NA,NA
127031600,2015,NA,NA,NA,NA,NA,NA,NA,NA
127031601,2015,NA,NA,NA,NA,NA,NA,NA,NA
128011529,2015,NA,NA,NA,NA,NA,NA,NA,NA
128011530,2015,NA,NA,NA,NA,NA,NA,NA,NA
128011531,2015,NA,NA,NA,NA,NA,NA,NA,NA
128011602,2015,NA,NA,NA,NA,NA,NA,NA,NA
128011603,2015,NA,NA,NA,NA,NA,NA,NA,NA
128011604,2015,NA,NA,NA,NA,NA,NA,NA,NA
128011605,2015,NA,NA,NA,NA,NA,NA,NA,NA
128011606,2015,NA,NA,NA,NA,NA,NA,NA,NA
128021533,2015,NA,NA,NA,NA,NA,NA,NA,NA
128021534,2015,NA,NA,NA,NA,NA,NA,NA,NA
128021535,2015,NA,NA,NA,NA,NA,NA,NA,NA
128021536,2015,NA,NA,NA,NA,NA,NA,NA,NA
128021537,2015,NA,NA,NA,NA,NA,NA,NA,NA
128021538,2015,NA,NA,NA,NA,NA,NA,NA,NA
128021607,2015,NA,NA,NA,NA,NA,NA,NA,NA
128021608,2015,NA,NA,NA,NA,NA,NA,NA,NA
128021609,2015,NA,NA,NA,NA,NA,NA,NA,NA
201011001,2015,NA,NA,NA,NA,NA,NA,NA,NA
201011002,2015,NA,NA,NA,NA,NA,NA,NA,NA
201011003,2015,NA,NA,NA,NA,NA,NA,NA,NA
201011004,2015,NA,NA,NA,NA,NA,NA,NA,NA
201011005,2015,NA,NA,NA,NA,NA,NA,NA,NA
201011006,2015,NA,NA,NA,NA,NA,NA,NA,NA
201011007,2015,NA,NA,NA,NA,NA,NA,NA,NA
201011008,2015,NA,NA,NA,NA,NA,NA,NA,NA
201021009,2015,NA,NA,NA,NA,NA,NA,NA,NA
201021010,2015,NA,NA,NA,NA,NA,NA,NA,NA
201021011,2015,NA,NA,NA,NA,NA,NA,NA,NA
201021012,2015,NA,NA,NA,NA,NA,NA,NA,NA
201031013,2015,NA,NA,NA,NA,NA,NA,NA,NA
201031014,2015,NA,NA,NA,NA,NA,NA,NA,NA
201031015,2015,NA,NA,NA,NA,NA,NA,NA,NA
201031016,2015,NA,NA,NA,NA,NA,NA,NA,NA
201031017,2015,NA,NA,NA,NA,NA,NA,NA,NA
202011018,2015,NA,NA,NA,NA,NA,NA,NA,NA
202011019,2015,NA,NA,NA,NA,NA,NA,NA,NA
202011020,2015,NA,NA,NA,NA,NA,NA,NA,NA
202011021,2015,NA,NA,NA,NA,NA,NA,NA,NA
202011022,2015,NA,NA,NA,NA,NA,NA,NA,NA
202011023,2015,NA,NA,NA,NA,NA,NA,NA,NA
202011024,2015,NA,NA,NA,NA,NA,NA,NA,NA
202011025,2015,NA,NA,NA,NA,NA,NA,NA,NA
202021026,2015,NA,NA,NA,NA,NA,NA,NA,NA
202021027,2015,NA,NA,NA,NA,NA,NA,NA,NA
202021028,2015,NA,NA,NA,NA,NA,NA,NA,NA
202021029,2015,NA,NA,NA,NA,NA,NA,NA,NA
202021030,2015,NA,NA,NA,NA,NA,NA,NA,NA
202021031,2015,NA,NA,NA,NA,NA,NA,NA,NA
202031032,2015,NA,NA,NA,NA,NA,NA,NA,NA
202031033,2015,NA,NA,NA,NA,NA,NA,NA,NA
203011034,2015,NA,NA,NA,NA,NA,NA,NA,NA
203011035,2015,NA,NA,NA,NA,NA,NA,NA,NA
203011036,2015,NA,NA,NA,NA,NA,NA,NA,NA
203021037,2015,NA,NA,NA,NA,NA,NA,NA,NA
203021038,2015,NA,NA,NA,NA,NA,NA,NA,NA
203021039,2015,NA,NA,NA,NA,NA,NA,NA,NA
203021040,2015,NA,NA,NA,NA,NA,NA,NA,NA
203021041,2015,NA,NA,NA,NA,NA,NA,NA,NA
203021042,2015,NA,NA,NA,NA,NA,NA,NA,NA
203021043,2015,NA,NA,NA,NA,NA,NA,NA,NA
203021044,2015,NA,NA,NA,NA,NA,NA,NA,NA
203021045,2015,NA,NA,NA,NA,NA,NA,NA,NA
203021046,2015,NA,NA,NA,NA,NA,NA,NA,NA
203021047,2015,NA,NA,NA,NA,NA,NA,NA,NA
203031048,2015,NA,NA,NA,NA,NA,NA,NA,NA
203031049,2015,NA,NA,NA,NA,NA,NA,NA,NA
203031050,2015,NA,NA,NA,NA,NA,NA,NA,NA
203031051,2015,NA,NA,NA,NA,NA,NA,NA,NA
203031052,2015,NA,NA,NA,NA,NA,NA,NA,NA
203031053,2015,NA,NA,NA,NA,NA,NA,NA,NA
204011054,2015,NA,NA,NA,NA,NA,NA,NA,NA
204011055,2015,NA,NA,NA,NA,NA,NA,NA,NA
204011056,2015,NA,NA,NA,NA,NA,NA,NA,NA
204011057,2015,NA,NA,NA,NA,NA,NA,NA,NA
204011058,2015,NA,NA,NA,NA,NA,NA,NA,NA
204011059,2015,NA,NA,NA,NA,NA,NA,NA,NA
204011060,2015,NA,NA,NA,NA,NA,NA,NA,NA
204011061,2015,NA,NA,NA,NA,NA,NA,NA,NA
204011062,2015,NA,NA,NA,NA,NA,NA,NA,NA
204021063,2015,NA,NA,NA,NA,NA,NA,NA,NA
204021064,2015,NA,NA,NA,NA,NA,NA,NA,NA
204021065,2015,NA,NA,NA,NA,NA,NA,NA,NA
204021066,2015,NA,NA,NA,NA,NA,NA,NA,NA
204021067,2015,NA,NA,NA,NA,NA,NA,NA,NA
204031068,2015,NA,NA,NA,NA,NA,NA,NA,NA
204031069,2015,NA,NA,NA,NA,NA,NA,NA,NA
204031070,2015,NA,NA,NA,NA,NA,NA,NA,NA
204031071,2015,NA,NA,NA,NA,NA,NA,NA,NA
204031072,2015,NA,NA,NA,NA,NA,NA,NA,NA
204031073,2015,NA,NA,NA,NA,NA,NA,NA,NA
204031074,2015,NA,NA,NA,NA,NA,NA,NA,NA
204031075,2015,NA,NA,NA,NA,NA,NA,NA,NA
205011076,2015,NA,NA,NA,NA,NA,NA,NA,NA
205011077,2015,NA,NA,NA,NA,NA,NA,NA,NA
205011078,2015,NA,NA,NA,NA,NA,NA,NA,NA
205011079,2015,NA,NA,NA,NA,NA,NA,NA,NA
205021080,2015,NA,NA,NA,NA,NA,NA,NA,NA
205021081,2015,NA,NA,NA,NA,NA,NA,NA,NA
205021082,2015,NA,NA,NA,NA,NA,NA,NA,NA
205021083,2015,NA,NA,NA,NA,NA,NA,NA,NA
205021084,2015,NA,NA,NA,NA,NA,NA,NA,NA
205021085,2015,NA,NA,NA,NA,NA,NA,NA,NA
205021086,2015,NA,NA,NA,NA,NA,NA,NA,NA
205031087,2015,NA,NA,NA,NA,NA,NA,NA,NA
205031088,2015,NA,NA,NA,NA,NA,NA,NA,NA
205031089,2015,NA,NA,NA,NA,NA,NA,NA,NA
205031090,2015,NA,NA,NA,NA,NA,NA,NA,NA
205031091,2015,NA,NA,NA,NA,NA,NA,NA,NA
205031092,2015,NA,NA,NA,NA,NA,NA,NA,NA
205031093,2015,NA,NA,NA,NA,NA,NA,NA,NA
205041094,2015,NA,NA,NA,NA,NA,NA,NA,NA
205041095,2015,NA,NA,NA,NA,NA,NA,NA,NA
205041096,2015,NA,NA,NA,NA,NA,NA,NA,NA
205041097,2015,NA,NA,NA,NA,NA,NA,NA,NA
205041098,2015,NA,NA,NA,NA,NA,NA,NA,NA
205051099,2015,NA,NA,NA,NA,NA,NA,NA,NA
205051100,2015,NA,NA,NA,NA,NA,NA,NA,NA
205051101,2015,NA,NA,NA,NA,NA,NA,NA,NA
205051102,2015,NA,NA,NA,NA,NA,NA,NA,NA
205051103,2015,NA,NA,NA,NA,NA,NA,NA,NA
205051104,2015,NA,NA,NA,NA,NA,NA,NA,NA
206011105,2015,NA,NA,NA,NA,NA,NA,NA,NA
206011106,2015,NA,NA,NA,NA,NA,NA,NA,NA
206011107,2015,NA,NA,NA,NA,NA,NA,NA,NA
206011108,2015,NA,NA,NA,NA,NA,NA,NA,NA
206011109,2015,NA,NA,NA,NA,NA,NA,NA,NA
206021110,2015,NA,NA,NA,NA,NA,NA,NA,NA
206021111,2015,NA,NA,NA,NA,NA,NA,NA,NA
206021112,2015,NA,NA,NA,NA,NA,NA,NA,NA
206031113,2015,NA,NA,NA,NA,NA,NA,NA,NA
206031114,2015,NA,NA,NA,NA,NA,NA,NA,NA
206031115,2015,NA,NA,NA,NA,NA,NA,NA,NA
206031116,2015,NA,NA,NA,NA,NA,NA,NA,NA
206041117,2015,NA,NA,NA,NA,NA,NA,NA,NA
206041118,2015,NA,NA,NA,NA,NA,NA,NA,NA
206041119,2015,NA,NA,NA,NA,NA,NA,NA,NA
206041120,2015,NA,NA,NA,NA,NA,NA,NA,NA
206041121,2015,NA,NA,NA,NA,NA,NA,NA,NA
206041122,2015,NA,NA,NA,NA,NA,NA,NA,NA
206041123,2015,NA,NA,NA,NA,NA,NA,NA,NA
206041124,2015,NA,NA,NA,NA,NA,NA,NA,NA
206041125,2015,NA,NA,NA,NA,NA,NA,NA,NA
206041126,2015,NA,NA,NA,NA,NA,NA,NA,NA
206041127,2015,NA,NA,NA,NA,NA,NA,NA,NA
206051128,2015,NA,NA,NA,NA,NA,NA,NA,NA
206051129,2015,NA,NA,NA,NA,NA,NA,NA,NA
206051130,2015,NA,NA,NA,NA,NA,NA,NA,NA
206051131,2015,NA,NA,NA,NA,NA,NA,NA,NA
206051132,2015,NA,NA,NA,NA,NA,NA,NA,NA
206051133,2015,NA,NA,NA,NA,NA,NA,NA,NA
206051134,2015,NA,NA,NA,NA,NA,NA,NA,NA
206061135,2015,NA,NA,NA,NA,NA,NA,NA,NA
206061136,2015,NA,NA,NA,NA,NA,NA,NA,NA
206061137,2015,NA,NA,NA,NA,NA,NA,NA,NA
206061138,2015,NA,NA,NA,NA,NA,NA,NA,NA
206071139,2015,NA,NA,NA,NA,NA,NA,NA,NA
206071140,2015,NA,NA,NA,NA,NA,NA,NA,NA
206071141,2015,NA,NA,NA,NA,NA,NA,NA,NA
206071142,2015,NA,NA,NA,NA,NA,NA,NA,NA
206071143,2015,NA,NA,NA,NA,NA,NA,NA,NA
206071144,2015,NA,NA,NA,NA,NA,NA,NA,NA
206071145,2015,NA,NA,NA,NA,NA,NA,NA,NA
207011146,2015,NA,NA,NA,NA,NA,NA,NA,NA
207011147,2015,NA,NA,NA,NA,NA,NA,NA,NA
207011148,2015,NA,NA,NA,NA,NA,NA,NA,NA
207011149,2015,NA,NA,NA,NA,NA,NA,NA,NA
207011150,2015,NA,NA,NA,NA,NA,NA,NA,NA
207011151,2015,NA,NA,NA,NA,NA,NA,NA,NA
207011152,2015,NA,NA,NA,NA,NA,NA,NA,NA
207011153,2015,NA,NA,NA,NA,NA,NA,NA,NA
207011154,2015,NA,NA,NA,NA,NA,NA,NA,NA
207011155,2015,NA,NA,NA,NA,NA,NA,NA,NA
207021156,2015,NA,NA,NA,NA,NA,NA,NA,NA
207021157,2015,NA,NA,NA,NA,NA,NA,NA,NA
207021159,2015,NA,NA,NA,NA,NA,NA,NA,NA
207021160,2015,NA,NA,NA,NA,NA,NA,NA,NA
207021424,2015,NA,NA,NA,NA,NA,NA,NA,NA
207021425,2015,NA,NA,NA,NA,NA,NA,NA,NA
207031161,2015,NA,NA,NA,NA,NA,NA,NA,NA
207031162,2015,NA,NA,NA,NA,NA,NA,NA,NA
207031163,2015,NA,NA,NA,NA,NA,NA,NA,NA
207031164,2015,NA,NA,NA,NA,NA,NA,NA,NA
207031165,2015,NA,NA,NA,NA,NA,NA,NA,NA
207031166,2015,NA,NA,NA,NA,NA,NA,NA,NA
207031167,2015,NA,NA,NA,NA,NA,NA,NA,NA
208011168,2015,NA,NA,NA,NA,NA,NA,NA,NA
208011169,2015,NA,NA,NA,NA,NA,NA,NA,NA
208011170,2015,NA,NA,NA,NA,NA,NA,NA,NA
208011171,2015,NA,NA,NA,NA,NA,NA,NA,NA
208011172,2015,NA,NA,NA,NA,NA,NA,NA,NA
208011173,2015,NA,NA,NA,NA,NA,NA,NA,NA
208021174,2015,NA,NA,NA,NA,NA,NA,NA,NA
208021176,2015,NA,NA,NA,NA,NA,NA,NA,NA
208021177,2015,NA,NA,NA,NA,NA,NA,NA,NA
208021178,2015,NA,NA,NA,NA,NA,NA,NA,NA
208021179,2015,NA,NA,NA,NA,NA,NA,NA,NA
208021180,2015,NA,NA,NA,NA,NA,NA,NA,NA
208021181,2015,NA,NA,NA,NA,NA,NA,NA,NA
208021182,2015,NA,NA,NA,NA,NA,NA,NA,NA
208021426,2015,NA,NA,NA,NA,NA,NA,NA,NA
208021427,2015,NA,NA,NA,NA,NA,NA,NA,NA
208031183,2015,NA,NA,NA,NA,NA,NA,NA,NA
208031184,2015,NA,NA,NA,NA,NA,NA,NA,NA
208031185,2015,NA,NA,NA,NA,NA,NA,NA,NA
208031186,2015,NA,NA,NA,NA,NA,NA,NA,NA
208031187,2015,NA,NA,NA,NA,NA,NA,NA,NA
208031188,2015,NA,NA,NA,NA,NA,NA,NA,NA
208031189,2015,NA,NA,NA,NA,NA,NA,NA,NA
208031190,2015,NA,NA,NA,NA,NA,NA,NA,NA
208031191,2015,NA,NA,NA,NA,NA,NA,NA,NA
208031192,2015,NA,NA,NA,NA,NA,NA,NA,NA
208031193,2015,NA,NA,NA,NA,NA,NA,NA,NA
208041194,2015,NA,NA,NA,NA,NA,NA,NA,NA
208041195,2015,NA,NA,NA,NA,NA,NA,NA,NA
209011196,2015,NA,NA,NA,NA,NA,NA,NA,NA
209011197,2015,NA,NA,NA,NA,NA,NA,NA,NA
209011198,2015,NA,NA,NA,NA,NA,NA,NA,NA
209011199,2015,NA,NA,NA,NA,NA,NA,NA,NA
209011200,2015,NA,NA,NA,NA,NA,NA,NA,NA
209011201,2015,NA,NA,NA,NA,NA,NA,NA,NA
209011202,2015,NA,NA,NA,NA,NA,NA,NA,NA
209011203,2015,NA,NA,NA,NA,NA,NA,NA,NA
209011204,2015,NA,NA,NA,NA,NA,NA,NA,NA
209021205,2015,NA,NA,NA,NA,NA,NA,NA,NA
209021207,2015,NA,NA,NA,NA,NA,NA,NA,NA
209021208,2015,NA,NA,NA,NA,NA,NA,NA,NA
209021428,2015,NA,NA,NA,NA,NA,NA,NA,NA
209021429,2015,NA,NA,NA,NA,NA,NA,NA,NA
209031209,2015,NA,NA,NA,NA,NA,NA,NA,NA
209031210,2015,NA,NA,NA,NA,NA,NA,NA,NA
209031211,2015,NA,NA,NA,NA,NA,NA,NA,NA
209031212,2015,NA,NA,NA,NA,NA,NA,NA,NA
209031213,2015,NA,NA,NA,NA,NA,NA,NA,NA
209031214,2015,NA,NA,NA,NA,NA,NA,NA,NA
209031215,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041216,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041217,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041219,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041220,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041221,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041223,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041224,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041225,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041430,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041431,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041432,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041433,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041434,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041435,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041436,2015,NA,NA,NA,NA,NA,NA,NA,NA
209041437,2015,NA,NA,NA,NA,NA,NA,NA,NA
210011226,2015,NA,NA,NA,NA,NA,NA,NA,NA
210011227,2015,NA,NA,NA,NA,NA,NA,NA,NA
210011228,2015,NA,NA,NA,NA,NA,NA,NA,NA
210011229,2015,NA,NA,NA,NA,NA,NA,NA,NA
210011230,2015,NA,NA,NA,NA,NA,NA,NA,NA
210011231,2015,NA,NA,NA,NA,NA,NA,NA,NA
210021232,2015,NA,NA,NA,NA,NA,NA,NA,NA
210021233,2015,NA,NA,NA,NA,NA,NA,NA,NA
210021234,2015,NA,NA,NA,NA,NA,NA,NA,NA
210021235,2015,NA,NA,NA,NA,NA,NA,NA,NA
210031236,2015,NA,NA,NA,NA,NA,NA,NA,NA
210031237,2015,NA,NA,NA,NA,NA,NA,NA,NA
210031239,2015,NA,NA,NA,NA,NA,NA,NA,NA
210031438,2015,NA,NA,NA,NA,NA,NA,NA,NA
210031439,2015,NA,NA,NA,NA,NA,NA,NA,NA
210031440,2015,NA,NA,NA,NA,NA,NA,NA,NA
210041240,2015,NA,NA,NA,NA,NA,NA,NA,NA
210041241,2015,NA,NA,NA,NA,NA,NA,NA,NA
210051242,2015,NA,NA,NA,NA,NA,NA,NA,NA
210051243,2015,NA,NA,NA,NA,NA,NA,NA,NA
210051245,2015,NA,NA,NA,NA,NA,NA,NA,NA
210051246,2015,NA,NA,NA,NA,NA,NA,NA,NA
210051247,2015,NA,NA,NA,NA,NA,NA,NA,NA
210051248,2015,NA,NA,NA,NA,NA,NA,NA,NA
210051249,2015,NA,NA,NA,NA,NA,NA,NA,NA
210051250,2015,NA,NA,NA,NA,NA,NA,NA,NA
210051441,2015,NA,NA,NA,NA,NA,NA,NA,NA
210051442,2015,NA,NA,NA,NA,NA,NA,NA,NA
210051443,2015,NA,NA,NA,NA,NA,NA,NA,NA
210051444,2015,NA,NA,NA,NA,NA,NA,NA,NA
210051445,2015,NA,NA,NA,NA,NA,NA,NA,NA
211011251,2015,NA,NA,NA,NA,NA,NA,NA,NA
211011254,2015,NA,NA,NA,NA,NA,NA,NA,NA
211011255,2015,NA,NA,NA,NA,NA,NA,NA,NA
211011256,2015,NA,NA,NA,NA,NA,NA,NA,NA
211011257,2015,NA,NA,NA,NA,NA,NA,NA,NA
211011258,2015,NA,NA,NA,NA,NA,NA,NA,NA
211011259,2015,NA,NA,NA,NA,NA,NA,NA,NA
211011260,2015,NA,NA,NA,NA,NA,NA,NA,NA
