SA3_CODE16,Year,AvgFCTemp,rHist_AvgFCTemp,nAtRisk_FCHeat,nHighRisk_FCHeat
12401,2010,14.951287533586255,0.2916666666666667,48,10
12402,2010,14.841785227639699,0.2916666666666667,47,10
12403,2010,17.713872848797262,0.2916666666666667,54,12
12404,2010,17.826781977337777,0.3333333333333333,53,12
12405,2010,17.85727315877538,0.25,56,12
12501,2010,18.28496352364122,0.4166666666666667,54,17
12502,2010,18.048930730699183,0.4166666666666667,56,18
12503,2010,18.100216993304862,0.375,55,17
12504,2010,18.058267790429426,0.375,58,17
12601,2010,17.78834009015106,0.2916666666666667,55,19
12602,2010,18.216035846530886,0.4166666666666667,52,16
12701,2010,17.618932389199472,0.3333333333333333,53,13
12702,2010,17.904436436945524,0.2916666666666667,54,14
12703,2010,17.820361480652796,0.3333333333333333,52,14
12801,2010,18.203067962842965,0.375,53,16
12802,2010,17.68714360794464,0.375,50,17
20101,2010,12.42424181699903,0.2916666666666667,43,15
20102,2010,12.482556977492802,0.20833333333333334,45,14
20103,2010,13.646332710816061,0.25,42,15
20201,2010,14.44236149280486,0.375,42,11
20202,2010,13.351602835253804,0.20833333333333334,43,12
20203,2010,15.274307585647486,0.3333333333333333,44,12
20301,2010,14.045185993364473,0.2916666666666667,55,15
20302,2010,14.568889127029728,0.3333333333333333,54,15
20303,2010,14.456921951624777,0.2916666666666667,56,17
20401,2010,13.280621103397252,0.25,45,14
20402,2010,14.76434122103915,0.3333333333333333,50,15
20403,2010,13.808979271213044,0.3333333333333333,42,15
20501,2010,13.433115889926007,0.375,55,16
20502,2010,13.6684423565358,0.375,60,15
20503,2010,14.33672339927911,0.4166666666666667,60,17
20504,2010,13.959124412337617,0.375,58,17
20505,2010,13.657614033527032,0.4166666666666667,59,18
20601,2010,15.5374767324579,0.4166666666666667,57,18
20602,2010,15.528192355098513,0.4166666666666667,54,19
20603,2010,15.602667615562362,0.4166666666666667,56,19
20604,2010,15.775087518412862,0.4583333333333333,59,19
20605,2010,15.733758686888137,0.4583333333333333,59,20
20606,2010,15.682207690467363,0.4583333333333333,59,19
20607,2010,15.767086612952744,0.4583333333333333,58,19
20701,2010,15.4099722548407,0.4166666666666667,55,19
20702,2010,15.168636428650359,0.4166666666666667,54,18
20703,2010,15.018613699752128,0.4166666666666667,55,19
20801,2010,15.413643899850031,0.4166666666666667,57,18
20802,2010,15.390251782194849,0.4166666666666667,57,19
20803,2010,15.271122542908794,0.4166666666666667,57,18
20804,2010,15.41871434115238,0.4166666666666667,55,19
20901,2010,15.274578185005762,0.4166666666666667,54,18
20902,2010,15.281730345655191,0.4166666666666667,56,19
20903,2010,14.371457011639354,0.4166666666666667,53,17
20904,2010,14.584985553221763,0.4166666666666667,53,17
21001,2010,15.331176738705926,0.4166666666666667,55,18
21002,2010,12.43917819326194,0.16666666666666666,45,13
21003,2010,15.197096723057626,0.4166666666666667,54,18
21004,2010,13.90523636508485,0.3333333333333333,50,15
21005,2010,14.626154289362313,0.4166666666666667,53,17
21101,2010,14.634432282056933,0.375,54,18
21102,2010,14.792236033179988,0.4166666666666667,55,17
21103,2010,14.586376500167106,0.4166666666666667,54,17
21104,2010,14.824739899173947,0.4166666666666667,54,18
21105,2010,13.913525069691305,0.4166666666666667,55,17
21201,2010,14.531557194637882,0.4166666666666667,60,17
21202,2010,14.872941414807803,0.4166666666666667,58,18
21203,2010,14.982649920444528,0.4166666666666667,60,19
21204,2010,15.12336471601176,0.4166666666666667,55,20
21205,2010,14.994683531211866,0.4166666666666667,55,19
21301,2010,15.127086315235971,0.4166666666666667,57,19
21302,2010,15.450308544750873,0.4166666666666667,61,19
21303,2010,15.579192762332026,0.4166666666666667,59,20
21304,2010,14.591287958786605,0.4166666666666667,55,17
21305,2010,15.059774882791288,0.4166666666666667,63,19
21401,2010,14.97418214976343,0.4166666666666667,58,16
21402,2010,14.692203649409244,0.375,58,18
21501,2010,14.402632301474604,0.3333333333333333,45,15
21502,2010,17.132622978681525,0.041666666666666664,46,14
21503,2010,16.38322461103773,0.08333333333333333,45,12
21601,2010,15.505187588533683,0.3333333333333333,46,14
21602,2010,15.775986113911777,0.2916666666666667,48,15
21603,2010,15.27882438236014,0.375,48,15
21701,2010,13.676146260639063,0.2916666666666667,49,16
21703,2010,13.486640578528771,0.25,55,15
21704,2010,13.760192031742244,0.2916666666666667,54,16
30101,2010,20.74209554445667,0.375,44,7
30102,2010,20.84875793298233,0.375,44,7
30103,2010,20.745093235985944,0.3333333333333333,40,6
30201,2010,20.60934810939107,0.25,36,7
30202,2010,20.627794138701514,0.25,38,7
30203,2010,20.745100233327385,0.3333333333333333,37,6
30204,2010,20.746296622547685,0.3333333333333333,35,6
30301,2010,20.687956241850692,0.3333333333333333,38,7
30302,2010,20.69197039734434,0.25,38,7
30303,2010,20.501003244761296,0.3333333333333333,36,7
30304,2010,20.46017330666298,0.2916666666666667,36,6
30305,2010,20.35467636095444,0.2916666666666667,34,5
30306,2010,20.36003101737584,0.3333333333333333,36,6
30401,2010,20.363658467058258,0.25,33,4
30402,2010,20.165355031838565,0.25,32,5
30403,2010,20.57859119421814,0.25,37,6
30404,2010,20.096267383297203,0.25,33,6
30501,2010,20.732590557288542,0.25,39,7
30502,2010,20.77411149190559,0.25,39,7
30503,2010,20.712482757638046,0.25,37,7
30504,2010,20.5888846183944,0.25,38,7
30601,2010,25.547815936661685,0.875,49,11
30602,2010,25.41631349817412,0.875,50,11
30603,2010,24.27051984251572,0.875,56,15
30604,2010,24.96911991328498,0.875,41,5
30605,2010,22.602377173151567,0.7916666666666666,38,4
30701,2010,19.47500238593798,0.08333333333333333,21,3
30702,2010,18.3676879753533,0.16666666666666666,26,3
30703,2010,16.497651889149797,0.125,29,4
30801,2010,21.49899213825645,0.125,12,1
30803,2010,22.295334326612256,0.25,29,2
30804,2010,20.766940022840465,0.16666666666666666,26,1
30805,2010,22.597170525971233,0.20833333333333334,34,7
30901,2010,20.92611628885239,0.4166666666666667,46,7
30902,2010,20.744054898690347,0.5,44,8
30903,2010,21.115471556415905,0.3333333333333333,42,8
30904,2010,18.631343446369545,0.25,37,5
30905,2010,20.180311892133627,0.3333333333333333,41,7
30906,2010,20.650263973523625,0.3333333333333333,41,5
30907,2010,20.817967051837293,0.3333333333333333,44,6
30908,2010,20.802942849841482,0.4166666666666667,43,7
30909,2010,20.986473653614087,0.3333333333333333,42,7
30910,2010,21.071759614060085,0.4166666666666667,44,9
31001,2010,20.335483367639124,0.25,33,5
31002,2010,19.25914282476146,0.20833333333333334,30,5
31003,2010,19.962198002518846,0.25,33,3
31004,2010,20.023172090021657,0.25,31,3
31101,2010,18.856651395645986,0.16666666666666666,32,5
31102,2010,20.61296380800605,0.375,40,6
31103,2010,20.289590483024192,0.25,37,6
31104,2010,19.98449093326438,0.25,34,6
31105,2010,20.578718051517185,0.375,40,7
31106,2010,20.458449495329795,0.3333333333333333,38,7
31201,2010,22.94026038499787,0.2916666666666667,22,3
31202,2010,23.042362026435427,0.5833333333333334,45,4
31203,2010,23.424498738325465,0.5416666666666666,39,7
31301,2010,21.00256849020822,0.3333333333333333,39,7
31302,2010,20.672618151906775,0.2916666666666667,34,8
31303,2010,19.01078577142981,0.25,27,7
31304,2010,20.484246442152408,0.25,36,6
31305,2010,20.955059416522378,0.3333333333333333,41,5
31401,2010,20.090606480646045,0.25,32,6
31402,2010,20.734732169102458,0.25,35,7
31403,2010,20.61390146604683,0.25,35,7
31501,2010,27.455091346236138,0.875,18,0
31502,2010,25.088389140043535,0.25,7,0
31503,2010,21.501753651184774,0.041666666666666664,7,0
31601,2010,20.847758120704484,0.4583333333333333,37,10
31602,2010,21.035648745134214,0.4583333333333333,40,9
31603,2010,20.975542022591014,0.4583333333333333,41,10
31605,2010,21.059689263011865,0.4166666666666667,36,8
31606,2010,20.048597986132464,0.375,30,7
31607,2010,20.703527543153427,0.4583333333333333,32,9
31608,2010,20.78965762412553,0.375,30,7
31701,2010,17.550442755058633,0.16666666666666666,28,6
31801,2010,24.02899566462063,0.5416666666666666,35,4
31802,2010,24.70244402485694,0.5833333333333334,26,8
31901,2010,21.955972066849608,0.25,36,6
31902,2010,19.328652382207608,0.20833333333333334,24,4
31903,2010,20.393765865074794,0.2916666666666667,29,7
31904,2010,21.661643180891154,0.2916666666666667,38,5
31905,2010,21.348326606227246,0.20833333333333334,34,6
40101,2010,17.028702957015195,0.25,56,16
40102,2010,14.685621271605996,0.4166666666666667,57,17
40103,2010,16.11164685471259,0.2916666666666667,57,16
40104,2010,16.322596111306325,0.2916666666666667,57,16
40105,2010,16.880341653033735,0.25,55,16
40106,2010,17.048078425833555,0.25,55,16
40107,2010,16.864331673595935,0.25,56,17
40201,2010,16.60652865875926,0.2916666666666667,59,14
40202,2010,16.62272802009626,0.2916666666666667,56,16
40203,2010,16.92768652274905,0.2916666666666667,56,16
40204,2010,16.94391069716702,0.2916666666666667,56,16
40205,2010,16.049166515357815,0.2916666666666667,56,16
40301,2010,16.80994432560558,0.25,54,17
40302,2010,16.643506962444366,0.25,54,17
40303,2010,16.067419661941805,0.2916666666666667,55,17
40304,2010,16.09640504315035,0.25,56,17
40401,2010,16.98635009872291,0.25,53,16
40402,2010,17.031277780578865,0.2916666666666667,56,16
40403,2010,16.932127098189586,0.25,54,17
40501,2010,15.517870965532182,0.25,57,12
40502,2010,15.434874809121254,0.125,51,13
40503,2010,16.54296428133641,0.08333333333333333,48,11
40504,2010,16.602422732297747,0.08333333333333333,56,14
40601,2010,17.130250855815333,0.041666666666666664,53,15
40602,2010,19.29236760766533,0.041666666666666664,34,9
40701,2010,15.383886660150935,0.3333333333333333,52,17
40702,2010,14.34168143680628,0.2916666666666667,50,20
40703,2010,16.460905433981615,0.25,48,13
50101,2010,16.541671518229855,0.4583333333333333,64,23
50102,2010,17.06056257041037,0.5416666666666666,71,25
50103,2010,15.713395228255406,0.5416666666666666,69,25
50201,2010,18.774341797431212,0.5833333333333334,72,24
50301,2010,19.092117537028972,0.5833333333333334,61,25
50302,2010,18.993428648347262,0.5416666666666666,64,23
50401,2010,18.973579248684576,0.5416666666666666,65,22
50402,2010,18.100780646743722,0.5833333333333334,69,23
50403,2010,18.718484336472077,0.5833333333333334,69,24
50501,2010,18.950686767709833,0.5416666666666666,62,22
50502,2010,18.96995826439817,0.5416666666666666,63,22
50503,2010,18.864913594348103,0.5416666666666666,63,20
50601,2010,18.39109045756294,0.5833333333333334,71,24
50602,2010,19.064456207774576,0.5416666666666666,66,24
50603,2010,19.106856525888027,0.5833333333333334,69,25
50604,2010,19.029335703076732,0.5833333333333334,72,27
50605,2010,18.486710040834918,0.5833333333333334,69,23
50606,2010,18.294384266044545,0.5833333333333334,74,25
50607,2010,19.09218208505676,0.5833333333333334,65,23
50701,2010,19.02730500731855,0.5833333333333334,68,24
50702,2010,19.05209073109483,0.5833333333333334,65,24
50703,2010,19.039086657871884,0.625,70,25
50704,2010,19.05066748422239,0.5833333333333334,66,24
50705,2010,19.01044279912567,0.5833333333333334,69,24
50901,2010,15.812287293195439,0.4583333333333333,59,19
50902,2010,18.504025689609435,0.5833333333333334,68,26
50903,2010,16.590190972515487,0.5833333333333334,69,24
51001,2010,27.586028468509586,0.6666666666666666,38,5
51002,2010,26.81896298474619,0.75,71,20
51003,2010,27.146673633633046,0.7916666666666666,64,16
51101,2010,16.97450672102218,0.5,59,21
51102,2010,23.807167297846757,0.6666666666666666,59,22
51103,2010,19.286507280769833,0.4166666666666667,61,27
51104,2010,20.891737125127886,0.5,60,21
60101,2010,12.246674937475083,0.375,51,17
60102,2010,12.845665921939206,0.4166666666666667,54,17
60103,2010,11.959976262329146,0.4166666666666667,52,17
60104,2010,11.365816896734701,0.375,52,18
60105,2010,12.266590051863455,0.4166666666666667,52,17
60106,2010,12.398954198254138,0.4583333333333333,55,17
60201,2010,12.69661257953581,0.625,62,23
60202,2010,11.467889050389608,0.5833333333333334,55,21
60203,2010,12.123697768152807,0.5416666666666666,58,20
60301,2010,9.601327558260541,0.3333333333333333,51,18
60302,2010,11.226614271531824,0.3333333333333333,56,19
60303,2010,12.219012504945482,0.375,51,17
60401,2010,12.54407785010064,0.5,56,25
60402,2010,12.437588659618735,0.5833333333333334,53,23
60403,2010,11.672993336906218,0.375,55,22
70101,2010,28.2693308830234,0.7916666666666666,33,5
70102,2010,28.255829468320723,0.7916666666666666,32,5
70103,2010,28.276224001531382,0.7916666666666666,27,1
70104,2010,28.293936013815763,0.7916666666666666,31,2
70201,2010,20.591862788206296,0.041666666666666664,23,2
70202,2010,25.078078331361468,0.16666666666666666,19,1
70203,2010,28.043376589740422,0.8333333333333334,33,1
70204,2010,27.353353470755803,0.75,29,4
70205,2010,27.194579693389613,0.5833333333333334,17,1
80101,2010,13.831574562367408,0.2916666666666667,47,15
80103,2010,13.37277961713209,0.375,43,16
80104,2010,13.56429163166133,0.3333333333333333,45,15
80105,2010,13.762229539826077,0.3333333333333333,43,15
80106,2010,13.787554551324043,0.375,45,16
80107,2010,13.452416661663053,0.375,46,18
80108,2010,13.70642334034157,0.375,46,18
80109,2010,13.559222241476549,0.375,46,18
80110,2010,13.946855692484187,0.2916666666666667,47,17
80111,2010,11.706047080398148,0.3333333333333333,43,14
10102,2011,12.624523766862552,0.125,39,9
10103,2011,10.600960236627754,0.125,42,11
10104,2011,15.272294823354914,0.25,48,15
10105,2011,12.886210103691674,0.125,42,10
10106,2011,13.957161816413544,0.08333333333333333,35,11
10201,2011,17.545526739069054,0.125,51,18
10202,2011,17.83782311727243,0.125,50,19
10301,2011,12.808657973900456,0.16666666666666666,41,10
10302,2011,16.305593933834597,0.08333333333333333,37,8
10303,2011,14.024681854343742,0.125,41,12
10304,2011,12.975222637267567,0.125,33,8
10401,2011,18.897208520462687,0.08333333333333333,40,11
10402,2011,17.79072192821073,0.08333333333333333,44,13
10501,2011,19.24630096776808,0.20833333333333334,38,8
10502,2011,18.787289734086457,0.125,34,2
10503,2011,16.967625997843566,0.20833333333333334,37,8
10601,2011,17.209572693346058,0.125,51,14
10602,2011,18.03949790214934,0.20833333333333334,51,19
10603,2011,18.555947538083508,0.2916666666666667,52,19
10604,2011,16.334781763009996,0.16666666666666666,43,13
10701,2011,17.077639282940606,0.16666666666666666,49,15
10702,2011,15.245980101341347,0.16666666666666666,50,14
10703,2011,16.988715650894974,0.25,49,15
10704,2011,16.863903031179273,0.16666666666666666,49,15
10801,2011,18.01323398368001,0.08333333333333333,42,12
10802,2011,18.319257032871274,0.08333333333333333,45,14
10803,2011,NA,NA,0,0
10804,2011,17.73909422200067,0.08333333333333333,47,15
10805,2011,17.378758630136623,0.08333333333333333,48,12
10901,2011,15.105969658552487,0.125,29,6
10902,2011,17.63097600504196,0.20833333333333334,36,7
10903,2011,16.09817308330686,0.2916666666666667,38,4
11001,2011,13.063514211768162,0.08333333333333333,35,12
11002,2011,15.592344375022325,0.08333333333333333,32,11
11003,2011,19.037059542784093,0.16666666666666666,39,12
11004,2011,16.669637898606386,0.125,35,13
11101,2011,18.139702329898313,0.20833333333333334,49,18
11102,2011,17.873649485111088,0.125,49,19
11103,2011,18.318516330069546,0.25,48,19
11201,2011,19.504229005028655,0.125,41,12
11202,2011,18.896909857942436,0.041666666666666664,34,9
11203,2011,19.76534851076528,0.08333333333333333,38,12
11301,2011,17.164006672432745,0.20833333333333334,37,6
11302,2011,12.574723843570377,0.08333333333333333,35,9
11303,2011,15.327486411997365,0.08333333333333333,34,7
11401,2011,16.569917406119906,0.16666666666666666,49,13
11402,2011,13.575886277654202,0.125,47,14
11501,2011,17.367835092863295,0.125,50,18
11502,2011,17.169958971179778,0.16666666666666666,47,18
11503,2011,16.728145005063805,0.16666666666666666,42,14
11504,2011,17.556445360524723,0.16666666666666666,48,16
11601,2011,17.587853820604924,0.125,50,18
11602,2011,17.587983260992733,0.125,50,18
11603,2011,17.60092318456463,0.125,50,15
11701,2011,18.32693192752193,0.16666666666666666,52,17
11702,2011,18.169507853627785,0.16666666666666666,55,19
11703,2011,18.265365312521723,0.16666666666666666,52,16
11801,2011,18.174942766255267,0.16666666666666666,51,16
11802,2011,18.231955000107128,0.16666666666666666,51,15
11901,2011,17.775384187906333,0.20833333333333334,55,21
11902,2011,17.912168424467882,0.20833333333333334,56,21
11903,2011,17.859088122077555,0.20833333333333334,56,19
11904,2011,18.11541561855789,0.20833333333333334,53,19
12001,2011,18.114749916774503,0.16666666666666666,54,20
12002,2011,18.171868144423396,0.16666666666666666,54,19
12003,2011,18.045580306300465,0.16666666666666666,55,20
12101,2011,17.908093794928867,0.16666666666666666,51,17
12102,2011,17.214024387733108,0.125,50,18
12103,2011,17.512008987333566,0.125,51,18
12104,2011,18.161256700020605,0.16666666666666666,52,17
12201,2011,18.077249996962937,0.16666666666666666,48,14
12202,2011,17.780767586051656,0.125,51,18
12203,2011,17.803353062246792,0.125,51,16
12301,2011,17.002635162902404,0.20833333333333334,52,17
12302,2011,16.99833391078094,0.20833333333333334,53,16
12303,2011,15.89353415143298,0.20833333333333334,51,15
12401,2011,14.662910297466642,0.20833333333333334,38,13
12402,2011,14.534916117577795,0.16666666666666666,42,13
12403,2011,17.45549639176199,0.16666666666666666,49,15
12404,2011,17.5428282508454,0.16666666666666666,45,15
12405,2011,17.582022103557403,0.16666666666666666,51,15
12501,2011,17.937739958316897,0.125,53,23
12502,2011,17.707176606518274,0.125,50,20
12503,2011,17.76205626916899,0.125,50,20
12504,2011,17.708154303834508,0.125,50,19
12601,2011,17.467659286274028,0.125,50,20
12602,2011,17.913969630127394,0.125,52,22
12701,2011,17.330213692732567,0.20833333333333334,52,16
12702,2011,17.5915670410226,0.125,49,18
12703,2011,17.51606180646602,0.16666666666666666,51,18
12801,2011,17.92488023577213,0.16666666666666666,53,16
12802,2011,17.371803139899857,0.16666666666666666,55,17
20101,2011,12.45228782184094,0.3333333333333333,42,7
20102,2011,12.477551867175979,0.16666666666666666,40,5
20103,2011,13.833285160031625,0.5,45,8
20201,2011,14.467540541328619,0.4166666666666667,36,7
20202,2011,13.344605026252005,0.16666666666666666,36,5
20203,2011,15.364483295886753,0.4583333333333333,38,9
20301,2011,14.13968585446136,0.375,47,10
20302,2011,14.655251497536009,0.375,49,11
20303,2011,14.524328580463598,0.375,49,12
20401,2011,13.186258004778184,0.16666666666666666,33,5
20402,2011,14.613281005732842,0.125,35,5
20403,2011,13.615682802841434,0.125,30,5
20501,2011,13.355980647215429,0.3333333333333333,39,10
20502,2011,13.391678375028334,0.125,44,10
20503,2011,14.240609860017983,0.25,47,11
20504,2011,13.852639065823627,0.2916666666666667,40,11
20505,2011,13.46211750597547,0.16666666666666666,38,11
20601,2011,15.4099037631127,0.25,49,7
20602,2011,15.395257709286795,0.2916666666666667,48,7
20603,2011,15.469308353434576,0.2916666666666667,52,7
20604,2011,15.644392073295425,0.3333333333333333,51,7
20605,2011,15.602797923710844,0.3333333333333333,51,8
20606,2011,15.554689120452487,0.3333333333333333,50,8
20607,2011,15.63649791495052,0.3333333333333333,51,7
20701,2011,15.281635116917036,0.3333333333333333,47,7
20702,2011,15.033148196898072,0.2916666666666667,45,7
20703,2011,14.903114957131997,0.2916666666666667,45,7
20801,2011,15.295623660665543,0.3333333333333333,49,10
20802,2011,15.267928240898614,0.3333333333333333,48,8
20803,2011,15.168409983184658,0.3333333333333333,48,10
20804,2011,15.293938226016595,0.3333333333333333,49,8
20901,2011,15.131368975065671,0.2916666666666667,45,7
20902,2011,15.147156947468147,0.25,46,7
20903,2011,14.26127026235707,0.2916666666666667,43,6
20904,2011,14.45684646284297,0.20833333333333334,43,6
21001,2011,15.196232741085815,0.20833333333333334,48,7
21002,2011,12.359405230558849,0.08333333333333333,38,4
21003,2011,15.068809392415286,0.20833333333333334,47,7
21004,2011,13.78467523578357,0.125,42,7
21005,2011,14.501146811533122,0.20833333333333334,43,7
21101,2011,14.556620143353616,0.3333333333333333,47,7
21102,2011,14.681464024547434,0.2916666666666667,45,6
21103,2011,14.498515503896067,0.2916666666666667,47,7
21104,2011,14.722499981514353,0.2916666666666667,47,6
21105,2011,13.86792335710615,0.3333333333333333,45,8
21201,2011,14.45764409806939,0.3333333333333333,49,10
21202,2011,14.78235154813968,0.3333333333333333,49,8
21203,2011,14.8877500399764,0.3333333333333333,50,11
21204,2011,15.018796553421604,0.3333333333333333,48,9
21205,2011,14.889447235006896,0.3333333333333333,48,8
21301,2011,14.976193284281067,0.25,49,7
21302,2011,15.289029882937507,0.2916666666666667,48,10
21303,2011,15.436506059303149,0.2916666666666667,50,7
21304,2011,14.449400165521219,0.20833333333333334,47,8
21305,2011,14.894986934499615,0.2916666666666667,47,10
21401,2011,14.90564784520898,0.3333333333333333,49,10
21402,2011,14.647741369219283,0.3333333333333333,49,11
21501,2011,14.696340126061937,0.4583333333333333,46,9
21502,2011,17.29046352892142,0.16666666666666666,36,6
21503,2011,16.58996596372643,0.4583333333333333,40,7
21601,2011,15.455739017322927,0.2916666666666667,39,5
21602,2011,15.763827469012636,0.25,37,5
21603,2011,15.19358785089624,0.16666666666666666,39,5
21701,2011,13.90862250269504,0.375,45,7
21703,2011,13.7170439447561,0.375,49,8
21704,2011,14.051574186401293,0.375,50,11
30101,2011,20.29058489108064,0.08333333333333333,39,12
30102,2011,20.376390612613662,0.08333333333333333,39,13
30103,2011,20.3026360938811,0.08333333333333333,37,11
30201,2011,20.20104257623017,0.08333333333333333,35,10
30202,2011,20.21353621127886,0.08333333333333333,36,10
30203,2011,20.315876301729592,0.041666666666666664,35,10
30204,2011,20.332122214418867,0.125,34,10
30301,2011,20.26273513259107,0.041666666666666664,37,10
30302,2011,20.28263323065776,0.08333333333333333,39,10
30303,2011,20.08182042331206,0.041666666666666664,40,11
30304,2011,20.05660798569435,0.041666666666666664,38,10
30305,2011,19.952243041274762,0.041666666666666664,38,12
30306,2011,19.949792951917512,0.041666666666666664,39,12
30401,2011,19.96741587423361,0.041666666666666664,34,9
30402,2011,19.76381540472635,0.041666666666666664,36,9
30403,2011,20.181367978004552,0.041666666666666664,38,10
30404,2011,19.693575183610704,0.041666666666666664,36,10
30501,2011,20.322573440042987,0.08333333333333333,39,10
30502,2011,20.35677815430903,0.08333333333333333,38,10
30503,2011,20.297921609325172,0.08333333333333333,37,10
30504,2011,20.18458532203055,0.08333333333333333,40,10
30601,2011,24.3700264669384,0.041666666666666664,33,5
30602,2011,24.21364794617294,0.041666666666666664,32,5
30603,2011,23.02949816211928,0.041666666666666664,35,7
30604,2011,23.858547271115395,0.041666666666666664,28,7
30605,2011,21.37710896609795,0.08333333333333333,27,7
30701,2011,19.339593962796588,0.041666666666666664,23,4
30702,2011,17.840840211238483,0.041666666666666664,26,5
30703,2011,16.066616337379624,0.041666666666666664,30,7
30801,2011,21.06892772248805,0.041666666666666664,13,0
30803,2011,21.744908229113335,0.041666666666666664,37,4
30804,2011,20.20840046179088,0.041666666666666664,19,1
30805,2011,22.181669230659423,0.08333333333333333,39,4
30901,2011,20.394063060578606,0.041666666666666664,36,12
30902,2011,20.185839402182935,0.041666666666666664,37,13
30903,2011,20.618245502313588,0.041666666666666664,38,12
30904,2011,18.17015129475121,0.041666666666666664,36,11
30905,2011,19.667670625587334,0.041666666666666664,33,11
30906,2011,20.146641900376235,0.041666666666666664,36,11
30907,2011,20.333304074649693,0.041666666666666664,38,13
30908,2011,20.282692678663476,0.041666666666666664,35,12
30909,2011,20.482580748457185,0.041666666666666664,36,12
30910,2011,20.559182828335633,0.041666666666666664,36,12
31001,2011,19.941427134433376,0.041666666666666664,36,9
31002,2011,18.836892854728767,0.041666666666666664,31,8
31003,2011,19.5348940694017,0.041666666666666664,34,8
31004,2011,19.615112093106287,0.041666666666666664,35,9
31101,2011,18.456260299544756,0.041666666666666664,33,10
31102,2011,20.155054846788353,0.125,42,12
31103,2011,19.87244781281156,0.041666666666666664,40,12
31104,2011,19.56093626723702,0.041666666666666664,38,11
31105,2011,20.129403740574574,0.08333333333333333,42,12
31106,2011,20.029152102667535,0.08333333333333333,41,12
31201,2011,21.996683219328908,0.041666666666666664,15,1
31202,2011,22.247968886881356,0.08333333333333333,40,5
31203,2011,22.414428277209034,0.041666666666666664,30,3
31301,2011,20.57102924046145,0.08333333333333333,34,10
31302,2011,20.2655737649342,0.041666666666666664,34,8
31303,2011,18.577068701068082,0.041666666666666664,32,7
31304,2011,20.085099370444667,0.041666666666666664,36,9
31305,2011,20.534092688102902,0.08333333333333333,34,10
31401,2011,19.689121912984238,0.041666666666666664,38,9
31402,2011,20.333764213622032,0.125,32,10
31403,2011,20.21270243974308,0.08333333333333333,34,10
31501,2011,26.3255102701933,0.08333333333333333,33,5
31502,2011,24.05819852251363,0.041666666666666664,4,0
31503,2011,21.801733356595236,0.08333333333333333,16,2
31601,2011,20.36265524315292,0.08333333333333333,31,11
31602,2011,20.55373211437621,0.08333333333333333,31,11
31603,2011,20.46476427659294,0.08333333333333333,30,12
31605,2011,20.559124801038163,0.08333333333333333,31,13
31606,2011,19.629697020359114,0.08333333333333333,34,7
31607,2011,20.228943487226726,0.08333333333333333,30,10
31608,2011,20.33298582573302,0.08333333333333333,33,10
31701,2011,17.029183306136144,0.041666666666666664,27,5
31801,2011,23.005915727822327,0.041666666666666664,23,4
31802,2011,23.663876184202387,0.08333333333333333,26,4
31901,2011,21.364118161026923,0.08333333333333333,38,11
31902,2011,18.801427140653335,0.041666666666666664,27,3
31903,2011,19.94220902688734,0.041666666666666664,35,5
31904,2011,21.10741283880021,0.08333333333333333,37,11
31905,2011,20.835589837031144,0.041666666666666664,41,8
40101,2011,17.24893019502035,0.5,49,9
40102,2011,14.621785222321872,0.375,47,8
40103,2011,16.232063314630068,0.4583333333333333,49,10
40104,2011,16.44486648358494,0.4583333333333333,51,10
40105,2011,17.065439625939533,0.5,50,10
40106,2011,17.265021367595004,0.5,49,9
40107,2011,17.072367078555704,0.5,49,9
40201,2011,16.762238891119164,0.4583333333333333,49,11
40202,2011,16.764339476210754,0.4583333333333333,50,11
40203,2011,17.11773911651043,0.5,50,9
40204,2011,17.120430141321346,0.5,52,10
40205,2011,16.15392446895502,0.4583333333333333,50,10
40301,2011,17.062990079597352,0.5,51,10
40302,2011,16.87106934819521,0.5,50,10
40303,2011,16.208610034777905,0.4583333333333333,49,10
40304,2011,16.26470954544398,0.4583333333333333,46,10
40401,2011,17.232981996272528,0.5,49,10
40402,2011,17.25760669397557,0.5,49,9
40403,2011,17.189210024511652,0.5,50,10
40501,2011,15.688668094123557,0.4583333333333333,51,10
40502,2011,15.741689244795513,0.4583333333333333,52,12
40503,2011,16.984947076111595,0.375,48,12
40504,2011,16.897794129189926,0.4166666666666667,49,12
40601,2011,17.540138814775936,0.4583333333333333,39,12
40602,2011,19.916198540287986,0.25,44,12
40701,2011,15.429534101035692,0.375,42,11
40702,2011,14.501166987656193,0.375,51,8
40703,2011,16.628091808094272,0.4166666666666667,47,7
50101,2011,17.478169777503147,0.875,81,38
50102,2011,17.82621618684883,0.875,77,32
50103,2011,16.39880821718419,0.875,77,25
50201,2011,19.547382221775234,0.875,83,29
50301,2011,20.036421941035755,0.875,81,34
50302,2011,19.935366032616148,0.875,79,33
50401,2011,19.8913063542674,0.875,79,32
50402,2011,18.788985590235335,0.875,72,28
50403,2011,19.551731561042295,0.875,78,31
50501,2011,19.909893542097404,0.875,81,33
50502,2011,19.928370487563104,0.875,82,32
50503,2011,19.803883896406372,0.875,80,32
50601,2011,19.09569643105191,0.875,80,28
50602,2011,19.9410110599203,0.875,80,33
50603,2011,19.944391594684564,0.875,81,35
50604,2011,19.81493867017931,0.875,81,31
50605,2011,19.2355121492902,0.875,78,30
50606,2011,19.00483615170095,0.875,80,30
50607,2011,19.983904185363077,0.875,80,34
50701,2011,19.893021965701504,0.875,80,36
