SA4_CODE16,Year,AvgTemp,rHist_tHeatAvg,rSpat_rHist_tHeatAvg,cSpat_rHist_tHeatAvg,nAtRisk_tHeat,nHighRisk_tHeat,rHist_tHeat,rSpat_rHist_tHeat,cSpat_rHist_tHeat,nHW_EHF,nSHW_EHF,EHFAvg,rSpat_EHFAvg,cSpat_EHFAvg,rHist_tColdAvg,rSpat_rHist_tColdAvg,cSpat_rHist_tColdAvg,nAtRisk_tCold,nHighRisk_tCold,rHist_tCold,rSpat_rHist_tCold,cSpat_rHist_tCold,nCW_ECF,nSCW_ECF,ECFAvg,rSpat_ECFAvg,cSpat_ECFAvg
313,2009,20.964049645000944,0.7142857142857143,0.42045454545454547,3,67,14,189.493156042237,0.8068181818181818,5,10,0,1.110189282898862,0.13636363636363635,1,0.2857142857142857,0.42045454545454547,3,52,18,175.506843957763,0.20454545454545456,2,15,3,3.107003757134354,0.75,4
314,2009,20.830578415939,0.6666666666666666,0.23863636363636365,2,64,15,188.38560813453265,0.7045454545454546,4,11,0,1.0808780501774546,0.125,1,0.33333333333333337,0.6022727272727273,4,53,17,176.61439186546735,0.3068181818181818,2,15,2,3.0526157511353285,0.7159090909090909,4
315,2009,25.368127236129435,0.42857142857142855,0.03409090909090909,1,30,14,173.51466562377786,0.011363636363636364,1,12,1,0.8475712817738111,0.07954545454545454,1,0.5714285714285714,0.9545454545454546,5,48,12,191.48533437622214,1,5,11,2,2.0052950843216086,0.4090909090909091,3
316,2009,21.116709249828208,0.8571428571428571,0.7727272727272727,4,76,15,192.35940555338286,0.9772727272727273,5,10,1,1.5221748993351976,0.19318181818181818,1,0.1428571428571429,0.09090909090909091,1,53,15,172.64059444661711,0.03409090909090909,1,11,4,4.661008024986348,0.9431818181818182,5
317,2009,18.458354460640333,0.7619047619047619,0.6022727272727273,4,57,22,190.82101420935993,0.9090909090909091,5,18,3,5.281468014793956,0.3977272727272727,2,0.23809523809523814,0.3181818181818182,2,43,13,174.17898579064007,0.10227272727272728,1,13,2,4.259501543493135,0.8977272727272727,5
318,2009,24.18753548228782,0.38095238095238093,0.011363636363636364,1,29,2,174.1151088515187,0.022727272727272728,1,3,0,0.5666223928892047,0.045454545454545456,1,0.6190476190476191,0.9886363636363636,5,53,13,190.8848911484813,0.9886363636363636,5,9,2,4.351826969113889,0.9204545454545454,5
319,2009,21.430198456392795,0.7619047619047619,0.6022727272727273,4,65,9,189.62117064268023,0.8181818181818182,5,9,1,0.9419556818401631,0.10227272727272728,1,0.23809523809523814,0.3181818181818182,2,47,13,175.37882935731977,0.19318181818181818,1,10,2,5.301603384020089,0.9659090909090909,5
401,2009,16.729003307803378,0.8571428571428571,0.7727272727272727,4,61,28,189.32811888932343,0.7954545454545454,4,18,5,32.44301701059659,0.9545454545454546,5,0.1428571428571429,0.09090909090909091,1,31,8,175.67188111067657,0.2159090909090909,2,2,0,3.0665078875151552,0.7386363636363636,4
402,2009,17.30393970029856,0.8571428571428571,0.7727272727272727,4,59,27,187.74918524312346,0.5909090909090909,3,17,5,32.69773884765875,0.9659090909090909,5,0.1428571428571429,0.09090909090909091,1,34,5,177.25081475687654,0.42045454545454547,3,2,2,4.3353894771220105,0.9090909090909091,5
403,2009,16.955822315098874,0.8571428571428571,0.7727272727272727,4,62,29,188.95320036501107,0.7613636363636364,4,16,6,34.87438204866889,1,5,0.1428571428571429,0.09090909090909091,1,30,7,176.04679963498893,0.25,2,2,0,2.221508592405195,0.5568181818181818,3
404,2009,17.660421267425363,0.8571428571428571,0.7727272727272727,4,57,26,188.1604745144049,0.6931818181818182,4,17,5,30.072948572725604,0.9318181818181818,5,0.1428571428571429,0.09090909090909091,1,31,7,176.8395254855951,0.3181818181818182,2,3,0,2.8286616514311618,0.6704545454545454,4
405,2009,16.768850205418175,0.9047619047619048,0.9318181818181818,5,60,25,187.72506843957763,0.5795454545454546,3,19,5,25.338008083917543,0.8977272727272727,5,0.09523809523809523,0.03409090909090909,1,34,5,177.27493156042237,0.4318181818181818,3,4,0,1.3933227039128377,0.2159090909090909,2
406,2009,19.02776555166057,0.8571428571428571,0.7727272727272727,4,54,28,187.84004692999608,0.625,4,23,8,16.463482360646015,0.6818181818181818,4,0.1428571428571429,0.09090909090909091,1,30,1,177.15995307000392,0.38636363636363635,2,0,0,0,0.011363636363636364,1
407,2009,16.135624214104304,0.8095238095238095,0.7045454545454546,4,63,26,187.94003389388607,0.6477272727272727,4,18,6,24.93437505648426,0.8863636363636364,5,0.19047619047619047,0.25,2,38,9,177.05996610611393,0.36363636363636365,2,4,0,2.022829340352225,0.42045454545454547,3
501,2009,16.634998303308045,0.5238095238095238,0.07954545454545454,1,51,16,181.9835745013688,0.11363636363636363,1,7,0,3.7536562441289845,0.3522727272727273,2,0.47619047619047616,0.9090909090909091,5,60,20,183.0164254986312,0.8977272727272727,5,11,1,1.3613229036510406,0.20454545454545456,2
502,2009,18.606492488859637,0.5714285714285714,0.11363636363636363,1,53,20,183.35132316516751,0.18181818181818182,1,7,0,2.847841514730915,0.2727272727272727,2,0.4285714285714286,0.8522727272727273,5,63,19,181.6486768348325,0.8295454545454546,5,18,1,1.0711044680016797,0.07954545454545454,1
503,2009,18.954644806301058,0.5714285714285714,0.11363636363636363,1,61,20,182.58271411810716,0.13636363636363635,1,8,0,4.305765320903053,0.36363636363636365,2,0.4285714285714286,0.8522727272727273,5,67,23,182.41728588189284,0.875,5,14,1,1.9329065971569128,0.38636363636363635,2
504,2009,18.57089400074383,0.5714285714285714,0.11363636363636363,1,63,20,182.86377265024117,0.14772727272727273,1,14,0,3.0137954954992274,0.29545454545454547,2,0.4285714285714286,0.8522727272727273,5,62,23,182.13622734975883,0.8636363636363636,5,12,0,2.5655110521862974,0.6477272727272727,4
505,2009,18.84177461412539,0.5238095238095238,0.07954545454545454,1,63,19,181.2170512319124,0.07954545454545454,1,9,0,3.705566841040122,0.3409090909090909,2,0.47619047619047616,0.9090909090909091,5,68,24,183.7829487680876,0.9318181818181818,5,15,1,2.156592272136634,0.5113636363636364,3
506,2009,18.763585259758404,0.6190476190476191,0.17045454545454544,1,63,21,185.08238821535653,0.3181818181818182,2,14,0,2.8214021089458137,0.25,2,0.38095238095238093,0.7840909090909091,4,68,20,179.91761178464347,0.6931818181818182,4,12,2,2.294206965209565,0.5795454545454546,3
507,2009,18.922627567432233,0.6190476190476191,0.17045454545454544,1,60,19,184.65350019554165,0.25,2,9,0,3.4766788157595636,0.3181818181818182,2,0.38095238095238093,0.7840909090909091,4,63,20,180.34649980445835,0.7613636363636364,4,13,0,1.7881060688217858,0.3522727272727273,2
509,2009,16.890432289385657,0.5238095238095238,0.07954545454545454,1,59,17,180.56381175857123,0.045454545454545456,1,9,0,3.634207797538993,0.32954545454545453,2,0.47619047619047616,0.9090909090909091,5,67,24,184.43618824142877,0.9659090909090909,5,15,1,1.155878472109372,0.13636363636363635,1
510,2009,26.90686564205989,0.6190476190476191,0.17045454545454544,1,66,19,188.1462651544779,0.6818181818181818,4,17,1,0.9405564195406414,0.09090909090909091,1,0.38095238095238093,0.7840909090909091,4,37,11,176.8537348455221,0.32954545454545453,2,9,0,3.396398478325841,0.7954545454545454,4
511,2009,20.185920179469303,0.6190476190476191,0.17045454545454544,1,63,31,183.2150958154087,0.1590909090909091,1,24,2,2.8341102248580388,0.26136363636363635,2,0.38095238095238093,0.7840909090909091,4,62,18,181.7849041845913,0.8522727272727273,5,15,2,2.3228102829154107,0.6022727272727273,4
601,2009,12.170112115278311,0.38095238095238093,0.011363636363636364,1,51,14,180.93455872767566,0.06818181818181818,1,6,2,12.740041618654502,0.6704545454545454,4,0.6190476190476191,0.9886363636363636,5,51,14,184.06544127232434,0.9431818181818182,5,8,0,1.2089070376269073,0.17045454545454544,1
602,2009,12.461841958125826,0.8571428571428571,0.7727272727272727,4,64,13,188.69065310911225,0.7272727272727273,4,7,4,30.90386937044318,0.9431818181818182,5,0.1428571428571429,0.09090909090909091,1,38,9,176.30934689088775,0.2840909090909091,2,7,0,0.7730004620641927,0.022727272727272728,1
603,2009,10.785777901014926,0.42857142857142855,0.03409090909090909,1,53,14,181.53917351062444,0.09090909090909091,1,6,2,17.250824250287966,0.6931818181818182,4,0.5714285714285714,0.9545454545454546,5,48,13,183.46082648937556,0.9204545454545454,5,11,0,1.1940757967430458,0.1590909090909091,1
604,2009,12.445706360388021,0.7142857142857143,0.42045454545454547,3,61,14,188.13075218354842,0.6704545454545454,4,7,5,20.435251184352744,0.7840909090909091,4,0.2857142857142857,0.42045454545454547,3,42,10,176.86924781645158,0.3409090909090909,2,5,0,1.0976595210181832,0.11363636363636363,1
701,2009,28.018903286994473,0.6666666666666666,0.23863636363636365,2,50,15,192.8537348455221,1,5,3,0,0.15831060174860545,0.022727272727272728,1,0.33333333333333337,0.6022727272727273,4,45,13,172.1462651544779,0.011363636363636364,1,7,0,1.5880209744365172,0.26136363636363635,2
702,2009,25.26295579165629,0.6666666666666666,0.23863636363636365,2,47,11,186.54934167644376,0.4772727272727273,3,8,4,3.05696317578096,0.3068181818181818,2,0.33333333333333337,0.6022727272727273,4,40,9,178.45065832355624,0.5340909090909091,3,5,0,2.5430158116681927,0.6363636363636364,4
801,2009,14.33432426234498,0.9047619047619048,0.9318181818181818,5,71,29,191.0670056055273,0.9204545454545454,5,25,6,9.65459684114837,0.6477272727272727,4,0.09523809523809523,0.03409090909090909,1,39,12,173.9329943944727,0.09090909090909091,1,8,2,6.003245265927404,0.9886363636363636,5
101,2010,13.891326614961601,0.38095238095238093,0.4090909090909091,3,53,17,179.1779429018381,0.5681818181818182,3,13,2,4.520073992307043,0.5340909090909091,3,0.6190476190476191,0.48863636363636365,3,61,22,185.8220570981619,0.4431818181818182,3,19,5,2.4032861380994417,0.625,4
102,2010,17.878285205630956,0.2857142857142857,0.1590909090909091,1,61,13,177.90392386911745,0.4659090909090909,3,13,1,2.8918086505363076,0.36363636363636365,2,0.7142857142857143,0.75,4,66,23,187.09607613088255,0.5454545454545454,3,20,7,2.66694624304542,0.7272727272727273,4
103,2010,14.637370537026404,0.23809523809523808,0.10227272727272728,1,44,10,175.45391735106244,0.19318181818181818,1,12,0,5.764349140544727,0.6477272727272727,4,0.7619047619047619,0.8636363636363636,5,59,25,189.54608264893756,0.8181818181818182,5,19,4,3.3189773572969026,0.875,5
104,2010,18.428093771527198,0.3333333333333333,0.2727272727272727,2,49,14,179.08955807587017,0.5454545454545454,3,6,0,1.3892825129762558,0.2727272727272727,2,0.6666666666666667,0.6136363636363636,4,60,15,185.91044192412983,0.4659090909090909,3,11,4,3.912801611439714,0.9545454545454546,5
105,2010,17.667938264279233,0.047619047619047616,0.011363636363636364,1,32,7,169.0262025811498,0.045454545454545456,1,8,0,2.7401180234284213,0.3181818181818182,2,0.9523809523809523,0.9886363636363636,5,64,23,195.9737974188502,0.9659090909090909,5,21,3,3.9690578029416077,0.9659090909090909,5
106,2010,17.869804029924907,0.3333333333333333,0.2727272727272727,2,57,12,179.8988397862078,0.6363636363636364,4,11,0,2.861213263625087,0.3409090909090909,2,0.6666666666666667,0.6136363636363636,4,57,21,185.1011602137922,0.375,2,18,4,2.6903879520628453,0.7386363636363636,4
107,2010,17.202772174506837,0.42857142857142855,0.5340909090909091,3,58,18,180.60135575544257,0.6931818181818182,4,9,1,2.158879576178199,0.3068181818181818,2,0.5714285714285714,0.38636363636363635,2,58,23,184.39864424455743,0.3181818181818182,2,17,3,1.5536764365613196,0.45454545454545453,3
108,2010,18.27551207794309,0.42857142857142855,0.5340909090909091,3,55,17,182.02424716464606,0.875,5,12,0,1.057679488427448,0.23863636363636365,2,0.5714285714285714,0.38636363636363635,2,52,18,182.97575283535392,0.13636363636363635,1,12,4,3.281611755371272,0.8409090909090909,5
109,2010,16.113407569249624,0.19047619047619047,0.06818181818181818,1,49,13,175.7255898839786,0.20454545454545456,2,12,2,10.820297724658689,0.875,5,0.8095238095238095,0.9204545454545454,5,68,26,189.2744101160214,0.8068181818181818,5,20,1,1.7322200337318165,0.5340909090909091,3
110,2010,16.338607038004774,0.23809523809523808,0.10227272727272728,1,38,7,174.13713987746056,0.10227272727272728,1,9,0,2.0461014863531255,0.29545454545454547,2,0.7619047619047619,0.8636363636363636,5,58,17,190.86286012253944,0.9090909090909091,5,11,3,6.183736986285014,1,5
111,2010,18.40102831545486,0.47619047619047616,0.6363636363636364,4,63,17,181.75413896493288,0.8522727272727273,5,9,1,3.585805002355172,0.4772727272727273,3,0.5238095238095238,0.19318181818181818,1,59,23,183.24586103506715,0.1590909090909091,1,16,4,2.642411227074291,0.7045454545454546,4
112,2010,19.878174128115255,0.47619047619047616,0.6363636363636364,4,52,10,180.8280537087733,0.7272727272727273,4,6,0,1.1707079092149546,0.26136363636363635,2,0.5238095238095238,0.19318181818181818,1,53,13,184.1719462912267,0.2840909090909091,2,14,0,1.2222008531987396,0.3068181818181818,2
113,2010,15.43909441599665,0.19047619047619047,0.06818181818181818,1,47,15,176.2353017859471,0.26136363636363635,2,11,3,10.607201149571193,0.8522727272727273,5,0.8095238095238095,0.9204545454545454,5,64,21,188.7646982140529,0.75,4,22,2,1.837781381781357,0.5568181818181818,3
114,2010,15.83752654740457,0.38095238095238093,0.4090909090909091,3,52,15,178.55990092556382,0.5113636363636364,3,9,1,3.396289360854563,0.45454545454545453,3,0.6190476190476191,0.48863636363636365,3,63,20,186.44009907443618,0.5,3,18,2,1.824937242501011,0.5454545454545454,3
115,2010,17.610034833182855,0.3333333333333333,0.2727272727272727,2,63,15,179.27519228262287,0.5795454545454546,3,10,1,5.126283243411965,0.5909090909090909,3,0.6666666666666667,0.6136363636363636,4,61,20,185.72480771737713,0.4318181818181818,3,18,5,3.160045336496673,0.8295454545454546,5
116,2010,17.916187429106337,0.3333333333333333,0.2727272727272727,2,62,14,179.30217703037414,0.5909090909090909,3,11,1,4.561535924155327,0.5454545454545454,3,0.6666666666666667,0.6136363636363636,4,57,20,185.69782296962586,0.42045454545454547,3,19,5,3.090254758407568,0.8068181818181818,5
117,2010,18.490650781110283,0.42857142857142855,0.5340909090909091,3,60,17,179.46591057228522,0.6136363636363636,4,10,1,3.3229701740739364,0.4318181818181818,3,0.5714285714285714,0.38636363636363635,2,62,21,185.53408942771478,0.3977272727272727,2,16,4,2.7153774499545245,0.75,4
118,2010,18.413447530864765,0.3333333333333333,0.2727272727272727,2,57,15,178.65402163994264,0.5227272727272727,3,11,1,2.8619662341913377,0.3522727272727273,2,0.6666666666666667,0.6136363636363636,4,66,20,186.34597836005736,0.48863636363636365,3,16,4,2.4529177590002256,0.6704545454545454,4
119,2010,18.201011447541497,0.42857142857142855,0.5340909090909091,3,60,17,181.3889975231391,0.8295454545454546,5,11,1,3.2008931975885666,0.3977272727272727,2,0.5714285714285714,0.38636363636363635,2,57,22,183.6110024768609,0.18181818181818182,1,16,5,2.929034072570952,0.7840909090909091,4
120,2010,18.365457479665956,0.47619047619047616,0.6363636363636364,4,63,19,181.35301785947073,0.8181818181818182,5,12,1,3.3036353639715337,0.42045454545454547,3,0.5238095238095238,0.19318181818181818,1,57,20,183.64698214052927,0.19318181818181818,1,13,5,3.3897633334943693,0.8863636363636364,5
121,2010,17.929550459212713,0.3333333333333333,0.2727272727272727,2,57,15,179.17103376352497,0.5568181818181818,3,11,1,3.592262664834867,0.48863636363636365,3,0.6666666666666667,0.6136363636363636,4,62,20,185.82896623647503,0.45454545454545453,3,17,5,2.873210155683201,0.7727272727272727,4
122,2010,18.06347786393884,0.3333333333333333,0.2727272727272727,2,56,14,178.5235301785947,0.5,3,12,1,3.198501293399249,0.38636363636363635,2,0.6666666666666667,0.6136363636363636,4,64,21,186.4764698214053,0.5113636363636364,3,17,5,2.6570532122866446,0.7159090909090909,4
123,2010,17.05496037405902,0.47619047619047616,0.6363636363636364,4,59,14,180.95906661452221,0.7727272727272727,4,10,1,4.030137065476061,0.5227272727272727,3,0.5238095238095238,0.19318181818181818,1,56,20,184.04093338547779,0.23863636363636365,2,20,5,2.7938967704133737,0.7613636363636364,4
124,2010,16.82646217371059,0.3333333333333333,0.2727272727272727,2,57,12,178.1960630947725,0.4772727272727273,3,10,1,4.714060627660344,0.5681818181818182,3,0.6666666666666667,0.6136363636363636,4,52,21,186.8039369052275,0.5340909090909091,3,16,4,3.314704385346454,0.8636363636363636,5
125,2010,18.13552127301396,0.47619047619047616,0.6363636363636364,4,64,19,181.16881762482075,0.7954545454545454,4,10,1,4.95286338787224,0.5795454545454546,3,0.5238095238095238,0.19318181818181818,1,59,19,183.83118237517925,0.2159090909090909,2,18,5,3.034331833462819,0.7954545454545454,4
126,2010,18.13049669525395,0.47619047619047616,0.6363636363636364,4,62,16,180.72545952287837,0.7045454545454546,4,12,1,3.7152763698105216,0.5,3,0.5238095238095238,0.19318181818181818,1,57,20,184.27454047712163,0.3068181818181818,2,15,5,3.3027501508980075,0.8522727272727273,5
127,2010,17.795537777506187,0.38095238095238093,0.4090909090909091,3,59,15,179.99739277799506,0.6590909090909091,4,11,1,3.8194547666899537,0.5113636363636364,3,0.6190476190476191,0.48863636363636365,3,60,19,185.00260722200494,0.3522727272727273,2,16,5,3.8042689060497175,0.9318181818181818,5
128,2010,17.92993153966093,0.42857142857142855,0.5340909090909091,3,58,18,181.013166471125,0.7840909090909091,4,9,1,3.206222860320819,0.4090909090909091,3,0.5714285714285714,0.38636363636363635,2,59,21,183.986833528875,0.22727272727272727,2,18,4,2.435275740672276,0.6477272727272727,4
201,2010,12.797401529414739,0.23809523809523808,0.10227272727272728,1,50,16,175.32251336201278,0.18181818181818182,1,9,2,13.098777954584712,0.9204545454545454,5,0.7619047619047619,0.8636363636363636,5,72,24,189.67748663798722,0.8295454545454546,5,13,3,1.633365212154309,0.4772727272727273,3
202,2010,14.13732025782932,0.38095238095238093,0.4090909090909091,3,47,12,175.97301525224873,0.22727272727272727,2,7,2,19.797040451930524,1,5,0.6190476190476191,0.48863636363636365,3,69,20,189.02698474775127,0.7840909090909091,4,13,3,2.1826263286556693,0.6022727272727273,4
203,2010,14.456743504357053,0.38095238095238093,0.4090909090909091,3,60,18,174.72376482857516,0.13636363636363635,1,10,0,5.431133898409285,0.6022727272727273,4,0.6190476190476191,0.48863636363636365,3,78,24,190.27623517142484,0.875,5,15,1,0.9475297113365655,0.18181818181818182,1
204,2010,13.809960463887123,0.38095238095238093,0.4090909090909091,3,49,16,177.31886325120584,0.3977272727272727,2,13,2,8.53047952387542,0.7954545454545454,4,0.6190476190476191,0.48863636363636365,3,68,21,187.68113674879416,0.6136363636363636,4,19,3,1.6402511995171405,0.48863636363636365,3
205,2010,13.84517000390544,0.42857142857142855,0.5340909090909091,3,62,21,177.44361882414287,0.4090909090909091,3,12,1,5.533283412399344,0.6363636363636364,4,0.5714285714285714,0.38636363636363635,2,72,22,187.55638117585713,0.6022727272727273,4,16,2,0.9104792171926214,0.1590909090909091,1
206,2010,15.693740042760309,0.5238095238095238,0.8295454545454546,5,64,20,179.56198670316778,0.625,4,11,1,7.621614001983655,0.6931818181818182,4,0.47619047619047616,0.18181818181818182,1,67,18,185.43801329683222,0.38636363636363635,2,9,0,1.052499730420481,0.19318181818181818,1
207,2010,15.227905957328026,0.47619047619047616,0.6363636363636364,4,60,20,178.45261374005997,0.48863636363636365,3,12,2,7.6382616649159765,0.7045454545454546,4,0.5238095238095238,0.19318181818181818,1,70,18,186.54738625994003,0.5227272727272727,3,11,0,0.9400186673436317,0.17045454545454544,1
208,2010,15.351867512942599,0.47619047619047616,0.6363636363636364,4,62,20,178.7500977708252,0.5340909090909091,3,14,1,5.878964070700999,0.6590909090909091,4,0.5238095238095238,0.19318181818181818,1,71,16,186.2499022291748,0.4772727272727273,3,10,0,0.6781717762138971,0.09090909090909091,1
209,2010,14.806481711523071,0.47619047619047616,0.6363636363636364,4,57,18,177.60617911615174,0.42045454545454547,3,12,1,8.042129046671127,0.7386363636363636,4,0.5238095238095238,0.19318181818181818,1,68,21,187.39382088384826,0.5909090909090909,3,13,2,1.120581722455627,0.26136363636363635,2
210,2010,14.544413936629779,0.47619047619047616,0.6363636363636364,4,56,18,176.29983053056966,0.2840909090909091,2,12,2,8.255327731001064,0.7613636363636364,4,0.5238095238095238,0.19318181818181818,1,70,23,188.70016946943034,0.7272727272727273,4,13,3,1.2347790824271765,0.3181818181818182,2
211,2010,14.422204921357407,0.47619047619047616,0.6363636363636364,4,60,17,177.29174814235432,0.38636363636363635,2,12,1,7.085653973891782,0.6818181818181818,4,0.5238095238095238,0.19318181818181818,1,74,19,187.70825185764568,0.625,4,8,0,1.3636272823835467,0.3522727272727273,2
212,2010,14.937366194723225,0.47619047619047616,0.6363636363636364,4,62,21,177.81475687654805,0.4318181818181818,3,13,1,6.352033091674771,0.6704545454545454,4,0.5238095238095238,0.19318181818181818,1,76,18,187.18524312345195,0.5795454545454546,3,11,0,0.7579229090144515,0.11363636363636363,1
213,2010,15.094878896210735,0.47619047619047616,0.6363636363636364,4,62,21,177.87055142745405,0.4431818181818182,3,11,1,8.448894166066852,0.7727272727272727,4,0.5238095238095238,0.19318181818181818,1,67,25,187.12944857254595,0.5681818181818182,3,10,0,1.0840777256792902,0.2159090909090909,2
214,2010,14.815569243314744,0.42857142857142855,0.5340909090909091,3,62,19,177.89870942510754,0.45454545454545453,3,14,1,5.531402060884291,0.625,4,0.5714285714285714,0.38636363636363635,2,71,19,187.10129057489246,0.5568181818181818,3,12,0,0.6466025463157129,0.06818181818181818,1
215,2010,15.74851315483993,0.09523809523809523,0.03409090909090909,1,47,13,174.93077825576847,0.1590909090909091,1,8,2,16.066504362292864,0.9659090909090909,5,0.9047619047619048,0.9659090909090909,5,74,23,190.06922174423153,0.8522727272727273,5,15,2,2.0798754343132226,0.5795454545454546,3
216,2010,15.501714593578734,0.38095238095238093,0.4090909090909091,3,52,15,176.77669143527572,0.3181818181818182,2,11,2,10.631981189224907,0.8636363636363636,5,0.6190476190476191,0.48863636363636365,3,70,21,188.22330856472428,0.6931818181818182,4,17,2,1.6798711192688724,0.5113636363636364,3
217,2010,13.618942617192419,0.3333333333333333,0.2727272727272727,2,57,16,174.3055664189806,0.11363636363636363,1,9,2,9.337816605447772,0.8295454545454546,5,0.6666666666666667,0.6136363636363636,4,72,24,190.6944335810194,0.8977272727272727,5,16,2,0.707423980670908,0.10227272727272728,1
301,2010,20.778791651691556,0.42857142857142855,0.5340909090909091,3,52,9,179.3124755572937,0.6022727272727273,4,8,0,0.37007961207281415,0.056818181818181816,1,0.5714285714285714,0.38636363636363635,2,52,18,185.6875244427063,0.4090909090909091,3,13,1,1.307594267617621,0.32954545454545453,2
302,2010,20.680698991671004,0.2857142857142857,0.1590909090909091,1,44,7,176.7670447138574,0.3068181818181818,2,4,0,0.4091664687356686,0.06818181818181818,1,0.7142857142857143,0.75,4,51,16,188.2329552861426,0.7045454545454546,4,11,1,1.3918419244587912,0.36363636363636365,2
303,2010,20.52932175026125,0.38095238095238093,0.4090909090909091,3,47,9,176.36527180289403,0.29545454545454547,2,4,0,0.5654922192262762,0.11363636363636363,1,0.6190476190476191,0.48863636363636365,3,54,16,188.63472819710597,0.7159090909090909,4,13,1,1.3271890068200496,0.3409090909090909,2
304,2010,20.28982672394683,0.2857142857142857,0.1590909090909091,1,43,8,174.83483248598617,0.14772727272727273,1,3,0,0.5523499814330093,0.10227272727272728,1,0.7142857142857143,0.75,4,56,16,190.16516751401383,0.8636363636363636,5,11,1,1.4495779527761468,0.38636363636363635,2
305,2010,20.706090211195292,0.2857142857142857,0.1590909090909091,1,44,8,176.03949941337504,0.23863636363636365,2,4,0,0.60152642492906,0.1590909090909091,1,0.7142857142857143,0.75,4,52,16,188.96050058662496,0.7727272727272727,4,12,1,1.541070443905076,0.4318181818181818,3
306,2010,24.778440283086105,0.9523809523809523,1,5,58,14,204.71828966236475,1,5,12,0,0.8088852548015976,0.20454545454545456,2,0.04761904761904767,0.011363636363636364,1,10,3,160.28171033763525,0.011363636363636364,1,2,0,0.5313308431136066,0.022727272727272728,1
307,2010,18.243387910484277,0.14285714285714285,0.056818181818181816,1,29,5,167.77695215747622,0.03409090909090909,1,4,0,1.7436177286174122,0.2840909090909091,2,0.8571428571428572,0.9545454545454546,5,52,13,197.22304784252378,0.9772727272727273,5,11,0,1.4495838521591853,0.3977272727272727,2
308,2010,22.223938644874924,0.23809523809523808,0.10227272727272728,1,33,3,171.10872115760657,0.07954545454545454,1,0,0,0,0.011363636363636364,1,0.7619047619047619,0.8636363636363636,5,55,16,193.89127884239343,0.9318181818181818,5,6,0,1.1861589604651306,0.29545454545454547,2
309,2010,20.74999288625369,0.47619047619047616,0.6363636363636364,4,52,12,180.8843697040803,0.75,4,7,0,0.9461612639870904,0.2159090909090909,2,0.5238095238095238,0.19318181818181818,1,52,17,184.1156302959197,0.26136363636363635,2,9,0,0.5637041554524297,0.045454545454545456,1
310,2010,19.92014352933427,0.2857142857142857,0.1590909090909091,1,42,7,173.9800547516621,0.09090909090909091,1,3,0,0.5268149624866236,0.09090909090909091,1,0.7142857142857143,0.75,4,59,17,191.0199452483379,0.9204545454545454,5,10,1,1.493152733587444,0.42045454545454547,3
311,2010,20.363161307950953,0.38095238095238093,0.4090909090909091,3,49,9,177.19254334506584,0.36363636363636365,2,6,0,0.567982403514798,0.125,1,0.6190476190476191,0.48863636363636365,3,54,18,187.80745665493416,0.6477272727272727,4,11,0,1.106186532995624,0.23863636363636365,2
312,2010,23.06779810357421,0.47619047619047616,0.6363636363636364,4,42,7,180.47555729370356,0.6818181818181818,4,2,0,0.5712506191481965,0.13636363636363635,1,0.5238095238095238,0.19318181818181818,1,45,10,184.52444270629644,0.32954545454545453,2,4,0,1.5759428485791482,0.4659090909090909,3
313,2010,20.562947336406747,0.3333333333333333,0.2727272727272727,2,43,9,177.1503063485856,0.3522727272727273,2,4,0,0.5241231732806929,0.07954545454545454,1,0.6666666666666667,0.6136363636363636,4,55,17,187.8496936514144,0.6590909090909091,4,11,0,0.6748900268565159,0.07954545454545454,1
314,2010,20.40026471195281,0.2857142857142857,0.1590909090909091,1,46,7,175.86025290053448,0.2159090909090909,2,3,0,0.5780741296609946,0.14772727272727273,1,0.7142857142857143,0.75,4,51,16,189.13974709946552,0.7954545454545454,4,11,1,1.0899872621588345,0.22727272727272727,2
315,2010,25.27545260734505,0.2857142857142857,0.1590909090909091,1,1,0,166.23464998044582,0.022727272727272728,1,0,0,0,0.011363636363636364,1,0.7142857142857143,0.75,4,42,2,198.76535001955418,0.9886363636363636,5,0,0,0,0.011363636363636364,1
316,2010,20.78278429775428,0.47619047619047616,0.6363636363636364,4,44,10,180.8799374266719,0.7386363636363636,4,7,0,0.6896881348052363,0.18181818181818182,1,0.5238095238095238,0.19318181818181818,1,50,11,184.1200625733281,0.2727272727272727,2,4,0,0.5570986988029792,0.03409090909090909,1
317,2010,17.55044275505764,0.19047619047619047,0.06818181818181818,1,34,7,170.1604745144049,0.056818181818181816,1,6,0,1.1292637713841827,0.25,2,0.8095238095238095,0.9204545454545454,5,50,14,194.8395254855951,0.9545454545454546,5,8,0,1.116265558229329,0.25,2
318,2010,24.55512719605476,0.6666666666666666,0.875,5,32,9,182.08851518706817,0.8863636363636364,5,4,0,0.7180595280455669,0.19318181818181818,1,0.33333333333333337,0.056818181818181816,1,31,5,182.91148481293183,0.125,1,3,0,2.6376904152971887,0.6931818181818182,4
319,2010,20.995006663853488,0.2857142857142857,0.1590909090909091,1,39,7,176.18302698474776,0.25,2,2,0,0.28574080462151497,0.03409090909090909,1,0.7142857142857143,0.75,4,51,15,188.81697301525224,0.7613636363636364,4,3,0,0.8131549055957237,0.13636363636363635,1
