LGA_CODE16,Year,AvgFCTemp,rHist_AvgFCTemp,nAtRisk_FCHeat,nHighRisk_FCHeat
17200,2009,18.763438133344277,0.5833333333333334,49,19
17310,2009,16.296485588133145,0.75,62,20
17350,2009,17.181320003062908,0.875,68,29
17400,2009,16.38479343090106,0.6666666666666666,56,17
17420,2009,18.13853611701157,0.7083333333333334,56,30
17550,2009,19.944880987193503,0.7083333333333334,55,17
17620,2009,16.367766763475313,0.75,64,23
17640,2009,13.926306968829225,0.8333333333333334,66,32
17650,2009,14.961485686877827,0.75,64,19
17750,2009,16.666026935080865,0.875,69,28
17850,2009,14.010798746439296,0.6666666666666666,69,14
17900,2009,20.801810687065956,0.625,55,18
17950,2009,19.74581844633166,0.7083333333333334,57,21
18020,2009,17.620161335063116,0.75,62,19
18050,2009,18.671059385064545,0.5833333333333334,48,18
18100,2009,17.382774597365575,0.875,72,30
18200,2009,18.907041632159537,0.7916666666666666,55,30
18230,2009,17.493550706649696,0.7916666666666666,65,26
18250,2009,18.457084575744542,0.6666666666666666,50,21
18350,2009,14.71204135686109,0.7083333333333334,57,30
18400,2009,16.242272767179646,0.7083333333333334,56,34
18450,2009,16.737403697836903,0.625,50,23
18500,2009,18.67143538357462,0.5833333333333334,48,18
18710,2009,14.631354189019545,0.7916666666666666,71,29
19399,2009,21.01492766427669,0.6666666666666666,53,23
20110,2009,12.116772531345493,0.75,59,23
20260,2009,13.826673114457979,0.75,61,22
20570,2009,13.216482541401406,0.6666666666666666,59,21
20660,2009,15.63032201655108,0.5833333333333334,58,21
20740,2009,14.672011172281563,0.5,54,19
20830,2009,13.01305766520745,0.5833333333333334,56,19
20910,2009,15.678163930243024,0.5833333333333334,60,24
21010,2009,15.001070134744875,0.75,60,24
21110,2009,15.738064657580376,0.6666666666666666,59,23
21180,2009,15.542119024387793,0.625,58,22
21270,2009,16.745713918171322,0.7916666666666666,59,27
21370,2009,16.266312607650793,0.7083333333333334,60,26
21450,2009,14.597453405554988,0.5833333333333334,57,15
21610,2009,15.115487146704174,0.5833333333333334,55,18
21670,2009,15.098636408058347,0.75,63,21
21750,2009,13.790944321188213,0.5,54,20
21830,2009,13.992922771793532,0.5416666666666666,55,19
21890,2009,15.696220892545309,0.6666666666666666,57,21
22110,2009,13.505616006887944,0.75,61,20
22170,2009,15.149996347296742,0.5833333333333334,57,20
22250,2009,17.090524841388316,0.7916666666666666,60,27
22310,2009,15.693255394288952,0.5833333333333334,61,23
22410,2009,14.294974703658124,0.6666666666666666,55,23
22490,2009,14.044951935541148,0.5833333333333334,55,20
22620,2009,15.37603596652897,0.6666666666666666,63,23
22670,2009,15.373493217932044,0.5833333333333334,57,20
22750,2009,14.858002727039883,0.5416666666666666,52,21
22830,2009,15.99039514029068,0.7083333333333334,58,26
22910,2009,13.279237038875642,0.6666666666666666,63,21
22980,2009,16.307079435619602,0.8333333333333334,61,31
23110,2009,15.754006878807134,0.625,59,21
23190,2009,15.149929590217063,0.7916666666666666,64,22
23270,2009,14.805205905845733,0.625,57,23
23350,2009,15.240621077810257,0.7916666666666666,62,22
23430,2009,15.488024665190762,0.5833333333333334,58,22
23670,2009,14.958955232370403,0.5833333333333334,56,21
23810,2009,14.033806345642438,0.5833333333333334,57,20
23940,2009,16.25479404768614,0.75,61,25
24130,2009,13.224712412875817,0.625,61,24
24210,2009,15.283703531141162,0.5833333333333334,56,22
24250,2009,12.674117345888533,0.7916666666666666,62,25
24330,2009,15.897635142525598,0.6666666666666666,60,23
24410,2009,14.889109465969764,0.5833333333333334,55,20
24600,2009,16.076645954463597,0.75,62,24
24650,2009,14.920639608984136,0.5833333333333334,54,23
24780,2009,17.629307176111507,0.75,60,28
24850,2009,14.379138608685103,0.7083333333333334,65,24
24900,2009,16.554287025324808,0.7916666666666666,60,27
24970,2009,15.295674239548111,0.5833333333333334,57,22
25060,2009,15.819933492476,0.6666666666666666,60,22
25150,2009,13.257113092351863,0.6666666666666666,58,22
25250,2009,15.735713840102507,0.6666666666666666,60,22
25340,2009,14.710519418977722,0.5416666666666666,51,20
25430,2009,14.49577145168227,0.625,61,22
25490,2009,14.042008846140897,0.5833333333333334,55,20
25620,2009,13.477295967467034,0.6666666666666666,65,24
25710,2009,14.723139851060646,0.5833333333333334,59,22
25810,2009,15.146660966681301,0.7916666666666666,65,24
25900,2009,16.026131488811494,0.75,62,24
25990,2009,13.917836685223538,0.7083333333333334,61,22
26080,2009,15.008053660229471,0.4583333333333333,51,19
26170,2009,14.1644292416638,0.4583333333333333,55,16
26260,2009,14.035791471825078,0.7083333333333334,61,24
26350,2009,15.827716483645258,0.6666666666666666,61,24
26430,2009,14.984587786305859,0.7083333333333334,61,25
26490,2009,14.289524514707807,0.4583333333333333,51,18
26610,2009,17.55297358801513,0.7916666666666666,57,28
26670,2009,13.327744646492892,0.75,59,25
26700,2009,14.605728592509282,0.7916666666666666,62,24
26730,2009,14.300194019895718,0.5416666666666666,55,25
26810,2009,13.547522849701863,0.5833333333333334,57,18
26890,2009,15.357590242893735,0.7916666666666666,58,23
26980,2009,15.262451262914984,0.5833333333333334,56,21
27070,2009,14.578995575602752,0.625,61,22
27170,2009,15.844140180312618,0.7916666666666666,65,22
27260,2009,15.273498082201783,0.5833333333333334,57,21
27350,2009,16.05887586592813,0.75,61,23
27450,2009,12.9498246831003,0.5833333333333334,56,20
27630,2009,16.50860837922522,0.75,61,27
29399,2009,12.547972533964138,0.5833333333333334,54,21
30250,2009,27.166772217946534,0.5416666666666666,36,8
30300,2009,21.690653471036338,0.6666666666666666,58,14
30370,2009,21.656371323672484,0.6666666666666666,49,11
30410,2009,23.31275184856704,0.3333333333333333,31,11
30450,2009,24.09610185035289,0.3333333333333333,32,9
30760,2009,22.295029491553585,0.4166666666666667,43,10
30900,2009,24.236397891501873,0.25,14,6
31000,2009,20.837898391893486,0.625,52,12
31750,2009,23.222857964202166,0.5833333333333334,59,14
31820,2009,21.866124420949877,0.6666666666666666,56,7
31900,2009,23.985908635675116,0.3333333333333333,32,1
31950,2009,26.460331144071628,0.20833333333333334,29,8
32080,2009,23.592293428394914,0.4166666666666667,31,1
32250,2009,27.084328486821452,0.25,34,9
32260,2009,23.162586752355942,0.375,36,3
32270,2009,22.214846661891045,0.4583333333333333,38,8
32310,2009,23.080848651389577,0.2916666666666667,23,6
32330,2009,19.60227616208875,0.5833333333333334,48,9
32450,2009,24.747229626733983,0.25,25,8
32500,2009,26.279003271338084,0.5,34,8
32600,2009,26.31587353209929,0.20833333333333334,32,13
32750,2009,24.221770807161743,0.25,24,7
32770,2009,26.49111146534961,0.20833333333333334,31,7
32810,2009,24.283784850656193,0.5,25,3
33100,2009,24.318546330765525,0.20833333333333334,30,6
33200,2009,23.524574271293552,0.25,29,10
33220,2009,21.64080226258058,0.7083333333333334,56,7
33360,2009,22.445981833379584,0.7083333333333334,56,6
33430,2009,20.66038997989813,0.75,55,16
33610,2009,20.638794516945552,0.8333333333333334,63,19
33620,2009,20.510301763635812,0.625,56,10
33800,2009,23.43714685897307,0.2916666666666667,32,2
33830,2009,26.056028290317506,0.5833333333333334,24,4
33960,2009,20.234086890090015,0.5416666666666666,51,14
33980,2009,22.987460857711447,0.4166666666666667,32,4
34420,2009,27.216633535411283,0.4583333333333333,40,9
34530,2009,22.652933819816557,0.4583333333333333,43,2
34570,2009,25.868745251224492,0.4583333333333333,37,5
34580,2009,19.33545086872702,0.625,54,13
34590,2009,20.60366950508668,0.625,51,16
34710,2009,23.937285210988314,0.3333333333333333,24,11
34770,2009,22.330353663718885,0.375,37,3
34800,2009,25.171565006530468,0.16666666666666666,30,10
34830,2009,27.44883270002394,0.625,38,5
34860,2009,20.93301900513472,0.75,56,12
34880,2009,25.059799944864583,0.3333333333333333,24,7
35010,2009,20.47352159545848,0.625,54,13
35250,2009,26.73516878101926,0.375,43,7
35300,2009,24.868663717296045,0.20833333333333334,24,7
35600,2009,21.610928177996875,0.5833333333333334,55,13
35670,2009,27.339164463461287,0.625,40,7
35740,2009,21.196857467742838,0.75,62,8
35760,2009,20.806327090085794,0.5833333333333334,48,9
35780,2009,27.467187876244143,0.5,45,2
35790,2009,23.55535781546817,0.3333333333333333,27,2
35800,2009,22.291769269394564,0.625,62,12
36070,2009,27.140639964848376,0.4583333333333333,39,10
36150,2009,23.43512410594994,0.5,51,12
36250,2009,21.370866531868526,0.7083333333333334,59,8
36300,2009,24.546111807757885,0.16666666666666666,28,7
36370,2009,22.810495073828,0.5416666666666666,49,7
36510,2009,19.354613616113397,0.5416666666666666,49,15
36580,2009,19.612646178186772,0.625,53,10
36630,2009,19.38475389625011,0.5833333333333334,47,9
36660,2009,17.320353834795434,0.7083333333333334,56,18
36720,2009,20.473183489499046,0.7083333333333334,60,11
36820,2009,21.30432229564617,0.375,14,3
36910,2009,19.18604215751978,0.7083333333333334,57,17
36950,2009,27.489639478187062,0.5,45,1
36960,2009,27.810497419801504,0.5833333333333334,40,2
37010,2009,23.654354980547154,0.3333333333333333,25,2
37300,2009,27.4764831542969,0.5416666666666666,38,8
37310,2009,20.626768237009202,0.7083333333333334,55,17
37340,2009,23.360963489584748,0.375,30,3
37400,2009,24.392197182080537,0.25,26,9
37550,2009,22.805701504219087,0.5833333333333334,42,8
37570,2009,25.298044821334237,0.625,26,0
37600,2009,24.20091837138348,0.5,32,1
40070,2009,17.740216025914247,0.75,58,25
40120,2009,15.319897543894111,0.7916666666666666,65,27
40220,2009,16.243741259836185,0.625,57,26
40250,2009,21.03180879068703,0.625,57,20
40310,2009,15.632107173090123,0.7916666666666666,59,26
40430,2009,17.3564435974376,0.75,52,24
40520,2009,17.744833062762684,0.875,59,23
40700,2009,16.80625784560427,0.75,60,28
40910,2009,17.073904183629455,0.75,59,28
41010,2009,18.27092678416267,0.8333333333333334,52,27
41060,2009,17.663980282659413,0.75,56,26
41140,2009,15.86754928259818,0.6666666666666666,57,25
41190,2009,17.512906810682125,0.7083333333333334,54,29
41330,2009,21.397043501514297,0.6666666666666666,61,20
41560,2009,17.41825095970338,0.7916666666666666,52,24
41750,2009,17.650856509274014,0.6666666666666666,52,28
41830,2009,18.52306952503039,0.8333333333333334,58,23
41960,2009,17.744803702994584,0.7916666666666666,52,24
42030,2009,17.21990049032317,0.75,56,26
42110,2009,16.202564979967196,0.7083333333333334,55,26
42250,2009,14.43699148109515,0.625,55,25
42600,2009,17.485491016466337,0.75,56,26
42750,2009,15.889077035694923,0.875,60,25
43080,2009,16.936630469519805,0.7916666666666666,61,26
43220,2009,17.905455490334404,0.7083333333333334,58,26
43360,2009,15.425387708781528,0.625,57,28
43650,2009,16.482141934473027,0.75,57,26
43710,2009,16.77005269756057,0.7083333333333334,54,25
43790,2009,17.436375702815525,0.875,60,26
43920,2009,17.44291482950141,0.75,53,25
44000,2009,19.90052849119658,0.625,55,24
44060,2009,17.297151689986677,0.75,56,26
44210,2009,17.09425535518422,0.75,62,25
44340,2009,16.569706564733444,0.75,61,28
44550,2009,15.593619279502201,0.7916666666666666,66,26
44620,2009,14.438476042464792,0.6666666666666666,54,25
44830,2009,17.488701552313394,0.7916666666666666,57,25
45040,2009,16.758526608552028,0.75,62,24
45090,2009,15.089451547763128,0.7083333333333334,56,26
45120,2009,16.20797483878441,0.75,56,23
45290,2009,17.616138079721647,0.75,59,26
45340,2009,16.49156749999688,0.75,59,29
45400,2009,16.917957457129486,0.8333333333333334,57,26
45540,2009,16.354971771922024,0.7083333333333334,56,26
45680,2009,17.117618018021336,0.75,57,27
45890,2009,17.67490793286939,0.75,58,25
46090,2009,19.248100934412395,0.8333333333333334,57,23
46300,2009,16.55047482431753,0.625,53,25
46450,2009,17.865230513700894,0.75,55,24
46510,2009,17.76984581032846,0.75,58,25
46670,2009,17.97232276919771,0.875,59,26
46860,2009,14.969712099637082,0.625,57,25
46970,2009,20.962906589410096,0.75,59,25
47140,2009,17.61797941412829,0.75,58,25
47290,2009,16.61171294729392,0.75,59,26
47490,2009,18.53436038722732,0.7916666666666666,56,29
47630,2009,15.823210011892131,0.7083333333333334,58,28
47700,2009,16.69239010222972,0.75,60,27
47800,2009,16.34344615005468,0.6666666666666666,59,26
47910,2009,16.99908873708282,0.75,55,28
47980,2009,17.59377157590162,0.75,58,26
48050,2009,15.555696752626615,0.625,57,25
48130,2009,16.99693899528214,0.7083333333333334,54,25
48260,2009,17.743681107808477,0.75,58,26
48340,2009,14.655642249322925,0.625,54,25
48410,2009,17.64684491124873,0.75,55,26
48540,2009,18.39336156681794,0.7083333333333334,50,24
48640,2009,18.120688169949688,0.625,52,28
48750,2009,15.414317993268586,0.75,58,26
48830,2009,17.177786089949425,0.7916666666666666,59,28
49399,2009,21.12999553451801,0.75,58,24
50080,2009,15.853899222204143,0.3333333333333333,50,15
50210,2009,17.533665088594795,0.5416666666666666,58,16
50250,2009,25.61835114531323,0.25,58,18
50280,2009,16.26951079564553,0.375,55,15
50350,2009,19.00315069025511,0.5,52,18
50420,2009,18.951433577276273,0.5,54,17
50490,2009,19.05097843522897,0.5416666666666666,56,19
50560,2009,17.30595471313454,0.5,56,16
50630,2009,16.11151262478113,0.4583333333333333,52,14
50770,2009,15.434184273015973,0.375,53,15
50840,2009,15.327968330742568,0.4583333333333333,55,15
50910,2009,17.161950523263393,0.5,56,14
50980,2009,27.5456871829621,0.5833333333333334,51,16
51080,2009,15.639190016788989,0.20833333333333334,54,16
51120,2009,17.924437952133495,0.4583333333333333,53,17
51190,2009,17.181511337789782,0.4583333333333333,46,16
51260,2009,16.628037411709368,0.5,49,16
51310,2009,18.955811680506372,0.5,58,17
51330,2009,19.09561900374009,0.5416666666666666,58,19
51400,2009,16.91769475251029,0.5,49,17
51470,2009,20.267621657293155,0.5416666666666666,61,20
51540,2009,24.20004472601906,0.5416666666666666,63,25
51610,2009,20.775585615471634,0.4583333333333333,58,23
51680,2009,18.380392090915013,0.5,63,17
51750,2009,18.980242768379128,0.5,57,16
51820,2009,18.927230769967395,0.5416666666666666,52,18
51890,2009,15.71730806748958,0.375,47,15
51960,2009,18.351682822197077,0.5833333333333334,64,17
52030,2009,19.799051439925435,0.5416666666666666,64,21
52100,2009,17.334526016873205,0.4583333333333333,53,17
52170,2009,18.955753476652394,0.5,54,16
52240,2009,15.320278264888357,0.20833333333333334,50,14
52310,2009,16.61377807235066,0.5,57,17
52380,2009,22.52828354851842,0.5416666666666666,56,27
52450,2009,18.129084920434114,0.5,56,15
52520,2009,19.680094772658954,0.5,58,25
52590,2009,19.17692686760264,0.5416666666666666,66,15
52660,2009,16.45404752803177,0.5,48,17
52730,2009,15.566695679703813,0.20833333333333334,55,14
52800,2009,27.766673766750202,0.625,53,17
52870,2009,15.814481111952714,0.5,50,17
52940,2009,18.63933120908804,0.5416666666666666,58,18
53010,2009,16.490168705784203,0.375,51,16
53080,2009,17.700423741503954,0.4583333333333333,62,22
53150,2009,18.96495315375396,0.5,53,16
53220,2009,26.908333404750064,0.6666666666666666,63,17
53290,2009,16.892042525173874,0.4166666666666667,59,22
53360,2009,25.054799827157655,0.5833333333333334,59,17
53430,2009,18.952780925084486,0.5,54,17
53570,2009,18.823082440520004,0.5,57,13
53640,2009,15.80852885262608,0.2916666666666667,54,17
53710,2009,18.70233526275788,0.5416666666666666,59,18
53780,2009,18.834643990046377,0.5416666666666666,59,18
53800,2009,20.993907491148352,0.5,61,24
53920,2009,27.63582201722552,0.75,56,20
53990,2009,16.800721899777255,0.5,50,15
54060,2009,20.61776111485209,0.4583333333333333,61,21
54130,2009,16.17594788482746,0.375,51,18
54170,2009,18.84997894731288,0.4583333333333333,53,17
54200,2009,17.750520513808905,0.5416666666666666,60,16
54280,2009,18.932106884686313,0.5416666666666666,66,25
54310,2009,26.85924775437135,0.3333333333333333,51,13
54340,2009,16.04113411486966,0.3333333333333333,51,17
54410,2009,18.133751791338003,0.4583333333333333,53,16
54480,2009,16.070985490430722,0.3333333333333333,55,18
54550,2009,15.470133973800984,0.2916666666666667,53,17
54620,2009,17.258240835154314,0.375,56,19
54690,2009,19.194148657950652,0.4583333333333333,56,20
54760,2009,16.996366611980424,0.375,53,18
54830,2009,18.92791875780447,0.5416666666666666,52,17
54900,2009,16.5588034906514,0.375,55,18
54970,2009,21.355444465761334,0.5833333333333334,66,18
55040,2009,21.464878333023165,0.5416666666666666,64,25
55110,2009,18.498197543784382,0.4583333333333333,48,15
55180,2009,15.407908325325966,0.25,56,15
55250,2009,23.898541998863237,0.5,60,30
55320,2009,18.97284546976222,0.5416666666666666,57,19
55390,2009,20.108577373623863,0.5416666666666666,67,22
55460,2009,18.345200647740345,0.4166666666666667,55,16
55530,2009,20.65146407101254,0.5,64,25
55600,2009,19.26364484715137,0.5416666666666666,64,20
55670,2009,20.75508967482882,0.5,63,25
55740,2009,18.9596267089452,0.5,55,16
55810,2009,21.74194881524127,0.5416666666666666,55,32
55880,2009,19.58657337557781,0.4166666666666667,58,24
55950,2009,18.965447499273576,0.4166666666666667,57,21
56090,2009,17.652887751631553,0.5416666666666666,56,17
56160,2009,22.970076205632477,0.625,62,25
56230,2009,17.383914323375663,0.4583333333333333,51,16
56300,2009,15.957799049272943,0.4166666666666667,53,16
56370,2009,17.82689540082628,0.375,57,19
56460,2009,16.413514752379847,0.5,55,16
56580,2009,18.97716955420091,0.5,57,17
56620,2009,24.001133012608324,0.5833333333333334,59,20
56730,2009,17.94631669423608,0.5416666666666666,58,17
56790,2009,21.2322379569485,0.5416666666666666,65,26
56860,2009,18.82444850550073,0.4166666666666667,55,18
56930,2009,18.95575344072631,0.5,54,16
57000,2009,20.490848891416658,0.4583333333333333,57,28
57080,2009,18.960659274009824,0.5,57,18
57140,2009,16.987490622719687,0.5,55,17
57210,2009,15.332596583562363,0.20833333333333334,55,14
57280,2009,27.287916707339374,0.5,57,15
57350,2009,17.69142269099209,0.4583333333333333,53,16
57420,2009,16.708613033980555,0.5,52,19
57490,2009,18.830369701777435,0.5416666666666666,52,16
57630,2009,21.301497729265538,0.5416666666666666,56,26
57700,2009,17.773134996139852,0.5416666666666666,57,17
57770,2009,22.66957898205276,0.5416666666666666,63,28
57840,2009,19.054829123575413,0.5,58,17
57910,2009,18.887430009450014,0.5,53,17
57980,2009,18.977125923274333,0.5,59,17
58050,2009,18.389595685919687,0.5,59,15
58190,2009,18.111615611684254,0.4583333333333333,54,16
58260,2009,20.32718020399957,0.5416666666666666,62,23
58330,2009,18.05797303367969,0.5416666666666666,58,18
58400,2009,18.623402136033544,0.4583333333333333,56,17
58470,2009,24.75080676307419,0.5833333333333334,61,35
58510,2009,19.072195300010804,0.5,57,18
58540,2009,18.71889884455565,0.5416666666666666,63,18
58570,2009,18.92149074404209,0.5,57,18
58610,2009,16.326397034689183,0.4583333333333333,55,16
58680,2009,16.410660943196948,0.5416666666666666,57,18
58760,2009,18.74135672213282,0.4583333333333333,54,16
58820,2009,17.140323492598878,0.4583333333333333,51,16
58890,2009,15.805997038152949,0.375,50,15
59030,2009,18.7103291845281,0.3333333333333333,58,20
59100,2009,16.77716799025259,0.4583333333333333,52,17
59170,2009,15.965517000078348,0.4583333333333333,52,16
59250,2009,23.717340039798678,0.625,70,20
59310,2009,19.083574478022054,0.5416666666666666,59,18
59320,2009,16.10038245581602,0.4166666666666667,53,16
59330,2009,18.546756336868643,0.4583333333333333,57,16
59340,2009,27.248437903025405,0.625,39,18
59350,2009,21.414778884877915,0.5833333333333334,56,29
59360,2009,18.478824224083205,0.3333333333333333,59,21
59370,2009,17.524967802262378,0.5416666666666666,56,15
60210,2009,11.826983451271719,0.5833333333333334,46,17
60410,2009,12.2900409692975,0.4166666666666667,50,13
60610,2009,11.22262398306638,0.75,57,13
60810,2009,11.42722594322229,0.7916666666666666,58,15
61010,2009,8.457656979903721,0.5416666666666666,50,17
61210,2009,12.47310321147312,0.5,47,15
61410,2009,12.753294295603286,0.375,50,13
61510,2009,9.811917448666412,0.4166666666666667,54,17
61610,2009,12.857768940762304,0.7083333333333334,60,11
61810,2009,12.703893293501588,0.5416666666666666,49,11
62010,2009,14.135663151577742,0.5416666666666666,43,14
62210,2009,13.043799264616762,0.5833333333333334,50,9
62410,2009,12.143879955904946,0.5416666666666666,43,18
62610,2009,10.51477570641429,0.3333333333333333,51,14
62810,2009,11.129692328057885,0.3333333333333333,49,14
63010,2009,10.508880866757817,0.3333333333333333,50,13
63210,2009,10.414855731942069,0.7083333333333334,56,14
63410,2009,13.64963413036034,0.5416666666666666,48,18
63610,2009,11.644333949317678,0.25,47,10
63810,2009,12.680620330470072,0.7083333333333334,59,8
64010,2009,11.148590245036642,0.75,58,12
64210,2009,9.774297990736377,0.7083333333333334,55,15
64610,2009,10.983569761804528,0.75,54,15
64810,2009,12.343021157669702,0.4166666666666667,49,14
65010,2009,10.847340792412428,0.5,51,17
65210,2009,12.311178316482138,0.375,44,11
65410,2009,10.670296283984843,0.5833333333333334,52,15
65610,2009,10.567301408436206,0.4166666666666667,48,15
65810,2009,12.586607341447932,0.6666666666666666,55,8
70200,2009,22.001158671632226,0.7083333333333334,60,18
70420,2009,25.63115825783719,0.4583333333333333,21,9
70540,2009,27.835983635628086,0.5416666666666666,39,6
70620,2009,24.897885901307426,0.625,52,6
70700,2009,27.746171011336887,0.6666666666666666,52,8
71000,2009,28.00910203358901,0.5416666666666666,40,4
71300,2009,26.85052474426899,0.375,18,3
72200,2009,27.379515397058796,0.5416666666666666,54,18
72300,2009,28.053952082542548,0.7083333333333334,50,3
72330,2009,23.09079330163461,0.625,55,21
72800,2009,28.06370700156854,0.625,40,4
73600,2009,26.883259474088092,0.4583333333333333,28,9
74050,2009,27.816797925348176,0.5416666666666666,32,2
74550,2009,27.16138683345222,0.5833333333333334,41,16
74560,2009,27.926438291105523,0.5416666666666666,39,4
74660,2009,27.834449867353072,0.5416666666666666,41,11
74680,2009,27.369509110385447,0.5416666666666666,44,18
79399,2009,27.872775154897635,0.7083333333333334,57,9
89399,2009,12.465461294498455,0.8333333333333334,68,28
10050,2010,15.546192130293349,0.3333333333333333,45,16
10130,2010,13.577230045832192,0.2916666666666667,41,9
10250,2010,19.825028629825557,0.5,47,8
10300,2010,17.422745556288657,0.041666666666666664,40,10
10470,2010,13.130903757600224,0.20833333333333334,46,9
10550,2010,14.22876718538776,0.4166666666666667,54,20
10600,2010,16.488397395672063,0.3333333333333333,43,13
10650,2010,16.090312406073703,0.25,44,15
10750,2010,17.914713438855472,0.2916666666666667,55,13
10800,2010,16.76924024178865,0.16666666666666666,39,11
10850,2010,12.984330764076079,0.20833333333333334,46,10
10900,2010,14.936263125267349,0.2916666666666667,48,10
10950,2010,18.239492942882745,0.08333333333333333,27,6
11100,2010,18.565537252491485,0.375,49,15
11150,2010,19.658271676097844,0.041666666666666664,22,3
11200,2010,19.46003678224676,0.041666666666666664,21,3
11250,2010,17.689493752913943,0.041666666666666664,33,7
11300,2010,18.30643313861875,0.4166666666666667,54,16
11350,2010,19.722844138863987,0.375,45,8
11400,2010,14.95093909857209,0.20833333333333334,39,10
11450,2010,17.35604570743323,0.4166666666666667,54,12
11500,2010,17.168624081411604,0.4166666666666667,52,13
11520,2010,18.406043352492887,0.4166666666666667,52,17
11570,2010,18.11871582539116,0.375,53,15
11600,2010,17.375199095945664,0.08333333333333333,34,9
11650,2010,17.407535994542805,0.25,60,13
11700,2010,18.66206116725322,0.041666666666666664,32,8
11720,2010,17.12505274500176,0.25,54,13
11730,2010,17.934987094508475,0.2916666666666667,39,9
11750,2010,18.090590002061177,0.041666666666666664,32,5
11800,2010,18.066329004738037,0.2916666666666667,45,13
12000,2010,16.16044673132775,0.16666666666666666,45,12
12150,2010,18.331676446656672,0.041666666666666664,26,2
12350,2010,15.317974212735086,0.20833333333333334,40,11
12380,2010,18.149898322375684,0.4166666666666667,56,17
12700,2010,17.12432957185459,0.25,50,9
12730,2010,16.50907106278593,0.125,42,13
12750,2010,14.868148314238422,0.375,53,23
12850,2010,17.871038811990672,0.2916666666666667,54,14
12870,2010,16.243394374163604,0.25,46,14
12900,2010,16.797922715843246,0.16666666666666666,39,10
12930,2010,18.17688978338897,0.375,56,16
12950,2010,17.083431983764665,0.16666666666666666,29,7
13010,2010,14.029854543486698,0.20833333333333334,40,8
13310,2010,13.178210561967477,0.2916666666666667,45,11
13340,2010,15.027835088029311,0.2916666666666667,46,16
13450,2010,17.119716599644878,0.16666666666666666,46,10
13510,2010,14.798202564396382,0.20833333333333334,42,14
13550,2010,17.691155261673966,0.125,30,6
13660,2010,17.73500737320276,0.20833333333333334,34,6
13800,2010,16.77765681468054,0.2916666666666667,53,13
13850,2010,17.07693390814359,0.041666666666666664,34,10
13910,2010,14.69058002097763,0.20833333333333334,42,12
14000,2010,17.448410084394578,0.2916666666666667,55,14
14100,2010,18.37007433192372,0.375,52,18
14170,2010,18.401204079797836,0.375,52,16
14200,2010,17.05965399555385,0.20833333333333334,36,7
14300,2010,15.29714032592036,0.16666666666666666,44,12
14350,2010,17.75538563046555,0.4166666666666667,47,14
14400,2010,16.346692254771938,0.4166666666666667,50,16
14500,2010,17.773420138718347,0.2916666666666667,54,14
14550,2010,18.21282537530548,0.125,32,7
14600,2010,17.31961422849907,0.125,33,7
14650,2010,17.940243551829102,0.25,59,17
14700,2010,18.258579301180923,0.375,53,16
14750,2010,17.04230592389886,0.16666666666666666,46,10
14850,2010,19.40744936368238,0.375,44,9
14870,2010,13.605181467701524,0.20833333333333334,43,9
14900,2010,17.628742242114605,0.375,53,13
14920,2010,16.344069478364855,0.25,37,8
14950,2010,16.073921126555916,0.20833333333333334,47,14
15050,2010,18.252570330851714,0.4166666666666667,54,13
15240,2010,17.31350074630895,0.375,50,14
15270,2010,14.726784833996529,0.20833333333333334,37,8
15300,2010,19.354304912951726,0.08333333333333333,25,6
15350,2010,18.34852975100689,0.2916666666666667,52,13
15520,2010,16.425012137013667,0.08333333333333333,42,12
15560,2010,16.703510310164067,0.125,42,11
15650,2010,16.242036951078138,0.20833333333333334,39,7
15700,2010,18.152481206179907,0.3333333333333333,47,13
15750,2010,18.323406178978836,0.125,24,5
15800,2010,16.734339204537758,0.16666666666666666,43,11
15850,2010,17.634756460877735,0.125,30,9
15900,2010,18.553327098937903,0.4583333333333333,57,17
15950,2010,18.35594098110723,0.2916666666666667,52,13
15990,2010,17.882365101004314,0.25,54,14
16100,2010,11.972899974308346,0.20833333333333334,45,10
16150,2010,12.491585921924825,0.20833333333333334,43,8
16200,2010,17.15435600089013,0.16666666666666666,35,9
16260,2010,18.096761991634775,0.4166666666666667,58,18
16350,2010,17.763808498194788,0.2916666666666667,54,12
16380,2010,17.248323531673392,0.4166666666666667,50,14
16400,2010,18.661829761936257,0.5,58,17
16490,2010,12.450345959251575,0.3333333333333333,47,13
16550,2010,18.45067392244733,0.3333333333333333,52,15
16610,2010,19.47140324932257,0.2916666666666667,38,9
16650,2010,18.39609125085075,0.375,53,17
16700,2010,18.154485598002413,0.4166666666666667,53,16
16900,2010,16.871428854498156,0.4166666666666667,51,16
16950,2010,15.597433741901028,0.375,50,17
17000,2010,16.598678989055234,0.25,46,8
17040,2010,10.621535993816513,0.3333333333333333,53,17
17080,2010,11.731494685660493,0.2916666666666667,41,14
17100,2010,18.295986056001237,0.4166666666666667,56,15
17150,2010,17.67717068815886,0.375,51,16
17200,2010,18.475947156344393,0.2916666666666667,51,15
17310,2010,15.41090388686895,0.3333333333333333,35,6
17350,2010,15.908290558247135,0.16666666666666666,42,10
17400,2010,15.58128329456262,0.125,32,5
17420,2010,17.64893448752901,0.2916666666666667,55,14
17550,2010,19.53013702353388,0.2916666666666667,40,8
17620,2010,15.435749956450042,0.20833333333333334,39,6
17640,2010,13.116406013837015,0.25,44,11
17650,2010,14.168918481795764,0.2916666666666667,35,6
