LGA_CODE16,Year,AvgTemp,rHist_tHeatAvg,rSpat_rHist_tHeatAvg,cSpat_rHist_tHeatAvg,nAtRisk_tHeat,nHighRisk_tHeat,rHist_tHeat,rSpat_rHist_tHeat,cSpat_rHist_tHeat,nHW_EHF,nSHW_EHF,EHFAvg,rSpat_EHFAvg,cSpat_EHFAvg,rHist_tColdAvg,rSpat_rHist_tColdAvg,cSpat_rHist_tColdAvg,nAtRisk_tCold,nHighRisk_tCold,rHist_tCold,rSpat_rHist_tCold,cSpat_rHist_tCold,nCW_ECF,nSCW_ECF,ECFAvg,rSpat_ECFAvg,cSpat_ECFAvg
50980,2007,27.016566675003283,0.42857142857142855,0.28125,2,60,20,178.35119280406727,0.15808823529411764,1,13,0,0.17884966150052628,0.003676470588235294,1,0.5714285714285714,0.6856617647058824,4,67,32,186.64880719593273,0.84375,5,31,4,3.9930855246546417,0.7279411764705882,4
51080,2007,15.738422836832815,0.5238095238095238,0.35661764705882354,2,53,19,181.06022682831443,0.27941176470588236,2,12,5,13.473990827879026,0.7830882352941176,4,0.47619047619047616,0.5790441176470589,3,39,8,183.93977317168557,0.7224264705882353,4,1,0,0.359291809360418,0.051470588235294115,1
51120,2007,17.89914051437216,0.38095238095238093,0.21507352941176472,2,55,20,181.20792595489505,0.29044117647058826,2,13,5,11.524204651055658,0.6746323529411765,4,0.6190476190476191,0.7224264705882353,4,43,10,183.79207404510495,0.7113970588235294,4,2,0,1.011001600913941,0.15808823529411764,1
51190,2007,16.973499023424452,0.2857142857142857,0.11397058823529412,1,48,18,178.36983444140267,0.15992647058823528,1,16,6,11.610338069537995,0.6764705882352942,4,0.7142857142857143,0.8584558823529411,5,40,10,186.63016555859733,0.8419117647058824,5,1,0,1.59753414796847,0.28308823529411764,2
51260,2007,16.50612505462073,0.3333333333333333,0.14522058823529413,1,48,17,178.31834180680485,0.15625,1,14,6,13.130979602412467,0.7720588235294118,4,0.6666666666666667,0.7886029411764706,4,39,9,186.68165819319515,0.8455882352941176,5,2,0,0.6589982861296626,0.08088235294117647,1
51310,2007,18.706574208769098,0.23809523809523808,0.034926470588235295,1,43,21,175.35119280406727,0.0661764705882353,1,17,7,16.55467330154823,0.8841911764705882,5,0.7619047619047619,0.8897058823529411,5,44,10,189.64880719593273,0.9356617647058824,5,3,0,1.05507608962071,0.1636029411764706,1
51330,2007,18.579547444435033,0.19047619047619047,0.003676470588235294,1,43,20,174.65441272324338,0.051470588235294115,1,16,7,15.697246850797175,0.8621323529411765,5,0.8095238095238095,0.96875,5,45,10,190.34558727675662,0.9503676470588235,5,2,0,0.6979462190164069,0.09375,1
51400,2007,16.700026328106464,0.3333333333333333,0.14522058823529413,1,47,17,178.38860643983836,0.16176470588235295,1,14,6,13.652993729136817,0.7867647058823529,4,0.6666666666666667,0.7886029411764706,4,43,12,186.61139356016164,0.8400735294117647,5,2,0,0.6813173022146111,0.0900735294117647,1
51470,2007,19.93335954228494,0.3333333333333333,0.14522058823529413,1,45,21,179.50527962456002,0.19669117647058823,1,14,6,11.37224108562723,0.6691176470588235,4,0.6666666666666667,0.7886029411764706,4,36,8,185.49472037543998,0.8051470588235294,5,1,0,0.331298722904205,0.04411764705882353,1
51540,2007,24.199963448145642,0.5714285714285714,0.42463235294117646,3,65,21,184.10089949159172,0.4117647058823529,3,18,7,5.63347417172984,0.4172794117647059,3,0.4285714285714286,0.5036764705882353,3,46,12,180.89910050840828,0.5900735294117647,3,9,1,2.2038178055711075,0.40441176470588236,3
51610,2007,20.545973631453858,0.47619047619047616,0.3180147058823529,2,45,16,181.38365271802894,0.2977941176470588,2,10,5,15.117149623035495,0.8363970588235294,5,0.5238095238095238,0.6470588235294118,4,32,4,183.61634728197106,0.7040441176470589,4,0,0,0,0.001838235294117647,1
51680,2007,18.00783638496923,0.23809523809523808,0.034926470588235295,1,47,18,175.11901968452614,0.05698529411764706,1,16,7,19.305554488266104,0.9522058823529411,5,0.7619047619047619,0.8897058823529411,5,43,8,189.88098031547386,0.9448529411764706,5,2,0,0.3721030766037971,0.05330882352941176,1
51750,2007,18.693753552763447,0.23809523809523808,0.034926470588235295,1,43,21,175.32147047321078,0.06433823529411764,1,17,7,16.197843701069726,0.8768382352941176,5,0.7619047619047619,0.8897058823529411,5,43,10,189.67852952678922,0.9375,5,3,0,0.9989572963972937,0.15257352941176472,1
51820,2007,18.489967787755695,0.19047619047619047,0.003676470588235294,1,43,20,174.46604093338547,0.034926470588235295,1,16,7,15.961639368809482,0.8658088235294118,5,0.8095238095238095,0.96875,5,42,13,190.53395906661453,0.9669117647058824,5,2,0,1.4361532075357941,0.23529411764705882,2
51890,2007,15.401279485613525,0.19047619047619047,0.003676470588235294,1,50,18,173.8644244557424,0.022058823529411766,1,13,4,12.312179093848629,0.7279411764705882,4,0.8095238095238095,0.96875,5,51,17,191.1355755442576,0.9797794117647058,5,6,0,0.6803609149292581,0.08823529411764706,1
51960,2007,18.502211966523788,0.7142857142857143,0.5661764705882353,3,61,26,184.84043801329682,0.43566176470588236,3,19,5,8.003757271296315,0.5422794117647058,3,0.2857142857142857,0.4025735294117647,3,39,6,180.15956198670318,0.5661764705882353,3,1,0,0.798979663388328,0.10845588235294118,1
52030,2007,19.457708685692058,0.3333333333333333,0.14522058823529413,1,47,19,178.9319515056707,0.1875,1,15,8,13.755426233224169,0.7922794117647058,4,0.6666666666666667,0.7886029411764706,4,36,8,186.0680484943293,0.8143382352941176,5,1,0,0.217437929670581,0.02389705882352941,1
52100,2007,17.321273654112478,0.47619047619047616,0.3180147058823529,2,56,19,181.52835353930388,0.30514705882352944,2,14,4,10.645073488285,0.6397058823529411,4,0.5238095238095238,0.6470588235294118,4,39,8,183.47164646069612,0.6966911764705882,4,3,0,0.49000023489902234,0.0625,1
52170,2007,18.722465787521795,0.23809523809523808,0.034926470588235295,1,42,20,175.85529917872506,0.07720588235294118,1,15,7,18.3506104913995,0.9301470588235294,5,0.7619047619047619,0.8897058823529411,5,43,9,189.14470082127494,0.9246323529411765,5,3,0,0.9111034813943213,0.13051470588235295,1
52240,2007,15.467238092749099,0.47619047619047616,0.3180147058823529,2,48,21,180.1482205709816,0.23161764705882354,2,16,5,12.068358290699159,0.7058823529411765,4,0.5238095238095238,0.6470588235294118,4,38,9,184.8517794290184,0.7702205882352942,4,1,0,0.21009578704195,0.022058823529411766,1
52310,2007,16.483746888294625,0.38095238095238093,0.21507352941176472,2,56,18,180.1076782688046,0.2261029411764706,2,16,5,10.637399984200936,0.6378676470588235,4,0.6190476190476191,0.7224264705882353,4,44,10,184.8923217311954,0.7757352941176471,4,1,0,0.97000307314766,0.14338235294117646,1
52380,2007,22.473034641187503,0.5714285714285714,0.42463235294117646,3,58,28,183.2783209490288,0.375,2,23,5,7.341738706108312,0.5073529411764706,3,0.4285714285714286,0.5036764705882353,3,33,12,181.7216790509712,0.6268382352941176,4,6,0,2.1990728369706893,0.4007352941176471,3
52450,2007,17.867283981936442,0.2857142857142857,0.11397058823529412,1,53,18,177.93964281058533,0.14522058823529413,1,14,6,11.469299551643196,0.6727941176470589,4,0.7142857142857143,0.8584558823529411,5,45,10,187.06035718941467,0.8566176470588235,5,2,0,1.920849601199015,0.3474264705882353,2
52520,2007,19.469566355666085,0.38095238095238093,0.21507352941176472,2,57,20,180.71594316256028,0.26286764705882354,2,14,7,15.576358893763114,0.8566176470588235,5,0.6190476190476191,0.7224264705882353,4,34,9,184.28405683743972,0.7389705882352942,4,0,0,0,0.001838235294117647,1
52590,2007,18.799050008434158,0.19047619047619047,0.003676470588235294,1,39,25,175.62286533698344,0.06985294117647059,1,15,7,17.90954660380464,0.9136029411764706,5,0.8095238095238095,0.96875,5,41,6,189.37713466301656,0.9319852941176471,5,3,0,0.6327176217320164,0.07536764705882353,1
52660,2007,16.188920868586198,0.23809523809523808,0.034926470588235295,1,49,18,176.88058923217312,0.11029411764705882,1,14,6,12.239193195586301,0.7224264705882353,4,0.7619047619047619,0.8897058823529411,5,47,11,188.11941076782688,0.8915441176470589,5,3,0,0.4023689266312987,0.05514705882352941,1
52730,2007,15.73747690997713,0.5714285714285714,0.42463235294117646,3,44,18,180.42419502020596,0.24816176470588236,2,12,6,16.21111820721642,0.8786764705882353,5,0.4285714285714286,0.5036764705882353,3,40,7,184.57580497979404,0.7536764705882353,4,1,0,0.769807505245414,0.10477941176470588,1
52800,2007,27.29248477792089,0.38095238095238093,0.21507352941176472,2,61,19,181.28848911484812,0.29411764705882354,2,15,0,0.38954764985880763,0.014705882352941176,1,0.6190476190476191,0.7224264705882353,4,65,31,183.71151088515188,0.7077205882352942,4,31,4,4.431219373340106,0.7738970588235294,4
52870,2007,15.552395770614593,0.23809523809523808,0.034926470588235295,1,50,19,176.83548429148743,0.10661764705882353,1,13,4,12.591783152898602,0.7444852941176471,4,0.7619047619047619,0.8897058823529411,5,46,15,188.16451570851257,0.8952205882352942,5,5,0,1.121948792175628,0.17463235294117646,1
52940,2007,18.424631139268627,0.3333333333333333,0.14522058823529413,1,54,18,179.6407248077174,0.20404411764705882,2,14,7,13.895031346166562,0.7941176470588235,4,0.6666666666666667,0.7886029411764706,4,44,8,185.3592751922826,0.7977941176470589,4,2,0,1.59302799146171,0.27941176470588236,2
53010,2007,16.581258160284133,0.6190476190476191,0.5,3,57,20,182.32212227871204,0.3382352941176471,2,15,4,10.522088325812314,0.6268382352941176,4,0.38095238095238093,0.45036764705882354,3,38,7,182.67787772128796,0.6636029411764706,4,1,0,1.28280183852314,0.20772058823529413,2
53080,2007,17.8850812735623,0.7619047619047619,0.6011029411764706,4,61,28,184.3660539694955,0.4227941176470588,3,22,2,5.86567231090156,0.4264705882352941,3,0.23809523809523814,0.36764705882352944,2,52,13,180.6339460305045,0.5790441176470589,3,5,0,0.4900667590309891,0.06433823529411764,1
53150,2007,18.673893110066267,0.19047619047619047,0.003676470588235294,1,42,20,175.3075218354843,0.06066176470588235,1,14,7,18.944364274204176,0.9466911764705882,5,0.8095238095238095,0.96875,5,43,9,189.6924781645157,0.9411764705882353,5,2,0,1.5342499854728355,0.2647058823529412,2
53220,2007,26.35695880602486,0.38095238095238093,0.21507352941176472,2,68,38,180.19293442836658,0.23345588235294118,2,34,3,1.593584914973485,0.11397058823529412,1,0.6190476190476191,0.7224264705882353,4,67,23,184.80706557163342,0.7683823529411765,4,24,6,6.345825888011811,0.9356617647058824,5
53290,2007,16.961406652894752,0.5714285714285714,0.42463235294117646,3,59,21,181.64737322383002,0.3125,2,11,3,9.012041704242618,0.5790441176470589,3,0.4285714285714286,0.5036764705882353,3,50,9,183.35262677616998,0.6893382352941176,4,2,0,0.3308953334708779,0.042279411764705885,1
53360,2007,25.185669079218847,0.7619047619047619,0.6011029411764706,4,62,32,186.0924260200756,0.5091911764705882,3,23,2,3.821036355065878,0.2977941176470588,2,0.23809523809523814,0.36764705882352944,2,51,11,178.9075739799244,0.49264705882352944,3,9,2,4.175584939828573,0.7481617647058824,4
53430,2007,18.63534802410702,0.19047619047619047,0.003676470588235294,1,42,20,175.15160995958806,0.058823529411764705,1,15,7,17.808038734466198,0.9080882352941176,5,0.8095238095238095,0.96875,5,43,11,189.84839004041194,0.9430147058823529,5,2,0,1.499746887950042,0.24816176470588236,2
53570,2007,18.444773124668714,0.19047619047619047,0.003676470588235294,1,39,24,173.68257072089688,0.014705882352941176,1,17,8,18.261086336656785,0.9264705882352942,5,0.8095238095238095,0.96875,5,45,10,191.31742927910312,0.9871323529411765,5,2,0,1.270062706568437,0.20404411764705882,2
53640,2007,15.951998619020813,0.6190476190476191,0.5,3,54,18,182.309477251988,0.33639705882352944,2,12,3,12.222435929797111,0.71875,4,0.38095238095238093,0.45036764705882354,3,37,10,182.690522748012,0.6654411764705882,4,1,0,0.666522731780802,0.08639705882352941,1
53710,2007,18.451629152036706,0.3333333333333333,0.14522058823529413,1,54,18,179.3859992178334,0.1948529411764706,1,13,7,16.446826732044524,0.8805147058823529,5,0.6666666666666667,0.7886029411764706,4,42,8,185.6140007821666,0.8069852941176471,5,2,0,1.37285499119319,0.22977941176470587,2
53780,2007,18.366622748113674,0.23809523809523808,0.034926470588235295,1,46,21,175.93234258897144,0.08088235294117647,1,15,7,16.188333512779213,0.875,5,0.7619047619047619,0.8897058823529411,5,45,9,189.06765741102856,0.9209558823529411,5,1,0,1.22930170735483,0.19669117647058823,1
53800,2007,20.719278212116205,0.47619047619047616,0.3180147058823529,2,47,19,180.83013948637728,0.2702205882352941,2,12,5,11.923629984515316,0.6966911764705882,4,0.5238095238095238,0.6470588235294118,4,34,4,184.16986051362272,0.7316176470588235,4,1,0,0.303344232406404,0.04044117647058824,1
53920,2007,26.793646532215504,0.42857142857142855,0.28125,2,55,14,181.13348976665364,0.28308823529411764,2,12,4,2.920184943089431,0.23897058823529413,2,0.5714285714285714,0.6856617647058824,4,65,32,183.86651023334636,0.71875,4,31,4,5.8893641662669385,0.9080882352941176,5
53990,2007,16.518806550274167,0.23809523809523808,0.034926470588235295,1,48,18,176.3922565506453,0.09191176470588236,1,15,7,12.021300762866149,0.7022058823529411,4,0.7619047619047619,0.8897058823529411,5,45,7,188.6077434493547,0.9099264705882353,5,1,0,0.496912795707957,0.06801470588235294,1
54060,2007,20.357840008931635,0.3333333333333333,0.14522058823529413,1,40,19,180.0819971320558,0.22426470588235295,2,12,4,14.404073653662904,0.8161764705882353,5,0.6666666666666667,0.7886029411764706,4,31,5,184.9180028679442,0.7775735294117647,4,1,0,0.0341667006259874,0.009191176470588236,1
54130,2007,16.26175676763875,0.5714285714285714,0.42463235294117646,3,53,18,181.05201407899884,0.2775735294117647,2,12,3,12.328419680523739,0.7316176470588235,4,0.4285714285714286,0.5036764705882353,3,43,14,183.94798592100116,0.7242647058823529,4,3,0,0.763253378021177,0.10294117647058823,1
54170,2007,18.58126278772748,0.23809523809523808,0.034926470588235295,1,43,22,173.9603702255247,0.02389705882352941,1,16,7,17.12806693275374,0.8988970588235294,5,0.7619047619047619,0.8897058823529411,5,44,9,191.0396297744753,0.9779411764705882,5,3,0,0.8476994864977604,0.11580882352941177,1
54200,2007,17.355058584147947,0.23809523809523808,0.034926470588235295,1,50,18,175.9778386129579,0.08272058823529412,1,13,7,18.12224180809425,0.9191176470588235,5,0.7619047619047619,0.8897058823529411,5,43,8,189.0221613870421,0.9191176470588235,5,1,0,0.335731978635931,0.04595588235294118,1
54280,2007,19.193191190941707,0.7619047619047619,0.6011029411764706,4,64,34,185.9032720636162,0.4963235294117647,3,24,3,7.823547261458841,0.53125,3,0.23809523809523814,0.36764705882352944,2,47,13,179.0967279363838,0.5055147058823529,3,7,0,0.8407226071475765,0.11397058823529412,1
54310,2007,27.102397967038108,0.5238095238095238,0.35661764705882354,2,67,26,183.9521574762091,0.40808823529411764,3,29,5,2.27495535220985,0.17647058823529413,1,0.47619047619047616,0.5790441176470589,3,56,19,181.0478425237909,0.59375,3,21,5,4.483102841472912,0.78125,4
54340,2007,16.07746038453221,0.5238095238095238,0.35661764705882354,2,57,18,181.17885542953982,0.28860294117647056,2,14,3,10.997184763837708,0.6544117647058824,4,0.47619047619047616,0.5790441176470589,3,39,7,183.82114457046018,0.7132352941176471,4,1,0,0.473304133573341,0.058823529411764705,1
54410,2007,18.029987511279916,0.38095238095238093,0.21507352941176472,2,55,19,179.9054882023204,0.20955882352941177,2,14,5,10.978989908406158,0.6507352941176471,4,0.6190476190476191,0.7224264705882353,4,45,12,185.0945117976796,0.7922794117647058,4,2,0,1.6812570654432495,0.30330882352941174,2
54480,2007,16.192565541153098,0.6190476190476191,0.5,3,54,20,182.20088645548168,0.33455882352941174,2,12,3,11.854322506091915,0.6930147058823529,4,0.38095238095238093,0.45036764705882354,3,40,9,182.79911354451832,0.6672794117647058,4,1,0,1.16057293432487,0.18198529411764705,1
54550,2007,15.47007808481178,0.2857142857142857,0.11397058823529412,1,50,20,178.8682049276496,0.1801470588235294,1,16,4,10.95343369625538,0.6470588235294118,4,0.7142857142857143,0.8584558823529411,5,44,11,186.1317950723504,0.8216911764705882,5,2,0,0.7100782366663505,0.09558823529411764,1
54620,2007,17.34203939172504,0.5714285714285714,0.42463235294117646,3,56,19,182.73158649459,0.3492647058823529,2,12,6,12.879142862795463,0.7610294117647058,4,0.4285714285714286,0.5036764705882353,3,41,10,182.26841350541,0.6525735294117647,4,1,0,0.84010618664149606,0.11213235294117647,1
54690,2007,19.038327740153235,0.42857142857142855,0.28125,2,58,19,180.55950984226308,0.25919117647058826,2,14,7,13.005878464713565,0.7683823529411765,4,0.5714285714285714,0.6856617647058824,4,42,9,184.44049015773695,0.7426470588235294,4,1,0,0.758019026163797,0.10110294117647059,1
54760,2007,17.096301423768484,0.6190476190476191,0.5,3,55,20,182.89375570329813,0.3584558823529412,2,15,4,10.632251383721892,0.6360294117647058,4,0.38095238095238093,0.45036764705882354,3,42,10,182.10624429670187,0.6433823529411765,4,2,0,0.247320316185726,0.025735294117647058,1
54830,2007,18.523059899186453,0.19047619047619047,0.003676470588235294,1,46,20,175.67944205449095,0.07352941176470588,1,17,7,15.515860576900884,0.8511029411764706,5,0.8095238095238095,0.96875,5,43,10,189.32055794550905,0.9283088235294118,5,2,0,1.3451034352303743,0.22426470588235295,2
54900,2007,16.630546023911002,0.5238095238095238,0.35661764705882354,2,54,19,181.87002998305306,0.3235294117647059,2,12,3,12.588190170633307,0.7426470588235294,4,0.47619047619047616,0.5790441176470589,3,43,9,183.12997001694694,0.6783088235294118,4,3,0,0.19058156879420257,0.02022058823529412,1
54970,2007,21.15683250733436,0.5714285714285714,0.42463235294117646,3,59,26,180.47699126580628,0.25183823529411764,2,23,3,7.148381716093826,0.4944852941176471,3,0.4285714285714286,0.5036764705882353,3,58,15,184.52300873419372,0.75,4,16,0,2.668741369488382,0.49816176470588236,3
55040,2007,21.409564452791884,0.5714285714285714,0.42463235294117646,3,52,24,183.01603441533047,0.36580882352941174,2,20,3,7.239641619771992,0.5,3,0.4285714285714286,0.5036764705882353,3,48,9,181.98396558466953,0.6360294117647058,4,8,0,1.7108610440532541,0.3125,2
55110,2007,18.283836261540262,0.23809523809523808,0.034926470588235295,1,46,21,177.5502542041455,0.13051470588235295,1,15,7,13.729781197255239,0.7904411764705882,4,0.7619047619047619,0.8897058823529411,5,36,7,187.4497457958545,0.8713235294117647,5,1,0,1.1500193843744,0.17647058823529413,1
55180,2007,15.517735589203783,0.47619047619047616,0.3180147058823529,2,43,20,178.26841350541,0.15441176470588236,1,13,7,14.47882485767847,0.8180147058823529,5,0.5238095238095238,0.6470588235294118,4,44,9,186.73158649459,0.8474264705882353,5,5,1,0.81309048925326,0.11029411764705882,1
55250,2007,23.91869008410469,0.6190476190476191,0.5,3,64,31,185.5185764567853,0.4742647058823529,3,29,6,3.8864116254720593,0.30514705882352944,2,0.38095238095238093,0.45036764705882354,3,42,13,179.4814235432147,0.5275735294117647,3,11,2,4.979658960735752,0.8455882352941176,5
55320,2007,18.52503508672324,0.19047619047619047,0.003676470588235294,1,44,20,174.35301785947073,0.029411764705882353,1,16,7,16.60932203536804,0.8897058823529411,5,0.8095238095238095,0.96875,5,43,13,190.64698214052927,0.9724264705882353,5,3,0,0.7969722989176115,0.10661764705882353,1
55390,2007,20.207797188628223,0.7142857142857143,0.5661764705882353,3,60,29,184.3772650241168,0.42463235294117646,3,23,4,7.364387798808718,0.5110294117647058,3,0.2857142857142857,0.4025735294117647,3,51,12,180.6227349758832,0.5772058823529411,3,11,0,0.9029347598847681,0.12683823529411764,1
55460,2007,18.268340199555553,0.38095238095238093,0.21507352941176472,2,55,22,180.20088645548168,0.23713235294117646,2,12,4,11.73690483782082,0.6819852941176471,4,0.6190476190476191,0.7224264705882353,4,45,13,184.79911354451832,0.7647058823529411,4,2,0,1.1520986309096468,0.17830882352941177,1
55530,2007,20.346470627066225,0.38095238095238093,0.21507352941176472,2,43,21,180.23934298005474,0.23897058823529413,2,12,5,12.921269898065455,0.7647058823529411,4,0.6190476190476191,0.7224264705882353,4,33,6,184.76065701994526,0.7628676470588235,4,1,0,0.349379693529527,0.04963235294117647,1
55600,2007,18.9367072993762,0.3333333333333333,0.14522058823529413,1,52,18,178.83587537478817,0.17463235294117646,1,14,8,19.609580473054237,0.9613970588235294,5,0.6666666666666667,0.7886029411764706,4,39,7,186.16412462521183,0.8272058823529411,5,0,0,0,0.001838235294117647,1
55670,2007,20.462451632382134,0.3333333333333333,0.14522058823529413,1,53,18,180.31560422369964,0.24632352941176472,2,14,7,12.745662199085846,0.75,4,0.6666666666666667,0.7886029411764706,4,37,8,184.68439577630036,0.7555147058823529,4,1,0,0.257103521941818,0.027573529411764705,1
55740,2007,18.717428703177482,0.23809523809523808,0.034926470588235295,1,42,20,175.592621561726,0.06801470588235294,1,15,7,18.39504436521777,0.9319852941176471,5,0.7619047619047619,0.8897058823529411,5,44,9,189.407378438274,0.9338235294117647,5,3,0,0.9541122255240769,0.13970588235294118,1
55810,2007,21.593065477397364,0.5238095238095238,0.35661764705882354,2,59,23,181.90027375831053,0.32536764705882354,2,22,5,7.823109821621006,0.5294117647058824,3,0.47619047619047616,0.5790441176470589,3,34,8,183.09972624168947,0.6764705882352942,4,3,0,1.2038201062499856,0.18933823529411764,1
55880,2007,19.47476650917368,0.38095238095238093,0.21507352941176472,2,58,17,181.16138704210664,0.2849264705882353,2,13,6,11.779630639772494,0.6856617647058824,4,0.6190476190476191,0.7224264705882353,4,39,8,183.83861295789336,0.7169117647058824,4,1,0,0.652203361716519,0.07904411764705882,1
55950,2007,18.91807829349826,0.42857142857142855,0.28125,2,58,18,181.17859470733933,0.2867647058823529,2,15,4,8.783497692888524,0.5716911764705882,3,0.5714285714285714,0.6856617647058824,4,40,9,183.82140529266067,0.7150735294117647,4,1,0,1.45939565636291,0.23897058823529413,2
56090,2007,17.284441319312148,0.23809523809523808,0.034926470588235295,1,50,18,176.4116803545822,0.09375,1,14,6,16.858327350265448,0.8952205882352942,5,0.7619047619047619,0.8897058823529411,5,44,8,188.5883196454178,0.9080882352941176,5,1,0,0.0378620147658771,0.011029411764705883,1
56160,2007,22.883491001880348,0.6190476190476191,0.5,3,57,26,183.5855820623126,0.3860294117647059,2,23,5,5.451113494454191,0.40625,3,0.38095238095238093,0.45036764705882354,3,38,9,181.4144179376874,0.6158088235294118,4,3,0,2.625190463427863,0.49080882352941174,3
56230,2007,17.102703580464418,0.23809523809523808,0.034926470588235295,1,46,19,176.7263720505801,0.09926470588235294,1,13,7,13.939079454567702,0.7959558823529411,4,0.7619047619047619,0.8897058823529411,5,44,9,188.2736279494199,0.9025735294117647,5,1,0,1.33315502747489,0.21875,2
56300,2007,15.858141252010666,0.38095238095238093,0.21507352941176472,2,46,17,177.7627427975492,0.13970588235294118,1,13,7,12.26714722641351,0.7242647058823529,4,0.6190476190476191,0.7224264705882353,4,46,10,187.2372572024508,0.8621323529411765,5,5,0,1.0879295152135628,0.16911764705882354,1
56370,2007,17.914417493241302,0.5714285714285714,0.42463235294117646,3,57,20,182.9277799504628,0.36213235294117646,2,14,6,11.016534257107585,0.65625,4,0.4285714285714286,0.5036764705882353,3,39,12,182.0722200495372,0.6397058823529411,4,1,0,0.342688856059784,0.04779411764705882,1
56460,2007,16.32562289964664,0.3333333333333333,0.14522058823529413,1,57,18,179.93429800547517,0.21323529411764705,2,15,4,10.994717320732837,0.6525735294117647,4,0.6666666666666667,0.7886029411764706,4,43,10,185.06570199452483,0.7886029411764706,4,1,0,1.56809092089001,0.2702205882352941,2
56580,2007,18.700534989082662,0.23809523809523808,0.034926470588235295,1,43,21,175.32134011211053,0.0625,1,16,7,17.325759935462543,0.9025735294117647,5,0.7619047619047619,0.8897058823529411,5,44,10,189.67865988788947,0.9393382352941176,5,3,0,1.04555238645412,0.16176470588235295,1
56620,2007,23.37145269945878,0.2857142857142857,0.11397058823529412,1,57,32,177.21809412071437,0.11764705882352941,1,29,3,4.059897006087092,0.31985294117647056,2,0.7142857142857143,0.8584558823529411,5,64,23,187.78190587928563,0.8841911764705882,5,22,5,4.706243615009057,0.8033088235294118,5
56730,2007,17.65123574095333,0.3333333333333333,0.14522058823529413,1,54,18,178.12266979533308,0.15073529411764705,1,13,5,15.273724903644625,0.8419117647058824,5,0.6666666666666667,0.7886029411764706,4,46,6,186.87733020466692,0.8511029411764706,5,1,0,0.918246117856887,0.1323529411764706,1
56790,2007,20.996615167513305,0.47619047619047616,0.3180147058823529,2,48,14,182.605788032851,0.34558823529411764,2,11,3,12.512615629420194,0.7389705882352942,4,0.5238095238095238,0.6470588235294118,4,29,4,182.394211967149,0.65625,4,0,0,0,0.001838235294117647,1
56860,2007,18.72865569784422,0.38095238095238093,0.21507352941176472,2,53,20,180.03154738625994,0.22242647058823528,2,13,4,10.27730686594109,0.6194852941176471,4,0.6190476190476191,0.7224264705882353,4,44,10,184.96845261374006,0.7794117647058824,4,1,0,2.32801937171608,0.42463235294117646,3
56930,2007,18.722465762700132,0.23809523809523808,0.034926470588235295,1,42,20,175.8460435406075,0.07536764705882353,1,15,7,18.350609853621016,0.9283088235294118,5,0.7619047619047619,0.8897058823529411,5,43,9,189.1539564593925,0.9264705882352942,5,3,0,0.9111031758432144,0.12867647058823528,1
57000,2007,20.24374925959602,0.3333333333333333,0.14522058823529413,1,53,19,180.662625472559,0.2610294117647059,2,15,7,13.439931506228929,0.78125,4,0.6666666666666667,0.7886029411764706,4,35,9,184.337374527441,0.7408088235294118,4,1,0,0.136557271991966,0.016544117647058824,1
57080,2007,18.591980601663476,0.23809523809523808,0.034926470588235295,1,45,21,174.52939642810585,0.04044117647058824,1,16,7,15.537470068429236,0.8547794117647058,5,0.7619047619047619,0.8897058823529411,5,43,10,190.47060357189415,0.9613970588235294,5,3,0,0.8854419372994197,0.12316176470588236,1
57140,2007,16.85417619012808,0.38095238095238093,0.21507352941176472,2,56,19,180.19906140007822,0.23529411764705882,2,14,4,11.40078444033175,0.6709558823529411,4,0.6190476190476191,0.7224264705882353,4,41,9,184.80093859992178,0.7665441176470589,4,2,0,0.48443034930393747,0.06066176470588235,1
57210,2007,15.524107521527448,0.5714285714285714,0.42463235294117646,3,46,21,180.84904184591318,0.27205882352941174,2,15,5,12.463843899359897,0.7371323529411765,4,0.4285714285714286,0.5036764705882353,3,43,10,184.15095815408682,0.7297794117647058,4,2,0,0.27406188998705,0.03125,1
57280,2007,27.11038503646853,0.38095238095238093,0.21507352941176472,2,73,32,180.4854647373224,0.2536764705882353,2,32,5,1.7636539759644176,0.13051470588235295,1,0.6190476190476191,0.7224264705882353,4,64,21,184.5145352626776,0.7481617647058824,4,22,7,5.872427905241655,0.9025735294117647,5
57350,2007,17.534383436134863,0.2857142857142857,0.11397058823529412,1,55,19,179.16308173640985,0.18933823529411764,1,15,4,9.983307492794395,0.6029411764705882,4,0.7142857142857143,0.8584558823529411,5,43,9,185.83691826359015,0.8125,5,2,0,1.2101178673725599,0.19301470588235295,1
57420,2007,16.708067503694,0.5238095238095238,0.35661764705882354,2,56,19,180.72207013427195,0.2647058823529412,2,9,3,15.53005132790014,0.8529411764705882,5,0.47619047619047616,0.5790441176470589,3,45,14,184.27792986572805,0.7371323529411765,4,2,0,0.27765624025144475,0.034926470588235295,1
57490,2007,18.55977414405511,0.23809523809523808,0.034926470588235295,1,43,21,176.82375179246512,0.10477941176470588,1,16,7,15.264995574570186,0.8400735294117647,5,0.7619047619047619,0.8897058823529411,5,39,7,188.17624820753488,0.8970588235294118,5,2,0,1.2216760803605344,0.1948529411764706,1
